id,server_rcv,server_send
1,1604973247.758788,1604973247.758812
2,1604973247.994442,1604973247.994463
3,1604973248.056834,1604973248.056842
4,1604973248.157818,1604973248.157839
5,1604973248.403495,1604973248.403503
6,1604973248.456475,1604973248.456483
7,1604973248.608763,1604973248.608783
8,1604973248.662935,1604973248.662956
9,1604973248.763976,1604973248.763997
10,1604973248.863287,1604973248.863306
11,1604973248.962984,1604973248.963007
12,1604973249.223653,1604973249.223674
13,1604973249.261805,1604973249.261829
14,1604973249.426548,1604973249.426568
15,1604973249.459709,1604973249.459728
16,1604973249.633473,1604973249.633498
17,1604973249.666061,1604973249.666084
18,1604973249.760148,1604973249.760172
19,1604973250.042214,1604973250.042224
20,1604973250.247645,1604973250.247666
21,1604973250.451871,1604973250.451891
22,1604973250.656478,1604973250.656497
23,1604973250.757414,1604973250.757462
24,1604973251.066457,1604973251.066465
25,1604973251.162467,1604973251.162487
26,1604973251.681231,1604973251.681251
27,1604973251.758668,1604973251.758688
28,1604973251.885618,1604973251.885638
29,1604973251.967805,1604973251.967826
30,1604973252.294709,1604973252.294728
31,1604973252.365843,1604973252.365863
32,1604973252.704755,1604973252.70478
33,1604973252.756806,1604973252.756824
34,1604973252.910313,1604973252.910335
35,1604973252.961906,1604973252.961926
36,1604973253.05817,1604973253.058178
37,1604973253.319141,1604973253.319149
