id,server_rcv,server_send
1,1604974494.208958,1604974494.208979
2,1604974494.398993,1604974494.399011
3,1604974494.685866,1604974494.685884
4,1604974495.02858,1604974495.0286
5,1604974495.232659,1604974495.23268
6,1604974495.642831,1604974495.642851
7,1604974495.846897,1604974495.846918
8,1604974496.051584,1604974496.051601
9,1604974496.256956,1604974496.256977
10,1604974496.543786,1604974496.543808
11,1604974496.685051,1604974496.68507
12,1604974497.280358,1604974497.280379
13,1604974497.401552,1604974497.401573
14,1604974497.690964,1604974497.690982
15,1604974498.100582,1604974498.100591
16,1604974498.304519,1604974498.304541
17,1604974498.697391,1604974498.697398
18,1604974498.919355,1604974498.91937
19,1604974499.041775,1604974499.041786
20,1604974499.329297,1604974499.329317
21,1604974499.738191,1604974499.738211
22,1604974499.943634,1604974499.943654
23,1604974500.1484,1604974500.14842
24,1604974500.352727,1604974500.352751
25,1604974500.557521,1604974500.557542
26,1604974500.762318,1604974500.762339
27,1604974500.96748,1604974500.967503
28,1604974501.171919,1604974501.17194
29,1604974501.581573,1604974501.581593
30,1604974501.99193,1604974501.991952
31,1604974502.195761,1604974502.195782
32,1604974502.400717,1604974502.400738
33,1604974502.605713,1604974502.605734
34,1604974503.01533,1604974503.015351
35,1604974503.220877,1604974503.220898
36,1604974503.42471,1604974503.424731
37,1604974503.629224,1604974503.629233
38,1604974504.039464,1604974504.039477
39,1604974504.244121,1604974504.244142
