id,server_rcv,server_send
1,1604975229.034694,1604975229.034703
2,1604975229.239651,1604975229.239669
3,1604975229.443878,1604975229.443899
4,1604975229.649753,1604975229.649774
5,1604975229.853896,1604975229.853917
6,1604975230.264211,1604975230.26423
7,1604975230.468281,1604975230.468299
8,1604975230.878302,1604975230.87832
9,1604975231.083039,1604975231.083047
10,1604975231.294317,1604975231.294337
11,1604975231.697441,1604975231.697461
12,1604975231.902691,1604975231.902711
13,1604975232.106542,1604975232.10655
14,1604975232.516555,1604975232.516564
15,1604975232.721856,1604975232.721874
16,1604975233.130297,1604975233.130311
17,1604975233.335293,1604975233.335315
18,1604975233.54002,1604975233.540038
19,1604975233.744516,1604975233.744537
20,1604975234.155183,1604975234.155202
21,1604975234.360097,1604975234.360115
22,1604975234.769652,1604975234.769671
23,1604975234.941422,1604975234.941441
24,1604975235.17934,1604975235.179358
25,1604975235.408288,1604975235.408308
26,1604975235.793301,1604975235.793319
27,1604975235.943671,1604975235.943692
28,1604975236.202756,1604975236.202775
29,1604975236.612672,1604975236.612691
30,1604975236.807699,1604975236.807719
31,1604975236.945741,1604975236.945761
32,1604975237.227627,1604975237.227646
33,1604975237.636936,1604975237.636955
34,1604975237.840884,1604975237.840902
35,1604975237.991214,1604975237.991233
36,1604975238.250339,1604975238.250357
37,1604975238.66033,1604975238.660349
38,1604975239.070278,1604975239.070287
39,1604975239.274475,1604975239.274484
40,1604975239.684361,1604975239.684381
41,1604975239.805315,1604975239.805333
42,1604975240.092982,1604975240.09299
43,1604975240.70937,1604975240.709389
44,1604975240.913015,1604975240.913054
45,1604975241.11899,1604975241.119
46,1604975241.32219,1604975241.32221
47,1604975241.527788,1604975241.527808
48,1604975241.732579,1604975241.732597
49,1604975241.937479,1604975241.9375
50,1604975242.346835,1604975242.346855
