id,client_send,client_rcv
1,1604975074.324077,1604975074.525632
2,1604975074.526065,1604975074.7235
3,1604975074.724147,1604975074.929184
4,1604975074.929322,1604975075.125093
5,1604975075.125204,1604975075.624546
6,1604975075.624683,1604975075.923532
7,1604975075.923704,1604975076.123484
8,1604975076.123657,1604975076.328687
9,1604975076.328804,1604975076.52378
10,1604975076.524555,1604975076.728237
11,1604975076.72843,1604975077.026469
12,1604975077.032531,1604975077.333283
13,1604975077.333462,1604975077.623554
14,1604975077.623696,1604975078.123472
15,1604975078.123665,1604975078.354532
16,1604975078.354734,1604975078.624946
17,1604975078.625315,1604975078.829122
18,1604975078.829278,1604975079.174214
19,1604975079.174364,1604975079.423807
20,1604975079.424049,1604975079.628746
21,1604975079.628882,1604975079.824145
22,1604975079.824297,1604975080.023554
23,1604975080.024287,1604975080.198109
24,1604975080.198243,1604975080.429038
25,1604975080.429173,1604975080.823543
26,1604975080.829122,1604975081.023464
27,1604975081.023595,1604975081.222589
28,1604975081.22272,1604975081.523643
29,1604975081.523782,1604975082.02343
30,1604975082.023588,1604975082.252587
31,1604975082.252718,1604975082.523468
32,1604975082.523607,1604975082.723519
33,1604975082.723656,1604975082.923675
34,1604975082.929744,1604975083.123601
35,1604975083.12374,1604975083.268023
36,1604975083.268154,1604975083.623449
37,1604975083.623607,1604975084.126247
38,1604975084.126355,1604975084.323663
39,1604975084.323942,1604975084.523525
40,1604975084.523658,1604975084.728779
41,1604975084.728977,1604975085.028722
42,1604975085.028845,1604975085.148287
43,1604975085.148654,1604975085.328816
44,1604975085.328937,1604975085.528702
45,1604975085.528974,1604975085.823698
46,1604975085.83029,1604975086.142644
47,1604975086.142776,1604975086.423662
48,1604975086.424106,1604975086.828698
49,1604975086.828835,1604975087.124078
50,1604975087.124738,1604975087.372656
51,1604975087.372799,1604975087.623693
52,1604975087.623835,1604975087.828669
53,1604975087.829008,1604975088.030163
54,1604975088.031876,1604975088.38774
55,1604975088.387884,1604975088.723648
56,1604975088.723798,1604975089.023778
57,1604975089.024046,1604975089.223727
58,1604975089.223858,1604975089.425518
59,1604975089.425651,1604975089.623837
60,1604975089.624029,1604975089.823637
61,1604975089.823776,1604975090.029222
62,1604975090.029529,1604975090.233175
