id,server_rcv,server_send
1,1604975160.017169,1604975160.01718
2,1604975160.288004,1604975160.28803
3,1604975160.631523,1604975160.631543
4,1604975160.836408,1604975160.836428
5,1604975161.040737,1604975161.040745
6,1604975161.246172,1604975161.246193
7,1604975161.654551,1604975161.654569
8,1604975161.859728,1604975161.859748
9,1604975162.065047,1604975162.065055
10,1604975162.269787,1604975162.2698
11,1604975162.679439,1604975162.679447
12,1604975162.885036,1604975162.885056
13,1604975163.294605,1604975163.294626
14,1604975163.70317,1604975163.70319
15,1604975163.907661,1604975163.907667
16,1604975164.113183,1604975164.113199
17,1604975164.726954,1604975164.726972
18,1604975164.932788,1604975164.932809
19,1604975165.13648,1604975165.1365
20,1604975165.341911,1604975165.34193
21,1604975165.751269,1604975165.751289
22,1604975165.956178,1604975165.9562
23,1604975166.160488,1604975166.160506
24,1604975166.365379,1604975166.365398
25,1604975166.570092,1604975166.57011
26,1604975166.775906,1604975166.775929
27,1604975167.389907,1604975167.389926
28,1604975167.799543,1604975167.799564
29,1604975168.003445,1604975168.003471
