id,server_rcv,server_send
1,1604974804.892861,1604974804.892883
2,1604974805.092343,1604974805.092352
3,1604974805.287285,1604974805.287294
4,1604974805.506004,1604974805.506025
5,1604974805.710873,1604974805.710895
6,1604974805.915681,1604974805.915701
7,1604974806.120209,1604974806.120219
8,1604974806.325501,1604974806.325524
9,1604974806.530048,1604974806.530059
10,1604974806.735056,1604974806.735077
11,1604974806.939709,1604974806.939729
12,1604974807.144358,1604974807.144379
13,1604974807.350054,1604974807.350075
14,1604974807.759138,1604974807.759162
15,1604974807.963804,1604974807.963834
16,1604974808.373232,1604974808.373253
17,1604974808.783114,1604974808.783123
18,1604974808.988698,1604974808.988712
19,1604974809.397845,1604974809.397866
20,1604974809.807951,1604974809.807976
21,1604974810.011774,1604974810.011797
22,1604974810.217303,1604974810.217325
23,1604974810.421905,1604974810.421924
24,1604974810.626407,1604974810.626432
25,1604974810.831336,1604974810.831362
26,1604974811.035347,1604974811.035358
27,1604974811.241278,1604974811.241303
28,1604974811.445852,1604974811.445873
29,1604974811.650449,1604974811.650474
30,1604974811.85455,1604974811.854574
31,1604974812.060203,1604974812.060213
32,1604974812.469517,1604974812.469538
33,1604974812.879334,1604974812.879362
34,1604974813.001194,1604974813.001216
35,1604974813.289064,1604974813.289091
36,1604974813.59902,1604974813.599044
37,1604974813.908334,1604974813.908343
38,1604974814.313415,1604974814.313442
39,1604974814.517533,1604974814.517554
40,1604974814.722132,1604974814.722154
41,1604974814.93241,1604974814.932422
42,1604974815.341794,1604974815.341804
43,1604974815.541267,1604974815.541288
44,1604974815.746491,1604974815.746512
45,1604974815.951825,1604974815.951838
46,1604974816.360654,1604974816.360676
47,1604974816.770129,1604974816.770147
48,1604974816.975487,1604974816.975505
49,1604974817.384678,1604974817.384699
50,1604974817.79453,1604974817.794551
51,1604974817.999937,1604974817.999958
52,1604974818.203587,1604974818.203654
53,1604974818.408632,1604974818.408653
54,1604974818.817684,1604974818.817692
55,1604974819.023376,1604974819.023394
56,1604974819.433132,1604974819.43315
57,1604974819.637322,1604974819.637343
58,1604974819.751001,1604974819.751012
59,1604974819.986072,1604974819.986091
60,1604974820.292699,1604974820.292718
