id,server_rcv,server_send
1,1604974535.169438,1604974535.169459
2,1604974535.578956,1604974535.578977
3,1604974535.988627,1604974535.988647
4,1604974536.192719,1604974536.192743
5,1604974536.397758,1604974536.397778
6,1604974536.807553,1604974536.807574
7,1604974537.012187,1604974537.012209
8,1604974537.217456,1604974537.217477
9,1604974537.386331,1604974537.386346
10,1604974537.627264,1604974537.627285
11,1604974537.83206,1604974537.832081
12,1604974538.036338,1604974538.03635
13,1604974538.445947,1604974538.445968
14,1604974538.855115,1604974538.855125
15,1604974538.973423,1604974538.973444
16,1604974539.26495,1604974539.264971
17,1604974539.470397,1604974539.470419
18,1604974539.879631,1604974539.879643
19,1604974540.084638,1604974540.084647
20,1604974540.494256,1604974540.494277
21,1604974540.904049,1604974540.90407
22,1604974541.108536,1604974541.108545
23,1604974541.518848,1604974541.518868
24,1604974541.722214,1604974541.722235
25,1604974541.928174,1604974541.928195
26,1604974542.131852,1604974542.131861
27,1604974542.337061,1604974542.337085
28,1604974542.487076,1604974542.487098
29,1604974542.951305,1604974542.951326
30,1604974543.156135,1604974543.156154
31,1604974543.36034,1604974543.360361
