id,server_rcv,server_send
1,1604973466.964494,1604973466.964515
2,1604973467.057512,1604973467.05752
3,1604973467.158031,1604973467.158052
4,1604973467.257819,1604973467.257839
5,1604973467.744841,1604973467.744861
6,1604973467.771237,1604973467.771257
7,1604973468.154911,1604973468.154932
8,1604973468.35936,1604973468.359367
9,1604973468.45728,1604973468.457287
10,1604973468.55808,1604973468.5581
11,1604973468.658555,1604973468.658575
12,1604973468.757384,1604973468.757404
13,1604973468.788913,1604973468.788934
14,1604973468.973346,1604973468.973371
15,1604973469.068489,1604973469.068496
16,1604973469.161856,1604973469.161876
17,1604973469.383681,1604973469.383702
18,1604973469.458161,1604973469.458181
19,1604973469.558461,1604973469.558481
20,1604973469.698866,1604973469.698876
21,1604973469.759144,1604973469.759165
22,1604973469.856177,1604973469.856197
23,1604973469.996111,1604973469.99613
24,1604973470.057323,1604973470.057332
25,1604973470.407827,1604973470.407842
26,1604973470.611808,1604973470.611828
27,1604973470.657053,1604973470.657073
28,1604973470.817094,1604973470.817115
29,1604973470.857147,1604973470.857168
30,1604973470.958488,1604973470.958508
31,1604973471.058173,1604973471.058181
32,1604973471.226898,1604973471.226919
