id,client_send,client_rcv
1,1604973586.245148,1604973586.344816
2,1604973586.350357,1604973586.54915
3,1604973586.549283,1604973586.650149
4,1604973586.65028,1604973586.750222
5,1604973586.750404,1604973586.8502
6,1604973586.850325,1604973586.944837
7,1604973586.945123,1604973587.044984
8,1604973587.045545,1604973587.144854
9,1604973587.145062,1604973587.244978
10,1604973587.245131,1604973587.445151
11,1604973587.446171,1604973587.651076
12,1604973587.651199,1604973588.044852
13,1604973588.045081,1604973588.150798
14,1604973588.150967,1604973588.384326
15,1604973588.384449,1604973588.445121
16,1604973588.445416,1604973588.544907
17,1604973588.545527,1604973588.644836
18,1604973588.644963,1604973588.744889
19,1604973588.745036,1604973588.844885
20,1604973588.845083,1604973588.944957
21,1604973588.945181,1604973589.044875
22,1604973589.045347,1604973589.144993
23,1604973589.145179,1604973589.244875
24,1604973589.246825,1604973589.444849
25,1604973589.444993,1604973589.550722
26,1604973589.550853,1604973589.744855
27,1604973589.745033,1604973589.844911
28,1604973589.845126,1604973589.950829
29,1604973589.951219,1604973590.045244
30,1604973590.045388,1604973590.14543
31,1604973590.145591,1604973590.246136
32,1604973590.246307,1604973590.352812
33,1604973590.352956,1604973590.444973
34,1604973590.445173,1604973590.549978
35,1604973590.550214,1604973590.644949
