#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605557735.880144,1605557738.325234,2445090.0,1194666.0,737467.0
1605557738.326077,1605557738.561959,235882.0,206822.0000000003,0.0
1605557738.564792,1605557738.866114,301322.0,204241.00000000012,0.0
1605557738.866781,1605557739.158170,291389.0,203548.99999999977,0.0
1605557739.158846,1605557739.398994,240148.0,204431.00000000003,0.0
1605557739.399723,1605557739.636196,236473.0,203222.99999999994,0.0
1605557739.636958,1605557739.888865,251907.0,203316.99999999974,0.0
1605557739.889717,1605557740.135474,245757.0,204530.0000000001,0.0
1605557740.136334,1605557740.366363,230029.0,204423.00000000023,0.0
1605557740.367242,1605557740.597060,229818.0,203805.0,0.0
1605557740.598033,1605557740.837647,239614.0,203112.99999999965,0.0
1605557740.838616,1605557741.075976,237360.0,202433.0000000001,1773.9999999999422
1605557741.077031,1605557741.319254,242223.0,201372.00000000012,3257.999999999983
1605557741.320384,1605557741.569897,249513.0,198275.99999999988,6690.000000000085
1605557741.571049,1605557741.807389,236340.0,204898.00000000003,0.0
1605557741.808609,1605557742.057029,248420.0,206711.99999999956,0.0
1605557742.058353,1605557742.306547,248194.0,207766.9999999996,31.000000000003247
1605557742.307890,1605557742.554977,247087.0,205673.0,0.0
1605557742.556386,1605557742.784119,227733.0,204767.99999999962,0.0
1605557742.785661,1605557743.017209,231548.0,202065.00000000017,3130.0000000000773
1605557743.018849,1605557743.269212,250363.0,205810.0000000005,0.0
1605557743.270876,1605557743.504360,233484.0,204309.99999999953,0.0
1605557743.506121,1605557743.740855,234734.0,205688.99999999956,0.0
1605557743.742660,1605557743.969309,226649.0,200821.99999999962,3502.000000000005
1605557743.971234,1605557744.227445,256211.0,204204.99999999997,0.0
1605557744.229378,1605557744.465690,236312.0,201006.9999999997,3437.999999999941
1605557744.467780,1605557744.699644,231864.0,205065.99999999953,0.0
1605557744.701785,1605557744.938730,236945.0,206199.99999999994,0.0
1605557744.941034,1605557745.190217,249183.0,205748.99999999997,0.0
1605557745.192516,1605557745.477429,284913.0,204688.99999999924,250.0000000000835
1605557745.479871,1605557745.708717,228846.0,199570.99999999884,3703.000000000012
1605557745.711288,1605557745.940674,229386.0,200609.00000000003,4990.999999999967
1605557745.943415,1605557746.178539,235124.0,201035.00000000096,3466.00000000008
1605557746.181217,1605557746.405222,224005.0,203260.99999999948,0.0
1605557746.408184,1605557746.648230,240046.0,203526.0000000001,820.9999999999607
1605557746.651323,1605557746.882034,230711.0,202042.99999999974,3658.9999999999677
1605557746.885087,1605557747.115437,230350.0,205807.0000000001,0.0
1605557747.118652,1605557747.343030,224378.0,199895.99999999895,3613.999999999895
