memory,type,is_cold,exec_time,connection_time,client_time,provider_time
512,warm,False,1422582,0.066783,1547361,1433
512,warm,False,1976365,0.084997,2114138,1984
512,warm,False,1438928,0.12344,1687207,1510
512,warm,False,1373023,0.116725,1680033,1380
512,warm,False,1384235,0.090965,1528282,1391
512,warm,False,1412707,0.063944,1532967,1419
512,warm,False,2185159,0.150545,2393525,2203
512,warm,False,1369217,0.134588,1676756,1377
512,warm,False,1381588,0.075159,1512347,1388
512,warm,False,1446824,0.11743,1678127,1452
512,warm,False,1392046,0.089717,1547132,1415
512,warm,False,1388983,0.155918,1622804,1395
512,warm,False,1286606,0.092205,1432123,1294
512,warm,False,1380074,0.122679,1666791,1455
512,warm,False,1622559,0.14138,1844203,1660
512,warm,False,1720098,0.087322,1970970,1817
512,warm,False,1351206,0.066397,1502087,1384
512,warm,False,1398494,0.121412,1686188,1405
512,warm,False,1377058,0.087138,1604198,1473
512,warm,False,1312945,0.139134,1633784,1319
512,warm,False,1289889,0.126034,1576985,1296
512,warm,False,1431813,0.117709,1683109,1517
512,warm,False,1481878,0.090693,1625720,1487
512,warm,False,1350203,0.116654,1589558,1356
512,warm,False,1567850,0.066774,1717616,1606
512,warm,False,1526012,0.104868,1679476,1532
512,warm,False,1473290,0.082457,1609291,1480
512,warm,False,1414328,0.14468,1620832,1423
512,warm,False,1485939,0.086548,1624570,1494
512,warm,False,1426543,0.141928,1703011,1515
512,warm,False,1384132,0.112423,1556381,1391
512,warm,False,1441791,0.125903,1681049,1450
512,warm,False,1594530,0.079016,1725900,1600
512,warm,False,1393385,0.086753,1589592,1457
512,warm,False,1375514,0.114767,1567805,1389
512,warm,False,1459977,0.120535,1642022,1473
512,warm,False,1658443,0.061157,1780761,1668
512,warm,False,1542961,0.087527,1684222,1551
512,warm,False,1447183,0.105092,1672521,1455
512,warm,False,1394550,0.171624,1616366,1400
512,warm,False,1412104,0.084304,1573861,1418
512,warm,False,1362767,0.096619,1514067,1373
512,warm,False,1375099,0.138619,1684378,1382
512,warm,False,1334428,0.081092,1473487,1340
512,warm,False,1486800,0.129326,1674846,1494
512,warm,False,1525087,0.130847,1713513,1532
512,warm,False,1463794,0.187622,1715722,1470
512,warm,False,2050725,0.056706,2158700,2055
512,warm,False,1332249,0.07471,1532077,1337
512,warm,False,1388321,0.085251,1581082,1395
512,warm,False,1416413,0.086686,1563231,1421
512,warm,False,2142849,0.1047,2297466,2149
512,warm,False,1418781,0.138807,1620321,1425
512,warm,False,1439017,0.07478,1562060,1445
512,warm,False,1316163,0.148011,1591456,1322
512,warm,False,1379804,0.081829,1571381,1443
512,warm,False,1352568,0.12231,1670371,1362
512,warm,False,1378796,0.118935,1628416,1385
512,warm,False,1455349,0.071935,1584551,1461
512,warm,False,1494954,0.123008,1730362,1560
512,warm,False,1410353,0.067662,1536390,1416
512,warm,False,1441823,0.141513,1637702,1449
512,warm,False,1406186,0.102391,1580749,1413
512,warm,False,1697488,0.111839,1863280,1706
512,warm,False,1413512,0.132133,1616348,1419
