memory,type,is_cold,exec_time,connection_time,client_time,provider_time
2048,warm,False,1000,0.113539,388744,232
2048,warm,False,4000,0.094893,202347,30
2048,warm,False,2000,0.070603,446936,313
2048,warm,False,2000,0.074641,721283,600
2048,warm,False,2000,0.110006,179578,5
2048,warm,False,1000,0.113071,169072,5
2048,warm,False,1000,0.05301,1309970,1209
2048,warm,False,1000,0.09709,152941,8
2048,warm,False,2000,0.078458,134216,11
2048,warm,False,1000,0.093719,178388,39
2048,warm,False,1000,0.092609,162095,9
2048,warm,False,1000,0.079427,590822,467
2048,warm,False,1000,0.058428,819261,694
2048,warm,False,1000,0.092056,165155,4
2048,warm,False,1000,0.114128,463616,303
2048,warm,False,1000,0.077655,720017,602
2048,warm,False,1000,0.092177,494689,356
2048,warm,False,3000,0.088474,167984,30
2048,warm,False,1000,0.067004,260093,151
2048,warm,False,13000,0.0867,443878,313
2048,warm,False,1000,0.09352,160903,24
2048,warm,False,1000,0.058479,343546,245
2048,warm,False,1000,0.075478,310578,191
2048,warm,False,2000,0.098962,164817,6
2048,warm,False,1000,0.072753,920259,806
2048,warm,False,2000,0.09683,164284,16
2048,warm,False,1000,0.064472,726563,617
2048,warm,False,1000,0.072289,401789,283
2048,warm,False,1000,0.098086,317332,174
2048,warm,False,4000,0.090436,217295,77
2048,warm,False,1000,0.104883,772772,624
2048,warm,False,1000,0.085519,404274,275
2048,warm,False,3000,0.09073,416378,284
2048,warm,False,2000,0.109748,525865,371
2048,warm,False,1000,0.047216,1056189,963
2048,warm,False,2000,0.090545,332168,198
2048,warm,False,3000,0.105909,166650,9
2048,warm,False,6000,0.085497,600487,468
2048,warm,False,1000,0.079194,376046,250
2048,warm,False,2000,0.091452,177763,10
2048,warm,False,3000,0.094356,158902,14
2048,warm,False,3000,0.087925,162396,25
2048,warm,False,2000,0.075556,595580,474
2048,warm,False,0,0.083361,490736,355
2048,warm,False,3000,0.099676,167659,7
2048,warm,False,2000,0.088612,1019210,891
2048,warm,False,1000,0.09099,436116,296
2048,warm,False,1000,0.093377,447821,298
2048,warm,False,2000,0.0972,220190,56
2048,warm,False,3000,0.050998,549575,455
2048,warm,False,0,0.079662,410967,282
2048,warm,False,6000,0.075538,722605,606
2048,warm,False,2000,0.077617,127602,9
2048,warm,False,1000,0.107096,158931,4
2048,warm,False,2000,0.108627,164226,4
2048,warm,False,2000,0.094269,142152,5
2048,warm,False,1000,0.044322,288154,200
2048,warm,False,2000,0.058887,118439,11
2048,warm,False,1000,0.112382,183279,6
2048,warm,False,2000,0.074388,923928,808
2048,warm,False,1000,0.085167,362656,235
2048,warm,False,2000,0.044678,1361531,1273
2048,warm,False,1000,0.106701,176829,13
2048,warm,False,2000,0.073151,383756,258
2048,warm,False,1000,0.094131,1018975,882
2048,warm,False,1000,0.058853,405722,300
2048,warm,False,2000,0.087075,159986,20
2048,warm,False,2000,0.095478,488660,352
2048,warm,False,2000,0.098545,966345,824
2048,warm,False,1000,0.087074,376826,247
2048,warm,False,1000,0.08864,773188,629
2048,warm,False,1000,0.076326,463781,338
2048,warm,False,2000,0.107635,174393,10
2048,warm,False,2000,0.101783,174439,6
2048,warm,False,1000,0.077404,333809,210
2048,warm,False,1000,0.050357,469905,373
2048,warm,False,2000,0.071705,741328,625
2048,warm,False,2000,0.092027,203113,44
2048,warm,False,3000,0.095954,424609,288
2048,warm,False,1000,0.095842,416176,276
2048,warm,False,1000,0.071368,431673,318
2048,warm,False,0,0.102552,206513,64
2048,warm,False,0,0.080707,549621,422
2048,warm,False,3000,0.075171,470816,351
2048,warm,False,1000,0.084737,371553,236
2048,warm,False,1000,0.077712,223618,98
2048,warm,False,6000,0.075039,341326,222
2048,warm,False,1000,0.098126,341932,204
2048,warm,False,1000,0.0508,515802,419
2048,warm,False,2000,0.057399,390535,286
2048,warm,False,2000,0.110809,437944,279
2048,warm,False,3000,0.112035,178270,10
2048,warm,False,8000,0.089634,667276,533
2048,warm,False,0,0.084143,462334,333
2048,warm,False,1000,0.058982,325022,222
2048,warm,False,5000,0.060046,326669,224
2048,warm,False,1000,0.099857,476539,333
2048,warm,False,1000,0.058856,608105,507
2048,warm,False,3000,0.104064,173101,14
2048,warm,False,1000,0.048598,316621,217
2048,warm,False,1000,0.085024,539956,409
2048,warm,False,1000,0.09433,237729,94
2048,warm,False,3000,0.070209,127054,15
2048,warm,False,3000,0.082403,573510,440
2048,warm,False,1000,0.061349,951100,849
2048,warm,False,1000,0.074435,581750,465
2048,warm,False,1000,0.060534,524530,420
2048,warm,False,1000,0.053785,760910,660
2048,warm,False,4000,0.095462,158036,18
2048,warm,False,1000,0.10298,582565,436
2048,warm,False,3000,0.08822,164346,34
2048,warm,False,2000,0.080368,474688,353
2048,warm,False,1000,0.079861,801083,670
2048,warm,False,1000,0.085515,701331,567
2048,warm,False,1000,0.083331,418203,293
2048,warm,False,1000,0.09159,425537,291
2048,warm,False,2000,0.071692,448895,334
2048,warm,False,5000,0.101909,186333,14
2048,warm,False,2000,0.108283,890105,737
2048,warm,False,3000,0.0751,155819,10
2048,warm,False,3000,0.061876,114167,10
2048,warm,False,2000,0.109606,181644,11
2048,warm,False,1000,0.074052,433274,307
2048,warm,False,1000,0.083437,663966,538
2048,warm,False,1000,0.084619,504524,372
2048,warm,False,2000,0.068808,180804,71
2048,warm,False,1000,0.08324,458329,326
2048,warm,False,1000,0.08325,945594,810
2048,warm,False,3000,0.096349,155649,14
2048,warm,False,1000,0.078254,434743,312
2048,warm,False,1000,0.088733,579299,445
2048,warm,False,1000,0.09529,499923,360
2048,warm,False,1000,0.099818,999974,856
2048,warm,False,1000,0.080677,145181,6
2048,warm,False,3000,0.086832,157894,29
2048,warm,False,1000,0.076653,472159,355
2048,warm,False,1000,0.086923,673685,540
2048,warm,False,1000,0.101689,470262,322
2048,warm,False,1000,0.087352,464791,333
2048,warm,False,2000,0.108459,209083,34
512,warm,False,1000,0.107731,2466036,2205
512,warm,False,2000,0.096955,376235,214
512,warm,False,1000,0.099647,1635463,1427
512,warm,False,70000,0.08431,344143,210
512,warm,False,2000,0.07628,243083,13
512,warm,False,1000,0.090587,1486151,1351
512,warm,False,76000,0.097761,382250,227
512,warm,False,2000,0.081829,2769868,2644
512,warm,False,3000,0.095553,264517,120
512,warm,False,96000,0.073837,245335,118
512,warm,False,1000,0.094857,2454481,2215
512,warm,False,3000,0.104624,383617,214
512,warm,False,1000,0.083052,1080687,910
512,warm,False,3000,0.115446,351243,165
512,warm,False,2000,0.112169,1487274,1329
512,warm,False,1000,0.08093,1868448,1716
512,warm,False,2000,0.086263,4265914,4102
512,warm,False,2000,0.092202,151845,6
512,warm,False,1000,0.079732,3308368,3125
512,warm,False,2000,0.076435,136644,15
512,warm,False,2000,0.086282,156257,17
512,warm,False,1000,0.093312,172957,26
512,warm,False,1000,0.092716,197472,25
512,warm,False,2000,0.079016,172888,50
512,warm,False,2000,0.099769,189500,9
512,warm,False,2000,0.086758,263449,133
512,warm,False,3000,0.084223,261683,131
512,warm,False,79000,0.075803,263362,144
512,warm,False,2000,0.118858,2087141,1916
512,warm,False,3000,0.103856,270708,118
512,warm,False,2000,0.090567,156926,14
512,warm,False,2000,0.068406,128199,9
512,warm,False,2000,0.090997,3883465,3738
512,warm,False,75000,0.109711,1986140,1829
512,warm,False,2000,0.092975,191598,43
512,warm,False,59000,0.089342,197188,63
512,warm,False,2000,0.078721,191513,62
512,warm,False,4000,0.095517,354056,195
512,warm,False,3000,0.091757,254235,87
512,warm,False,3000,0.083324,167850,23
512,warm,False,1000,0.08954,182486,47
512,warm,False,2000,0.09822,4470252,4329
512,warm,False,3000,0.087075,179901,40
512,warm,False,3000,0.108239,232529,55
512,warm,False,9000,0.083352,2113799,1973
512,warm,False,3000,0.095452,157427,11
512,warm,False,1000,0.086324,3656919,3520
512,warm,False,1000,0.118642,177658,5
512,warm,False,5000,0.072459,341219,199
512,warm,False,2000,0.094194,1523348,1386
512,warm,False,6000,0.088427,204200,68
512,warm,False,3000,0.079796,265431,121
512,warm,False,1000,0.071571,138606,15
512,warm,False,3000,0.100771,244286,78
512,warm,False,74000,0.087048,4153854,4026
512,warm,False,3000,0.08483,171175,25
512,warm,False,3000,0.070061,174713,46
512,warm,False,79000,0.086947,224017,92
512,warm,False,1000,0.118482,169470,9
512,warm,False,3000,0.075511,166276,50
512,warm,False,2000,0.097628,149782,8
512,warm,False,1000,0.097574,149536,5
512,warm,False,3000,0.114924,280013,96
512,warm,False,1000,0.07607,2853388,2737
512,warm,False,2000,0.092381,222416,85
512,warm,False,2000,0.074235,2994818,2875
512,warm,False,2000,0.056177,127538,29
512,warm,False,2000,0.086938,179877,40
512,warm,False,1000,0.076468,203994,83
512,warm,False,2000,0.069746,123293,10
512,warm,False,2000,0.111732,207337,43
512,warm,False,1000,0.102078,158535,5
512,warm,False,1000,0.080807,3475980,3129
512,warm,False,1000,0.081115,152195,23
512,warm,False,74000,0.103438,253851,108
512,warm,False,1000,0.09135,156680,19
512,warm,False,3000,0.094072,345324,200
512,warm,False,2000,0.114826,1283279,1117
512,warm,False,3000,0.100092,691785,543
512,warm,False,2000,0.056535,170746,76
512,warm,False,4000,0.087594,337556,160
512,warm,False,1000,0.076699,3159948,3026
512,warm,False,3000,0.078309,141738,22
512,warm,False,75000,0.101705,229056,79
512,warm,False,2000,0.071627,1419054,1284
512,warm,False,5000,0.081632,309949,133
512,warm,False,2000,0.082194,193916,18
512,warm,False,7000,0.064743,1451817,1338
512,warm,False,2000,0.097136,167259,12
512,warm,False,1000,0.081638,2158971,2033
512,warm,False,2000,0.093631,241237,87
512,warm,False,2000,0.089099,159000,9
512,warm,False,1000,0.094973,151890,6
512,warm,False,1000,0.062699,136954,21
512,warm,False,1000,0.069259,4372814,4254
512,warm,False,1000,0.083818,149173,9
512,warm,False,2000,0.083431,179664,39
512,warm,False,92000,0.082165,1710793,1581
512,warm,False,2000,0.054139,1843465,1739
512,warm,False,3000,0.103335,212357,30
512,warm,False,2000,0.107429,1754987,1604
512,warm,False,2000,0.08002,1415094,1206
512,warm,False,3000,0.106751,355187,182
512,warm,False,1000,0.108589,3447847,3205
512,warm,False,2000,0.091738,180640,7
512,warm,False,4000,0.096514,254496,86
512,warm,False,2000,0.094192,165902,15
512,warm,False,4000,0.071373,296023,112
512,warm,False,2000,0.100044,2011102,1855
512,warm,False,2000,0.078355,2144888,2023
512,warm,False,1000,0.08335,218761,88
512,warm,False,2000,0.102559,166962,10
512,warm,False,1000,0.06888,185288,61
512,warm,False,1000,0.048021,1273796,1193
512,warm,False,4000,0.069648,186493,68
512,warm,False,1000,0.095728,168777,9
512,warm,False,1000,0.107382,182549,14
512,warm,False,3000,0.10567,178627,19
512,warm,False,1000,0.099737,166703,6
512,warm,False,74000,0.073391,2195529,2066
512,warm,False,1000,0.107457,194148,26
512,warm,False,1000,0.088378,143126,7
512,warm,False,4000,0.075274,312541,180
512,warm,False,2000,0.07879,146921,19
512,warm,False,3000,0.114495,177666,19
512,warm,False,2000,0.099602,200422,13
512,warm,False,3000,0.099561,155423,10
512,warm,False,2000,0.087889,2516536,2384
512,warm,False,1000,0.085355,2081106,1952
512,warm,False,2000,0.094945,254582,110
512,warm,False,4000,0.088646,194399,55
512,warm,False,1000,0.093224,3866165,3721
512,warm,False,2000,0.089938,156323,9
512,warm,False,2000,0.107747,2665740,2498
512,warm,False,3000,0.096687,270797,107
512,warm,False,3000,0.102871,267859,118
512,warm,False,2000,0.086225,1814734,1680
512,warm,False,65000,0.086859,206228,71
512,warm,False,2000,0.069022,131719,21
512,warm,False,1000,0.072818,1654214,1535
512,warm,False,2000,0.07525,142024,20
512,warm,False,2000,0.081839,147373,13
512,warm,False,2000,0.097468,169116,16
512,warm,False,1000,0.10771,4386616,4218
512,warm,False,3000,0.0847,195400,67
512,warm,False,1000,0.106919,187998,7
512,warm,False,2000,0.082939,154173,27
512,warm,False,1000,0.071389,2348333,2224
512,warm,False,2000,0.099871,256979,106
512,warm,False,4000,0.116783,217618,28
512,warm,False,3000,0.089018,185443,43
512,warm,False,1000,0.114531,181383,4
512,warm,False,4000,0.093584,171774,16
512,warm,False,3000,0.101467,362046,118
512,warm,False,3000,0.090954,238838,68
512,warm,False,1000,0.091317,4351310,4209
512,warm,False,3000,0.080278,334991,110
512,warm,False,1000,0.081656,1191307,1051
512,warm,False,4000,0.081688,223186,88
512,warm,False,1000,0.094281,1944532,1799
512,warm,False,2000,0.08441,1785240,1656
512,warm,False,3000,0.077334,146043,22
512,warm,False,1000,0.07339,1971963,1855
512,warm,False,1000,0.080319,2804981,2674
512,warm,False,2000,0.107167,180877,5
512,warm,False,2000,0.101636,283439,113
512,warm,False,2000,0.083657,143048,10
512,warm,False,4000,0.115778,201938,18
512,warm,False,2000,0.10179,180473,17
512,warm,False,3000,0.100468,2052746,1812
512,warm,False,5000,0.100165,448563,280
512,warm,False,2000,0.092354,168861,8
512,warm,False,1000,0.090329,1062024,913
512,warm,False,2000,0.103265,1976456,1813
512,warm,False,2000,0.083921,2540681,2407
512,warm,False,3000,0.09015,176412,36
512,warm,False,1000,0.102826,166986,7
512,warm,False,4000,0.062548,250376,136
512,warm,False,2000,0.101963,244385,78
512,warm,False,1000,0.087518,1956644,1824
512,warm,False,1000,0.101221,162223,12
512,warm,False,1000,0.076417,3556175,3432
512,warm,False,1000,0.069387,1800201,1683
512,warm,False,2000,0.050656,165963,75
512,warm,False,1000,0.094842,156758,10
512,warm,False,1000,0.085156,151990,6
512,warm,False,1000,0.109674,284117,105
512,warm,False,1000,0.103937,3680545,3516
512,warm,False,1000,0.096496,163793,5
512,warm,False,2000,0.065437,145613,21
512,warm,False,2000,0.086985,141725,10
512,warm,False,3000,0.08834,140977,12
512,warm,False,1000,0.086695,3171700,3043
512,warm,False,6000,0.090466,253549,70
512,warm,False,2000,0.088833,151820,15
512,warm,False,2000,0.080706,138472,17
512,warm,False,2000,0.097766,3063642,2920
512,warm,False,82000,0.097316,343502,173
512,warm,False,1000,0.087436,236314,9
512,warm,False,3000,0.084748,157658,25
512,warm,False,2000,0.079965,138744,15
512,warm,False,1000,0.074781,263005,142
512,warm,False,3000,0.107696,194795,34
512,warm,False,76000,0.058724,1700119,1590
512,warm,False,1000,0.073892,3470308,3158
512,warm,False,1000,0.062918,115090,7
512,warm,False,1000,0.090157,158899,20
512,warm,False,1000,0.103442,2750023,2604
512,warm,False,3000,0.107126,206644,52
512,warm,False,1000,0.077711,153654,5
512,warm,False,2000,0.108365,4462201,4306
512,warm,False,2000,0.075146,139700,16
512,warm,False,3000,0.081554,182720,56
256,warm,False,1000,0.100108,4284219,4127
256,warm,False,1000,0.061397,6717126,6603
256,warm,False,1000,0.083602,211125,77
256,warm,False,3000,0.091704,244399,101
256,warm,False,1000,0.062348,123021,11
256,warm,False,1000,0.08664,1219150,1087
256,warm,False,2000,0.07965,193188,69
256,warm,False,90000,0.055023,4952101,4850
256,warm,False,3000,0.111601,469764,308
256,warm,False,2000,0.105174,2885657,2729
256,warm,False,1000,0.065855,6226764,6111
256,warm,False,3000,0.062814,266197,158
256,warm,False,64000,0.080701,203514,78
256,warm,False,1000,0.077007,3467944,3345
256,warm,False,3000,0.085191,198507,65
256,warm,False,1000,0.105074,4948278,4778
256,warm,False,1000,0.086288,450818,317
256,warm,False,97000,0.074441,326685,208
256,warm,False,3000,0.067831,245136,117
256,warm,False,1000,0.072838,2869123,2745
256,warm,False,1000,0.075823,5125831,4987
256,warm,False,3000,0.082934,328543,195
256,warm,False,1000,0.098139,1365232,1210
256,warm,False,2000,0.065992,3605067,3495
256,warm,False,3000,0.086208,359808,214
256,warm,False,1000,0.067308,346828,230
256,warm,False,2000,0.071269,1259695,1119
256,warm,False,1000,0.070566,3725311,3520
256,warm,False,1000,0.0802,5593649,5457
256,warm,False,191000,0.084713,448495,316
256,warm,False,4000,0.081684,292397,160
256,warm,False,84000,0.096615,362936,210
256,warm,False,1000,0.100868,4023333,3873
256,warm,False,1000,0.075557,1568738,1448
256,warm,False,101000,0.101533,547587,399
256,warm,False,2000,0.071804,300001,187
256,warm,False,3000,0.055645,319909,216
256,warm,False,1000,0.089065,4319131,4105
256,warm,False,1000,0.089188,284839,134
256,warm,False,3000,0.075898,272534,150
256,warm,False,1000,0.092385,318767,177
256,warm,False,1000,0.100961,777637,626
256,warm,False,83000,0.07447,5123192,4902
256,warm,False,1000,0.066196,179382,64
256,warm,False,1000,0.089502,387171,247
256,warm,False,3000,0.054249,556271,454
256,warm,False,1000,0.096021,416694,268
256,warm,False,4000,0.102807,468887,308
256,warm,False,94000,0.079498,306986,177
256,warm,False,1000,0.078789,4185068,3920
256,warm,False,3000,0.102537,241774,89
256,warm,False,7000,0.063053,167231,60
256,warm,False,85000,0.081216,5038449,4903
256,warm,False,2000,0.055203,324324,225
256,warm,False,1000,0.099496,7504736,7348
256,warm,False,2000,0.099877,163003,15
256,warm,False,3000,0.10238,280005,124
256,warm,False,2000,0.104742,340065,182
256,warm,False,91000,0.08002,401072,278
256,warm,False,88000,0.081541,4307272,4180
256,warm,False,80000,0.104409,1167672,1001
256,warm,False,3000,0.092847,258851,113
256,warm,False,2000,0.090586,388446,252
256,warm,False,98000,0.070876,370459,254
256,warm,False,1000,0.074185,386302,258
256,warm,False,88000,0.073185,289506,176
256,warm,False,1000,0.089249,4249408,4107
256,warm,False,2000,0.073005,283134,165
256,warm,False,2000,0.079685,5488244,5365
256,warm,False,2000,0.063565,301325,187
256,warm,False,4000,0.06877,318666,199
256,warm,False,1000,0.07647,1198416,1070
256,warm,False,1000,0.068247,4292648,4181
256,warm,False,2000,0.062428,4355642,4205
256,warm,False,2000,0.276458,464592,87
256,warm,False,3000,0.102749,271931,121
256,warm,False,2000,0.090278,2577048,2369
256,warm,False,88000,0.111338,333275,160
256,warm,False,2000,0.102923,184230,35
256,warm,False,1000,0.083902,163626,5
256,warm,False,56000,0.092651,209221,66
256,warm,False,2000,0.12645,284158,92
256,warm,False,2000,0.103598,6681062,6485
256,warm,False,1000,0.078739,6910872,6785
256,warm,False,1000,0.06495,119691,5
256,warm,False,3000,0.113157,288412,108
256,warm,False,2000,0.087374,312051,173
256,warm,False,1000,0.08389,243289,102
256,warm,False,2000,0.057657,6526800,6376
256,warm,False,2000,0.093148,323632,190
256,warm,False,82000,0.089279,5543059,5256
256,warm,False,3000,0.077393,407926,269
256,warm,False,3000,0.112082,331556,159
256,warm,False,1000,0.109149,246134,70
256,warm,False,1000,0.067421,126087,7
256,warm,False,1000,0.075996,9077924,8960
256,warm,False,3000,0.09024,317343,187
256,warm,False,1000,0.085676,170420,35
256,warm,False,1000,0.078456,6037504,5904
256,warm,False,2000,0.072465,204269,79
256,warm,False,2000,0.078467,3006370,2879
256,warm,False,4000,0.084796,320668,183
256,warm,False,5000,0.056115,321960,217
256,warm,False,191000,0.07088,517488,399
256,warm,False,2000,0.066617,3898766,3778
256,warm,False,1000,0.096934,1206991,1062
256,warm,False,2000,0.073376,477148,358
256,warm,False,4000,0.073215,242202,120
256,warm,False,2000,0.090031,411209,271
256,warm,False,1000,0.112352,4987880,4823
256,warm,False,3000,0.10336,562016,405
256,warm,False,4000,0.077803,155945,12
256,warm,False,2000,0.1045,179790,21
256,warm,False,2000,0.078445,319307,188
256,warm,False,2000,0.092515,5492949,5345
256,warm,False,3000,0.072089,331262,206
256,warm,False,1000,0.072954,3279452,3013
256,warm,False,89000,0.099052,1151863,952
256,warm,False,4000,0.100391,379295,220
256,warm,False,2000,0.086326,278294,148
256,warm,False,2000,0.083839,192360,64
256,warm,False,2000,0.07929,340026,210
256,warm,False,2000,0.104522,6135899,5979
256,warm,False,3000,0.073568,127188,12
256,warm,False,3000,0.074108,196590,74
256,warm,False,3000,0.103617,472369,311
256,warm,False,3000,0.093453,2315467,2163
256,warm,False,96000,0.063119,323880,210
256,warm,False,1000,0.094157,6692768,6553
256,warm,False,96000,0.092943,369680,202
256,warm,False,1000,0.086369,1130072,845
256,warm,False,1000,0.064889,4220307,4110
256,warm,False,5000,0.106934,379662,205
256,warm,False,9000,0.102228,170024,23
256,warm,False,1000,0.084865,9089196,8954
256,warm,False,1000,0.090815,148950,13
256,warm,False,1000,0.088463,156411,15
256,warm,False,4000,0.080392,142543,15
256,warm,False,3000,0.072745,126440,6
256,warm,False,297000,0.050403,460218,310
256,warm,False,2000,0.087662,210308,84
256,warm,False,1000,0.104115,6100721,5942
256,warm,False,5000,0.077989,418501,207
256,warm,False,2000,0.068991,208655,93
256,warm,False,3000,0.095263,256544,100
256,warm,False,98000,0.108311,291963,125
256,warm,False,3000,0.075841,300983,174
256,warm,False,4000,0.092035,242182,104
256,warm,False,3000,0.087032,320712,189
256,warm,False,103000,0.102987,2036755,1880
256,warm,False,98000,0.065843,5980704,5807
256,warm,False,2000,0.084476,218329,87
256,warm,False,3000,0.072721,3390581,3256
256,warm,False,2000,0.075514,232921,113
256,warm,False,83000,0.066636,1476314,1303
256,warm,False,3000,0.06822,524665,403
256,warm,False,1000,0.061913,8086809,7906
256,warm,False,1000,0.06227,221511,116
256,warm,False,1000,0.061472,4259350,4148
256,warm,False,1000,0.060469,117887,13
256,warm,False,1000,0.066279,117360,9
256,warm,False,3000,0.084323,427820,300
256,warm,False,2000,0.075811,301414,175
256,warm,False,1000,0.099881,4590499,4441
256,warm,False,3000,0.066827,339901,226
256,warm,False,2000,0.114009,3749293,3580
256,warm,False,84000,0.126022,380785,105
256,warm,False,2000,0.060977,6680161,6577
256,warm,False,2000,0.08099,440713,304
256,warm,False,1000,0.094639,307379,164
256,warm,False,2000,0.094206,403100,202
256,warm,False,85000,0.087353,404158,273
256,warm,False,81000,0.093086,437377,279
256,warm,False,1000,0.079514,305001,178
256,warm,False,1000,0.077509,184707,59
256,warm,False,1000,0.07727,7203716,7082
256,warm,False,4000,0.109223,379772,213
256,warm,False,2000,0.107875,2806684,2612
256,warm,False,78000,0.081664,220250,90
256,warm,False,3000,0.06985,174239,57
256,warm,False,5000,0.086714,314678,182
256,warm,False,1000,0.073073,215622,97
256,warm,False,2000,0.104587,6482495,6133
256,warm,False,3000,0.076323,144825,15
256,warm,False,1000,0.094353,5177005,5029
256,warm,False,83000,0.07344,303744,182
256,warm,False,3000,0.073024,350931,209
256,warm,False,2000,0.08104,191211,60
256,warm,False,1000,0.099756,4207896,3927
256,warm,False,91000,0.091966,6471949,6235
256,warm,False,88000,0.104773,656019,495
256,warm,False,1000,0.07739,175645,50
256,warm,False,2000,0.08247,351653,206
256,warm,False,1000,0.071405,4498923,4370
256,warm,False,196000,0.083476,450319,315
256,warm,False,3000,0.074199,499302,377
256,warm,False,2000,0.073483,283336,164
256,warm,False,1000,0.099854,4323529,4171
256,warm,False,76000,0.298392,434429,93
256,warm,False,3000,0.08546,266183,135
256,warm,False,5000,0.08614,300009,161
1024,warm,False,2000,0.095698,999288,855
1024,warm,False,1000,0.052666,472686,380
1024,warm,False,1000,0.051132,477817,378
1024,warm,False,2000,0.106928,222816,57
1024,warm,False,1000,0.070466,836821,717
1024,warm,False,2000,0.090252,642862,509
1024,warm,False,1000,0.099463,1274193,1131
1024,warm,False,2000,0.11369,188625,17
1024,warm,False,1000,0.093415,724978,588
1024,warm,False,1000,0.085652,999732,869
