id,client_send,client_rcv
1,1604974484.923802,1604974485.123685
2,1604974485.124618,1604974485.523464
3,1604974485.523603,1604974485.728644
4,1604974485.729016,1604974485.868522
5,1604974485.868665,1604974486.12863
6,1604974486.128927,1604974486.328738
7,1604974486.32886,1604974486.629447
8,1604974486.629591,1604974486.893491
9,1604974486.893997,1604974487.024009
10,1604974487.024153,1604974487.323875
11,1604974487.323994,1604974487.523528
12,1604974487.523661,1604974487.728968
13,1604974487.729134,1604974487.913693
14,1604974487.913835,1604974488.22344
15,1604974488.224214,1604974488.623548
16,1604974488.62371,1604974488.93858
17,1604974488.938713,1604974489.224258
18,1604974489.22509,1604974489.624484
19,1604974489.624668,1604974489.824209
20,1604974489.824708,1604974490.023473
21,1604974490.023619,1604974490.228949
22,1604974490.229079,1604974490.428967
23,1604974490.429241,1604974490.628778
24,1604974490.628901,1604974490.825184
25,1604974490.82545,1604974491.02882
26,1604974491.029105,1604974491.22868
27,1604974491.229003,1604974491.623476
28,1604974491.623648,1604974491.823701
29,1604974491.82383,1604974492.013293
