id,client_send,client_rcv
1,1604976266.453198,1604976266.748128
2,1604976266.749555,1604976267.147453
3,1604976267.147583,1604976267.428826
4,1604976267.428917,1604976267.647601
5,1604976267.647715,1604976267.847105
6,1604976267.849784,1604976268.053915
7,1604976268.05402,1604976268.34737
8,1604976268.347489,1604976268.747149
9,1604976268.747358,1604976269.147159
10,1604976269.14799,1604976269.478326
11,1604976269.478441,1604976269.65246
12,1604976269.652578,1604976269.947425
13,1604976269.947733,1604976270.247134
14,1604976270.24735,1604976270.499765
15,1604976270.499884,1604976270.752326
16,1604976270.752452,1604976270.953072
17,1604976270.953207,1604976271.247295
18,1604976271.247429,1604976271.729802
19,1604976271.729919,1604976271.947188
20,1604976271.947411,1604976272.14709
21,1604976272.147466,1604976272.34869
22,1604976272.348957,1604976272.549933
23,1604976272.647237,1604976273.047578
24,1604976273.048069,1604976273.373262
25,1604976273.373376,1604976273.657674
26,1604976273.657784,1604976274.047473
27,1604976274.047959,1604976274.389174
28,1604976274.389334,1604976274.647404
29,1604976274.647681,1604976274.847115
30,1604976274.847345,1604976275.047179
31,1604976275.047674,1604976275.247134
