id,client_send,client_rcv
1,1604975454.828762,1604975455.024488
2,1604975455.024932,1604975455.428678
3,1604975455.42885,1604975455.623547
4,1604975455.62368,1604975455.823566
5,1604975455.823731,1604975456.023852
6,1604975456.024275,1604975456.223819
7,1604975456.223971,1604975456.429591
8,1604975456.429841,1604975456.62624
9,1604975456.626615,1604975456.923797
10,1604975456.923971,1604975457.32349
11,1604975457.323656,1604975457.853195
12,1604975457.853328,1604975458.323461
13,1604975458.324437,1604975458.528946
14,1604975458.529055,1604975458.669899
15,1604975458.67004,1604975458.923506
16,1604975458.924552,1604975459.123806
17,1604975459.12394,1604975459.323675
18,1604975459.323956,1604975459.623755
19,1604975459.624099,1604975459.903207
20,1604975459.903336,1604975460.128753
21,1604975460.128931,1604975460.523589
22,1604975460.523918,1604975460.725015
23,1604975460.725173,1604975460.923599
24,1604975460.923815,1604975461.223604
25,1604975461.224034,1604975461.623711
26,1604975461.623846,1604975461.948121
27,1604975461.948256,1604975462.229431
28,1604975462.229557,1604975462.626956
29,1604975462.627207,1604975462.829263
30,1604975462.829371,1604975463.028541
31,1604975463.028706,1604975463.228902
32,1604975463.229013,1604975463.428856
33,1604975463.428986,1604975463.623781
34,1604975463.624171,1604975463.789452
