id,client_send,client_rcv
1,1604981641.488968,1604981641.88845
2,1604981641.889454,1604981642.288518
3,1604981642.29415,1604981642.688442
4,1604981642.688608,1604981642.888489
5,1604981642.888801,1604981643.088605
6,1604981643.088699,1604981643.288738
7,1604981643.288963,1604981643.488387
8,1604981643.488742,1604981643.688695
9,1604981643.694187,1604981643.888501
10,1604981643.888612,1604981644.088497
11,1604981644.088901,1604981644.289367
12,1604981644.289481,1604981644.588397
13,1604981644.588702,1604981644.888788
14,1604981644.889067,1604981645.093654
15,1604981645.09377,1604981645.288708
16,1604981645.289362,1604981645.588441
17,1604981645.588579,1604981645.988835
18,1604981645.989114,1604981646.303361
19,1604981646.303451,1604981646.588408
20,1604981646.588832,1604981646.78858
21,1604981646.788781,1604981646.988534
22,1604981646.988951,1604981647.188693
23,1604981647.188803,1604981647.325255
24,1604981647.325358,1604981647.588374
25,1604981647.588557,1604981647.78842
26,1604981647.788556,1604981647.988603
27,1604981647.988965,1604981648.194088
28,1604981648.194252,1604981648.54932
29,1604981648.549472,1604981648.793639
30,1604981648.793896,1604981648.988595
31,1604981648.988736,1604981649.188636
32,1604981649.18884,1604981649.378308
33,1604981649.378423,1604981649.588465
34,1604981649.588644,1604981649.793807
35,1604981649.794052,1604981650.088537
36,1604981650.088688,1604981650.28869
37,1604981650.288956,1604981650.605305
38,1604981650.605431,1604981651.088473
39,1604981651.088813,1604981651.288406
40,1604981651.288629,1604981651.428219
41,1604981651.428323,1604981651.693798
42,1604981651.693977,1604981651.888753
43,1604981651.88902,1604981652.094003
