id,server_rcv,server_send
1,1604976334.752033,1604976334.752051
2,1604976334.957156,1604976334.957173
3,1604976335.161327,1604976335.161345
4,1604976335.366729,1604976335.366747
5,1604976335.571701,1604976335.571719
6,1604976335.71345,1604976335.713472
7,1604976335.915658,1604976335.915677
8,1604976336.185573,1604976336.18559
9,1604976336.390465,1604976336.390482
10,1604976336.800145,1604976336.800165
11,1604976337.210279,1604976337.210296
12,1604976337.414997,1604976337.415015
13,1604976337.823938,1604976337.823947
14,1604976338.028479,1604976338.028488
15,1604976338.233565,1604976338.233582
16,1604976338.438428,1604976338.438445
17,1604976338.848274,1604976338.848285
18,1604976339.012686,1604976339.012703
19,1604976339.257902,1604976339.257919
20,1604976339.462446,1604976339.462454
21,1604976339.667335,1604976339.667352
22,1604976339.872815,1604976339.872833
23,1604976340.077066,1604976340.077074
24,1604976340.282007,1604976340.282025
25,1604976340.486586,1604976340.486604
26,1604976340.692076,1604976340.692094
27,1604976340.929672,1604976340.92969
28,1604976341.30549,1604976341.305508
29,1604976341.510563,1604976341.510581
30,1604976341.920134,1604976341.920152
31,1604976342.329946,1604976342.329964
32,1604976342.53451,1604976342.534535
33,1604976342.944322,1604976342.94434
34,1604976343.354045,1604976343.354062
35,1604976343.558633,1604976343.558651
