id,client_send,client_rcv
1,1604980365.082201,1604980365.284205
2,1604980365.284671,1604980365.696115
3,1604980365.696359,1604980365.908797
4,1604980365.909127,1604980366.098916
5,1604980366.099038,1604980366.311741
6,1604980366.311854,1604980366.514613
7,1604980366.514718,1604980366.719181
8,1604980366.720969,1604980366.925334
9,1604980366.925466,1604980367.132635
10,1604980367.133353,1604980367.330153
11,1604980367.330411,1604980367.538809
12,1604980367.538906,1604980367.74425
13,1604980367.744364,1604980367.871346
14,1604980367.871516,1604980367.993402
15,1604980367.993524,1604980368.122558
16,1604980368.123227,1604980368.359925
17,1604980368.360316,1604980368.559092
18,1604980368.559213,1604980368.770117
19,1604980368.770687,1604980368.96532
20,1604980368.965443,1604980369.184604
21,1604980369.184742,1604980369.384193
22,1604980369.384374,1604980369.590831
23,1604980369.596459,1604980369.772013
24,1604980369.772176,1604980369.896657
25,1604980369.89807,1604980370.199081
26,1604980370.199248,1604980370.404499
27,1604980370.404615,1604980370.609225
28,1604980370.609335,1604980370.773876
29,1604980370.773985,1604980371.019795
30,1604980371.019928,1604980371.168612
31,1604980371.16891,1604980371.433809
32,1604980371.433925,1604980371.634239
33,1604980371.634353,1604980371.845653
34,1604980371.845788,1604980372.038924
