id,server_rcv,server_send
1,1604977490.644705,1604977490.644725
2,1604977490.850016,1604977490.850036
3,1604977491.054166,1604977491.054174
4,1604977491.258554,1604977491.258572
5,1604977491.463729,1604977491.463749
6,1604977491.87388,1604977491.8739
7,1604977492.283043,1604977492.283063
8,1604977492.48815,1604977492.488171
9,1604977492.702494,1604977492.702508
10,1604977492.901573,1604977492.901593
11,1604977493.307777,1604977493.307796
12,1604977493.512699,1604977493.512718
13,1604977493.71684,1604977493.716858
14,1604977493.922334,1604977493.922354
15,1604977494.126579,1604977494.12659
16,1604977494.331492,1604977494.331511
17,1604977494.446533,1604977494.446556
18,1604977494.698168,1604977494.698178
19,1604977494.907386,1604977494.907407
20,1604977495.150564,1604977495.150571
21,1604977495.354437,1604977495.354458
22,1604977495.55986,1604977495.559883
23,1604977495.803853,1604977495.803872
24,1604977496.174757,1604977496.174777
25,1604977496.379828,1604977496.379848
26,1604977496.49683,1604977496.49685
27,1604977496.788943,1604977496.788964
28,1604977497.198179,1604977497.198187
29,1604977497.608164,1604977497.608184
30,1604977498.018038,1604977498.018058
31,1604977498.222404,1604977498.222424
32,1604977498.427354,1604977498.427374
33,1604977498.631737,1604977498.631757
34,1604977498.807015,1604977498.807034
35,1604977499.041446,1604977499.041456
36,1604977499.450926,1604977499.450945
