id,client_send,client_rcv
1,1604981187.145247,1604981187.939356
2,1604981187.939491,1604981188.23949
3,1604981188.239673,1604981188.439758
4,1604981188.43991,1604981188.639494
5,1604981188.63966,1604981188.839402
6,1604981188.844721,1604981189.003567
7,1604981189.003697,1604981189.639996
8,1604981189.640173,1604981189.839388
9,1604981189.839723,1604981190.008482
10,1604981190.008606,1604981190.239471
11,1604981190.239596,1604981190.439536
12,1604981190.439656,1604981190.639668
13,1604981190.640286,1604981190.839626
14,1604981190.844929,1604981190.963185
15,1604981190.963285,1604981191.139684
16,1604981191.140039,1604981191.544611
17,1604981191.54482,1604981191.939459
18,1604981191.945135,1604981192.344999
19,1604981192.439667,1604981192.73987
20,1604981192.740151,1604981192.939382
21,1604981192.9395,1604981193.083974
22,1604981193.084101,1604981193.339717
23,1604981193.33992,1604981193.53937
24,1604981193.539628,1604981193.73957
25,1604981193.739692,1604981193.941107
26,1604981193.941207,1604981194.139503
27,1604981194.139687,1604981194.339376
28,1604981194.339809,1604981194.539413
29,1604981194.539568,1604981194.739615
30,1604981194.739748,1604981195.13348
31,1604981195.133617,1604981195.344789
32,1604981195.345038,1604981195.83965
33,1604981195.839993,1604981196.153831
34,1604981196.154071,1604981196.439864
