id,server_rcv,server_send
1,1604977656.532691,1604977656.532712
2,1604977656.738068,1604977656.738081
3,1604977656.94279,1604977656.94281
4,1604977657.147588,1604977657.147636
5,1604977657.352254,1604977657.352276
6,1604977657.557279,1604977657.5573
7,1604977657.761543,1604977657.761563
8,1604977657.966959,1604977657.966979
9,1604977658.171962,1604977658.171982
10,1604977658.376136,1604977658.376156
11,1604977658.785851,1604977658.78587
12,1604977658.989064,1604977658.989089
13,1604977659.108519,1604977659.108527
14,1604977659.400096,1604977659.400115
15,1604977659.604598,1604977659.604617
16,1604977660.014961,1604977660.01497
17,1604977660.219682,1604977660.2197
18,1604977660.598037,1604977660.598056
19,1604977660.834589,1604977660.834609
20,1604977661.038108,1604977661.03812
21,1604977661.243744,1604977661.243761
22,1604977661.447906,1604977661.447926
23,1604977661.652793,1604977661.652813
