id,client_send,client_rcv
1,1604981273.561085,1604981273.861114
2,1604981273.861252,1604981274.26118
3,1604981274.261305,1604981274.661215
4,1604981274.661836,1604981274.860907
5,1604981274.861035,1604981275.060925
6,1604981275.061236,1604981275.261154
7,1604981275.26128,1604981275.460925
8,1604981275.461138,1604981275.666313
9,1604981275.666555,1604981275.861652
10,1604981275.867936,1604981276.262144
11,1604981276.262247,1604981276.461111
12,1604981276.461242,1604981276.663368
13,1604981276.664025,1604981276.864737
14,1604981276.86489,1604981277.061111
15,1604981277.061274,1604981277.261122
16,1604981277.266563,1604981277.668339
17,1604981277.668466,1604981277.960972
18,1604981277.961121,1604981278.282951
19,1604981278.283047,1604981278.566025
20,1604981278.566201,1604981278.961164
21,1604981278.961402,1604981279.166267
22,1604981279.260875,1604981279.512854
23,1604981279.512967,1604981279.760938
24,1604981279.761176,1604981279.96112
25,1604981279.961334,1604981280.167238
26,1604981280.167909,1604981280.537902
27,1604981280.538035,1604981280.966124
28,1604981280.966327,1604981281.161203
29,1604981281.161503,1604981281.348924
30,1604981281.34904,1604981281.560907
31,1604981281.561028,1604981281.86098
32,1604981281.861182,1604981282.260981
33,1604981282.263137,1604981282.383
34,1604981282.383168,1604981282.561087
35,1604981282.5618,1604981282.86789
36,1604981282.868104,1604981283.261511
37,1604981283.262094,1604981283.460933
38,1604981283.461144,1604981283.661451
39,1604981283.662051,1604981283.864202
40,1604981283.864339,1604981284.061493
41,1604981284.061674,1604981284.261206
42,1604981284.261391,1604981284.423095
43,1604981284.423232,1604981284.761204
44,1604981284.761341,1604981285.264344
45,1604981285.264444,1604981285.460965
46,1604981285.461494,1604981285.663061
47,1604981285.663455,1604981285.961042
48,1604981285.961193,1604981286.268942
49,1604981286.269072,1604981286.560926
50,1604981286.561059,1604981287.06131
51,1604981287.061695,1604981287.288097
52,1604981287.288292,1604981287.860874
53,1604981287.861135,1604981288.166291
