id,server_rcv,server_send
1,1604979559.126087,1604979559.126102
2,1604979559.331939,1604979559.331959
3,1604979559.700124,1604979559.700144
4,1604979559.820317,1604979559.820337
5,1604979560.150844,1604979560.150863
6,1604979560.35515,1604979560.355172
7,1604979560.560576,1604979560.560596
8,1604979560.765087,1604979560.765098
9,1604979560.969237,1604979560.969245
10,1604979561.175161,1604979561.175181
11,1604979561.379787,1604979561.379807
12,1604979561.584935,1604979561.584956
13,1604979561.789345,1604979561.789366
14,1604979561.99413,1604979561.994157
15,1604979562.404211,1604979562.404236
16,1604979562.813914,1604979562.813939
17,1604979563.018085,1604979563.018112
18,1604979563.427592,1604979563.427643
19,1604979563.632667,1604979563.632691
20,1604979563.836991,1604979563.837015
21,1604979564.042277,1604979564.042285
22,1604979564.451911,1604979564.451931
23,1604979564.860744,1604979564.860768
24,1604979564.979702,1604979564.979717
25,1604979565.270825,1604979565.27085
26,1604979565.475271,1604979565.475291
27,1604979565.680333,1604979565.680357
28,1604979565.885153,1604979565.88516
29,1604979566.29503,1604979566.295053
30,1604979566.508081,1604979566.508091
31,1604979566.909279,1604979566.909302
32,1604979567.06309,1604979567.063099
33,1604979567.319413,1604979567.319437
34,1604979567.700127,1604979567.700151
35,1604979567.814089,1604979567.814113
36,1604979568.012641,1604979568.012665
37,1604979568.342889,1604979568.342896
38,1604979568.547373,1604979568.547391
39,1604979568.71295,1604979568.712973
40,1604979568.831774,1604979568.831798
41,1604979569.162033,1604979569.162054
42,1604979569.571194,1604979569.571215
43,1604979569.776591,1604979569.776621
44,1604979569.980901,1604979569.980921
45,1604979570.108905,1604979570.108914
46,1604979570.390791,1604979570.390812
47,1604979570.799532,1604979570.799539
48,1604979571.005529,1604979571.005551
49,1604979571.415094,1604979571.415115
50,1604979571.619084,1604979571.619102
51,1604979571.824075,1604979571.824096
52,1604979572.028851,1604979572.028865
53,1604979572.438482,1604979572.438503
54,1604979572.644099,1604979572.64412
55,1604979572.847937,1604979572.847958
56,1604979573.05323,1604979573.053242
57,1604979573.257838,1604979573.257859
58,1604979573.462911,1604979573.462934
59,1604979573.66788,1604979573.667901
