id,server_rcv,server_send
1,1604982135.928917,1604982135.928937
2,1604982136.339217,1604982136.339236
3,1604982136.542981,1604982136.542988
4,1604982136.953619,1604982136.953637
5,1604982137.363187,1604982137.363206
6,1604982137.568083,1604982137.568103
7,1604982137.977392,1604982137.97741
8,1604982138.386514,1604982138.386532
9,1604982138.591369,1604982138.591386
10,1604982138.796875,1604982138.796893
11,1604982139.000695,1604982139.000713
12,1604982139.205549,1604982139.205568
13,1604982139.616175,1604982139.616196
14,1604982139.828073,1604982139.828091
15,1604982140.22954,1604982140.229563
16,1604982140.639642,1604982140.639664
17,1604982140.823162,1604982140.823179
18,1604982141.254514,1604982141.254532
19,1604982141.45835,1604982141.458373
20,1604982141.662857,1604982141.662865
21,1604982141.868118,1604982141.868136
22,1604982142.073184,1604982142.073191
23,1604982142.278527,1604982142.278545
24,1604982142.483448,1604982142.483466
25,1604982142.688203,1604982142.688223
26,1604982142.891792,1604982142.89181
27,1604982143.302068,1604982143.302085
28,1604982143.424081,1604982143.4241
29,1604982143.907842,1604982143.907849
30,1604982144.029694,1604982144.029711
31,1604982144.227288,1604982144.227295
32,1604982144.530095,1604982144.530102
33,1604982144.940236,1604982144.940258
34,1604982145.145143,1604982145.145157
35,1604982145.35002,1604982145.350038
36,1604982145.554604,1604982145.554622
37,1604982145.760628,1604982145.760641
38,1604982145.963897,1604982145.963918
39,1604982146.169711,1604982146.169729
40,1604982146.373978,1604982146.373998
41,1604982146.578728,1604982146.578736
42,1604982146.783642,1604982146.783661
43,1604982146.988565,1604982146.988583
44,1604982147.370487,1604982147.370505
45,1604982147.603499,1604982147.603519
46,1604982147.807987,1604982147.808005
47,1604982148.216914,1604982148.216931
48,1604982148.626803,1604982148.626823
49,1604982148.742976,1604982148.74299
50,1604982149.036561,1604982149.036579
51,1604982149.24065,1604982149.240676
52,1604982149.4462,1604982149.446222
53,1604982149.651026,1604982149.651046
54,1604982149.855328,1604982149.855345
55,1604982150.060534,1604982150.060543
56,1604982150.264979,1604982150.26499
57,1604982150.47032,1604982150.47034
58,1604982150.675411,1604982150.675431
59,1604982150.879338,1604982150.879356
60,1604982151.084044,1604982151.084051
61,1604982151.493532,1604982151.493539
62,1604982151.69857,1604982151.698577
63,1604982151.90343,1604982151.903449
64,1604982152.313834,1604982152.313854
65,1604982152.518208,1604982152.518225
66,1604982152.927743,1604982152.927761
67,1604982153.336924,1604982153.336941
68,1604982153.541775,1604982153.541786
69,1604982153.74623,1604982153.746249
70,1604982153.95154,1604982153.95156
71,1604982154.156599,1604982154.156617
72,1604982154.361051,1604982154.361071
