id,client_send,client_rcv
1,1604980710.047706,1604980710.452529
2,1604980710.452682,1604980710.849959
3,1604980710.850033,1604980711.047108
4,1604980711.047257,1604980711.652669
5,1604980711.653269,1604980711.847435
6,1604980711.84757,1604980712.052987
7,1604980712.053093,1604980712.252594
8,1604980712.252687,1604980712.447186
9,1604980712.44742,1604980712.647252
10,1604980712.64773,1604980712.847228
11,1604980712.847372,1604980713.047219
12,1604980713.047336,1604980713.247388
13,1604980713.247626,1604980713.453941
14,1604980713.454055,1604980713.7475
15,1604980713.749052,1604980714.054277
16,1604980714.054422,1604980714.352377
17,1604980714.547116,1604980714.874485
18,1604980714.874592,1604980715.147161
19,1604980715.147597,1604980715.647068
20,1604980715.647187,1604980715.898156
21,1604980715.898321,1604980716.152359
22,1604980716.152686,1604980716.347159
23,1604980716.347714,1604980716.552228
24,1604980716.552439,1604980716.918062
25,1604980716.918185,1604980717.147364
