id,client_send,client_rcv
1,1604977818.039277,1604977818.238922
2,1604977818.239063,1604977818.444214
3,1604977818.44435,1604977818.63898
4,1604977818.639204,1604977818.8403
5,1604977818.840426,1604977819.044764
6,1604977819.044895,1604977819.23889
7,1604977819.239031,1604977819.438882
8,1604977819.439295,1604977819.639036
9,1604977819.63923,1604977819.765033
10,1604977819.765259,1604977819.939009
11,1604977819.939259,1604977820.139183
12,1604977820.13975,1604977820.439059
13,1604977820.439463,1604977820.639037
14,1604977820.64438,1604977821.044684
15,1604977821.044807,1604977821.338902
16,1604977821.339695,1604977821.739519
17,1604977821.739677,1604977822.138973
18,1604977822.139196,1604977822.344727
19,1604977822.438824,1604977822.739102
20,1604977822.739339,1604977822.885498
21,1604977822.885609,1604977823.138899
22,1604977823.139037,1604977823.344406
23,1604977823.344543,1604977823.538925
24,1604977823.539066,1604977823.73892
25,1604977823.739376,1604977823.910019
26,1604977823.91024,1604977824.238858
27,1604977824.239018,1604977824.539504
28,1604977824.539802,1604977824.741223
29,1604977824.741311,1604977824.943215
