id,client_send,client_rcv
1,1604980773.254465,1604980773.446286
2,1604980773.446377,1604980773.864587
3,1604980773.864695,1604980774.270805
4,1604980774.270921,1604980774.470547
5,1604980774.470735,1604980774.69084
6,1604980774.696956,1604980774.883094
7,1604980774.883207,1604980775.30146
8,1604980775.301569,1604980775.500804
9,1604980775.500921,1604980775.700888
10,1604980775.701001,1604980775.908147
11,1604980775.908478,1604980776.115961
12,1604980776.116351,1604980776.315621
13,1604980776.315756,1604980776.526502
14,1604980776.526785,1604980776.735832
15,1604980776.736353,1604980776.938536
16,1604980776.944502,1604980777.140785
17,1604980777.140905,1604980777.335818
18,1604980777.335932,1604980777.555845
19,1604980777.555967,1604980777.680889
20,1604980777.686215,1604980777.961311
21,1604980777.961439,1604980778.165653
22,1604980778.165767,1604980778.56819
23,1604980778.568315,1604980778.776022
24,1604980778.776128,1604980779.388217
25,1604980779.388343,1604980779.6068
26,1604980779.60694,1604980779.800798
27,1604980779.800957,1604980780.016828
28,1604980780.022542,1604980780.213584
29,1604980780.21441,1604980780.410844
30,1604980780.410981,1604980780.621001
31,1604980780.621162,1604980780.825479
32,1604980780.825977,1604980781.028271
33,1604980781.029098,1604980781.236129
34,1604980781.236253,1604980781.435695
35,1604980781.435818,1604980781.596023
36,1604980781.596197,1604980781.851488
37,1604980781.852856,1604980782.05321
38,1604980782.053329,1604980782.261317
39,1604980782.261449,1604980782.455843
