id,server_rcv,server_send
1,1604981350.928714,1604981350.928736
2,1604981351.133466,1604981351.133474
3,1604981351.338428,1604981351.338435
4,1604981351.464617,1604981351.464626
5,1604981351.605553,1604981351.605573
6,1604981351.725459,1604981351.72548
7,1604981351.953381,1604981351.953404
8,1604981352.158686,1604981352.158707
9,1604981352.363382,1604981352.363402
10,1604981352.567915,1604981352.56794
11,1604981352.772889,1604981352.772909
12,1604981352.977362,1604981352.977383
13,1604981353.181241,1604981353.181262
14,1604981353.386412,1604981353.386432
15,1604981353.591247,1604981353.591266
16,1604981353.796681,1604981353.796706
17,1604981354.001601,1604981354.001626
18,1604981354.206243,1604981354.206269
19,1604981354.41104,1604981354.411064
20,1604981354.615741,1604981354.615765
21,1604981354.820604,1604981354.820624
22,1604981354.991929,1604981354.991948
23,1604981355.230352,1604981355.230373
24,1604981355.43538,1604981355.435405
25,1604981355.640166,1604981355.640185
