id,server_rcv,server_send
1,1604977417.735786,1604977417.735794
2,1604977417.940052,1604977417.940075
3,1604977418.149679,1604977418.1497
4,1604977418.349983,1604977418.350004
5,1604977418.555263,1604977418.555286
6,1604977418.759644,1604977418.759656
7,1604977418.964578,1604977418.964611
8,1604977419.169523,1604977419.169543
9,1604977419.373921,1604977419.373945
10,1604977419.579728,1604977419.579752
11,1604977419.783301,1604977419.783321
12,1604977419.988755,1604977419.988764
13,1604977420.1932,1604977420.19322
14,1604977420.399022,1604977420.399046
15,1604977420.60299,1604977420.603013
16,1604977420.808097,1604977420.808118
17,1604977421.0127,1604977421.012726
18,1604977421.217624,1604977421.217644
19,1604977421.422874,1604977421.422896
20,1604977421.627178,1604977421.627204
21,1604977421.832132,1604977421.832151
22,1604977422.036089,1604977422.036103
23,1604977422.241061,1604977422.241086
24,1604977422.446771,1604977422.446791
