id,server_rcv,server_send
1,1604977009.700593,1604977009.700617
2,1604977009.977102,1604977009.977115
3,1604977010.183035,1604977010.183055
4,1604977010.592399,1604977010.592426
5,1604977010.797422,1604977010.797442
6,1604977011.008968,1604977011.008988
7,1604977011.412073,1604977011.412093
8,1604977011.616901,1604977011.616921
9,1604977011.822193,1604977011.822213
10,1604977012.026363,1604977012.026383
11,1604977012.230743,1604977012.230763
12,1604977012.4364,1604977012.436421
13,1604977012.640375,1604977012.640395
14,1604977012.845268,1604977012.845288
15,1604977013.049712,1604977013.049724
16,1604977013.255062,1604977013.255081
17,1604977013.459847,1604977013.459867
18,1604977013.869563,1604977013.869584
19,1604977014.015431,1604977014.015451
20,1604977014.278888,1604977014.278913
21,1604977014.483751,1604977014.483772
22,1604977014.688409,1604977014.688435
23,1604977014.908533,1604977014.908541
24,1604977015.303288,1604977015.303309
25,1604977015.508303,1604977015.508322
26,1604977015.917171,1604977015.917181
27,1604977016.327637,1604977016.327657
28,1604977016.532184,1604977016.532204
29,1604977016.736324,1604977016.736344
30,1604977016.941391,1604977016.941409
31,1604977017.146193,1604977017.146211
32,1604977017.350901,1604977017.350922
33,1604977017.556092,1604977017.55611
34,1604977017.760721,1604977017.760741
35,1604977017.965773,1604977017.965791
36,1604977018.375441,1604977018.375459
37,1604977018.57929,1604977018.579316
38,1604977018.710904,1604977018.710924
39,1604977018.989211,1604977018.989231
40,1604977019.399698,1604977019.399719
41,1604977019.603641,1604977019.603669
42,1604977020.013161,1604977020.013169
43,1604977020.423697,1604977020.423717
44,1604977020.627743,1604977020.627764
45,1604977021.037673,1604977021.037682
46,1604977021.242002,1604977021.242019
47,1604977021.44699,1604977021.447009
48,1604977021.651254,1604977021.651271
49,1604977022.061785,1604977022.061794
50,1604977022.266038,1604977022.266055
51,1604977022.471025,1604977022.471034
52,1604977022.880209,1604977022.880227
