id,server_rcv,server_send
1,1604978585.505808,1604978585.505817
2,1604978585.711302,1604978585.711325
3,1604978586.120107,1604978586.120118
4,1604978586.32526,1604978586.32528
5,1604978586.530366,1604978586.530389
6,1604978586.939724,1604978586.939747
7,1604978587.349421,1604978587.349444
8,1604978587.758505,1604978587.758515
9,1604978588.168738,1604978588.168759
10,1604978588.372725,1604978588.372749
11,1604978588.578222,1604978588.578242
12,1604978588.782605,1604978588.782628
13,1604978588.987365,1604978588.987384
14,1604978589.19246,1604978589.19248
15,1604978589.397868,1604978589.397891
16,1604978589.601998,1604978589.602018
17,1604978589.807241,1604978589.807249
18,1604978590.011841,1604978590.011865
19,1604978590.216853,1604978590.216873
20,1604978590.421487,1604978590.421495
21,1604978590.625848,1604978590.625857
22,1604978591.035738,1604978591.035759
23,1604978591.240169,1604978591.240189
24,1604978591.650103,1604978591.650122
25,1604978592.264803,1604978592.264824
26,1604978592.470149,1604978592.470169
27,1604978592.673563,1604978592.673584
28,1604978592.878794,1604978592.878813
29,1604978593.083773,1604978593.083781
30,1604978593.288758,1604978593.288778
31,1604978593.49335,1604978593.49337
32,1604978593.69841,1604978593.69843
33,1604978593.903372,1604978593.903392
34,1604978594.108069,1604978594.108077
35,1604978594.225233,1604978594.225253
36,1604978594.524382,1604978594.524403
37,1604978594.727629,1604978594.727651
38,1604978594.979191,1604978594.979211
39,1604978595.336892,1604978595.336901
40,1604978595.746876,1604978595.746896
41,1604978596.05821,1604978596.058217
42,1604978596.365868,1604978596.365889
43,1604978596.565796,1604978596.565816
44,1604978596.770278,1604978596.770297
45,1604978596.974548,1604978596.974566
46,1604978597.180131,1604978597.18015
47,1604978597.589259,1604978597.589279
48,1604978597.793959,1604978597.793977
49,1604978598.052426,1604978598.052435
50,1604978598.204403,1604978598.204422
51,1604978598.408328,1604978598.408348
52,1604978598.613453,1604978598.613473
53,1604978598.817853,1604978598.817873
54,1604978599.022971,1604978599.022991
55,1604978599.227486,1604978599.227506
56,1604978599.433074,1604978599.433094
57,1604978599.700148,1604978599.700169
58,1604978599.855212,1604978599.855223
59,1604978600.251671,1604978600.251691
60,1604978600.456467,1604978600.456474
61,1604978600.865764,1604978600.865781
62,1604978601.070735,1604978601.070743
63,1604978601.275952,1604978601.275972
64,1604978601.481062,1604978601.481082
65,1604978601.889926,1604978601.889946
66,1604978602.094841,1604978602.094849
67,1604978602.299927,1604978602.29995
68,1604978602.708855,1604978602.708876
69,1604978603.119274,1604978603.119285
