id,client_send,client_rcv
1,1604983467.42864,1604983467.62312
2,1604983467.623248,1604983467.822978
3,1604983467.823097,1604983468.022987
4,1604983468.023135,1604983468.228268
5,1604983468.323211,1604983468.451187
6,1604983468.451328,1604983468.623262
7,1604983468.623451,1604983468.828221
8,1604983468.828588,1604983469.323011
9,1604983469.323121,1604983469.649466
10,1604983469.649563,1604983469.923011
11,1604983469.923131,1604983470.123574
12,1604983470.123811,1604983470.323083
13,1604983470.323496,1604983470.469058
14,1604983470.469193,1604983470.722994
15,1604983470.723154,1604983470.923945
16,1604983470.92409,1604983471.124234
17,1604983471.125688,1604983471.325188
18,1604983471.325333,1604983471.528429
19,1604983471.528541,1604983471.828467
20,1604983471.828781,1604983472.023564
21,1604983472.024026,1604983472.325083
22,1604983472.325207,1604983472.523094
23,1604983472.523235,1604983472.723787
24,1604983472.724685,1604983472.926158
25,1604983472.927164,1604983473.223162
