id,client_send,client_rcv
1,1604983079.311222,1604983079.501214
2,1604983079.501345,1604983079.715866
3,1604983079.715982,1604983079.915749
4,1604983079.915861,1604983080.126939
5,1604983080.127484,1604983080.324742
6,1604983080.324868,1604983080.526547
7,1604983080.526667,1604983080.741015
8,1604983080.741392,1604983080.939584
9,1604983080.939793,1604983081.148956
10,1604983081.154177,1604983081.341234
11,1604983081.341331,1604983081.550877
12,1604983081.550985,1604983081.759822
13,1604983081.759962,1604983081.968806
14,1604983081.968925,1604983082.171674
15,1604983082.171793,1604983082.365444
16,1604983082.365564,1604983082.579497
17,1604983082.579602,1604983082.867169
18,1604983082.867328,1604983083.19594
19,1604983083.196041,1604983083.389401
20,1604983083.389518,1604983083.598701
