id,server_rcv,server_send
1,1604983079.442555,1604983079.442575
2,1604983079.647156,1604983079.647176
3,1604983079.852456,1604983079.852476
4,1604983080.056522,1604983080.056529
5,1604983080.261754,1604983080.261774
6,1604983080.466621,1604983080.466641
7,1604983080.671706,1604983080.671725
8,1604983080.876258,1604983080.876278
9,1604983081.08086,1604983081.080878
10,1604983081.285364,1604983081.285384
11,1604983081.490466,1604983081.490485
12,1604983081.694648,1604983081.694656
13,1604983081.900049,1604983081.900056
14,1604983082.104428,1604983082.104439
15,1604983082.309462,1604983082.309481
16,1604983082.514033,1604983082.514051
17,1604983082.798145,1604983082.798164
18,1604983083.128247,1604983083.128264
19,1604983083.333229,1604983083.333249
20,1604983083.537949,1604983083.537967
