id,client_send,client_rcv
1,1604974846.528281,1604974846.734019
2,1604974846.734147,1604974847.031244
3,1604974847.031966,1604974847.342906
4,1604974847.34305,1604974847.630666
5,1604974847.631221,1604974848.024476
6,1604974848.024595,1604974848.225015
7,1604974848.22548,1604974848.362942
8,1604974848.363093,1604974848.624636
9,1604974848.625183,1604974848.829842
10,1604974848.829968,1604974849.030239
11,1604974849.127509,1604974849.388023
12,1604974849.388152,1604974849.62913
13,1604974849.629648,1604974849.823499
14,1604974849.823648,1604974850.023665
15,1604974850.023911,1604974850.224408
16,1604974850.224533,1604974850.424688
17,1604974850.424833,1604974850.624128
18,1604974850.624391,1604974850.825086
19,1604974850.825353,1604974851.124034
20,1604974851.124156,1604974851.440661
21,1604974851.440825,1604974851.723767
22,1604974851.724039,1604974852.123782
23,1604974852.124887,1604974852.323867
24,1604974852.32399,1604974852.45934
25,1604974852.459537,1604974852.729204
26,1604974852.734652,1604974852.923469
27,1604974852.924281,1604974853.225252
28,1604974853.225385,1604974853.484416
29,1604974853.484629,1604974853.730539
30,1604974853.730937,1604974853.928742
31,1604974853.928939,1604974854.124307
32,1604974854.124443,1604974854.331674
33,1604974854.33179,1604974854.53088
34,1604974854.53104,1604974854.723594
35,1604974854.725041,1604974855.023547
36,1604974855.023692,1604974855.329287
37,1604974855.329405,1604974855.623677
38,1604974855.623841,1604974856.024654
39,1604974856.025167,1604974856.364119
40,1604974856.364261,1604974856.629433
41,1604974856.629587,1604974856.823496
42,1604974856.829294,1604974857.034575
43,1604974857.12911,1604974857.377897
44,1604974857.426076,1604974857.623984
