id,server_rcv,server_send
1,1604980365.223094,1604980365.223102
2,1604980365.632372,1604980365.632379
3,1604980365.837441,1604980365.837449
4,1604980366.041495,1604980366.041501
5,1604980366.247104,1604980366.247124
6,1604980366.451832,1604980366.451852
7,1604980366.656289,1604980366.656308
8,1604980366.861579,1604980366.861599
9,1604980367.066,1604980367.066009
10,1604980367.270562,1604980367.270582
11,1604980367.475805,1604980367.475824
12,1604980367.681279,1604980367.681299
13,1604980367.807235,1604980367.807248
14,1604980367.934892,1604980367.934912
15,1604980368.056476,1604980368.056485
16,1604980368.295332,1604980368.295356
17,1604980368.499406,1604980368.499426
18,1604980368.705077,1604980368.705098
19,1604980368.909713,1604980368.909733
20,1604980369.113735,1604980369.113744
21,1604980369.319697,1604980369.319726
22,1604980369.52383,1604980369.52385
23,1604980369.700095,1604980369.700114
24,1604980369.834599,1604980369.834618
25,1604980370.138051,1604980370.138061
26,1604980370.342901,1604980370.342922
27,1604980370.548144,1604980370.548164
28,1604980370.700146,1604980370.700166
29,1604980370.957681,1604980370.957701
30,1604980371.097665,1604980371.097671
31,1604980371.367702,1604980371.36772
32,1604980371.572402,1604980371.572422
33,1604980371.776488,1604980371.776508
34,1604980371.981179,1604980371.981196
