id,server_rcv,server_send
1,1604981103.120842,1604981103.120863
2,1604981103.535092,1604981103.535105
3,1604981103.755462,1604981103.755484
4,1604981104.144794,1604981104.144813
5,1604981104.554332,1604981104.554352
6,1604981105.167548,1604981105.167568
7,1604981105.373982,1604981105.374002
8,1604981105.57856,1604981105.578584
9,1604981105.783169,1604981105.783188
10,1604981105.987667,1604981105.987688
11,1604981106.397462,1604981106.397469
12,1604981106.807221,1604981106.807245
13,1604981106.960965,1604981106.961022
14,1604981107.2167,1604981107.21672
15,1604981107.422116,1604981107.42214
16,1604981107.831802,1604981107.831825
17,1604981108.034421,1604981108.034432
18,1604981108.445968,1604981108.445991
19,1604981108.855348,1604981108.855373
20,1604981109.055899,1604981109.055907
21,1604981109.469397,1604981109.469421
22,1604981109.674668,1604981109.674693
23,1604981109.878579,1604981109.878602
24,1604981110.083498,1604981110.083507
25,1604981110.493773,1604981110.493796
26,1604981110.697829,1604981110.697852
27,1604981110.902683,1604981110.902706
28,1604981111.107439,1604981111.107447
29,1604981111.312351,1604981111.31236
30,1604981111.517799,1604981111.517807
31,1604981111.722578,1604981111.722602
32,1604981111.927294,1604981111.927315
33,1604981112.131662,1604981112.131681
34,1604981112.541495,1604981112.541515
35,1604981112.951482,1604981112.951505
36,1604981113.070185,1604981113.070193
37,1604981113.565837,1604981113.565857
38,1604981113.975174,1604981113.975194
39,1604981114.179402,1604981114.179423
40,1604981114.384372,1604981114.384392
41,1604981114.590119,1604981114.590139
42,1604981114.794922,1604981114.794932
43,1604981114.990384,1604981114.990405
