id,client_send,client_rcv
1,1604980211.34729,1604980211.847101
2,1604980211.847555,1604980212.093471
3,1604980212.09358,1604980212.352893
4,1604980212.353029,1604980212.552186
5,1604980212.552312,1604980212.747416
6,1604980212.747541,1604980212.952319
7,1604980212.952443,1604980213.073623
8,1604980213.073747,1604980213.347249
9,1604980213.347906,1604980213.547129
10,1604980213.547408,1604980213.947454
11,1604980213.953509,1604980214.138156
12,1604980214.138271,1604980214.352589
13,1604980214.352704,1604980214.554684
14,1604980214.554787,1604980214.947347
15,1604980214.949285,1604980215.363324
16,1604980215.363435,1604980215.747179
17,1604980215.747452,1604980216.047196
18,1604980216.047454,1604980216.183029
19,1604980216.183132,1604980216.447165
20,1604980216.447292,1604980216.652894
21,1604980216.653173,1604980216.847173
22,1604980216.847322,1604980217.047091
23,1604980217.04721,1604980217.208179
24,1604980217.208289,1604980217.447446
25,1604980217.447566,1604980217.652597
26,1604980217.652694,1604980217.852886
27,1604980217.852993,1604980218.047172
