id,server_rcv,server_send
1,1604978055.893181,1604978055.893199
2,1604978056.303277,1604978056.303298
3,1604978056.712786,1604978056.712796
4,1604978057.122221,1604978057.12223
5,1604978057.326586,1604978057.326606
6,1604978057.532155,1604978057.532176
7,1604978057.742141,1604978057.742161
8,1604978057.941424,1604978057.941444
9,1604978058.108069,1604978058.108081
10,1604978058.35167,1604978058.351692
11,1604978058.556581,1604978058.556605
12,1604978058.965149,1604978058.965178
13,1604978059.375078,1604978059.375099
14,1604978059.579909,1604978059.579929
15,1604978059.709178,1604978059.709202
16,1604978059.907164,1604978059.907184
17,1604978060.194164,1604978060.194184
18,1604978060.402529,1604978060.402536
19,1604978060.603546,1604978060.603567
20,1604978061.013413,1604978061.013433
21,1604978061.218606,1604978061.218626
22,1604978061.423921,1604978061.423941
23,1604978061.62822,1604978061.628244
24,1604978061.832263,1604978061.832273
25,1604978062.242082,1604978062.242103
26,1604978062.446604,1604978062.446624
27,1604978062.651521,1604978062.651541
28,1604978063.061866,1604978063.061875
29,1604978063.252145,1604978063.252165
30,1604978063.471625,1604978063.471646
31,1604978063.67544,1604978063.675461
32,1604978063.80137,1604978063.80139
33,1604978064.000778,1604978064.000805
34,1604978064.29031,1604978064.290334
35,1604978064.495414,1604978064.495434
36,1604978064.905301,1604978064.905321
37,1604978065.318744,1604978065.318752
38,1604978065.519589,1604978065.519631
