id,client_send,client_rcv
1,1604977565.545506,1604977565.945256
2,1604977565.945452,1604977566.27308
3,1604977566.27321,1604977566.645507
4,1604977566.645766,1604977566.945215
5,1604977566.945378,1604977567.146345
6,1604977567.146424,1604977567.345447
7,1604977567.34563,1604977567.745355
8,1604977567.745484,1604977567.945207
9,1604977567.945459,1604977568.145147
10,1604977568.145449,1604977568.34538
11,1604977568.345533,1604977568.545678
12,1604977568.551005,1604977568.745494
13,1604977568.745723,1604977568.945502
14,1604977568.945961,1604977569.145569
15,1604977569.1457,1604977569.450828
16,1604977569.450983,1604977569.645444
17,1604977569.65078,1604977570.045222
18,1604977570.045419,1604977570.368192
19,1604977570.368338,1604977570.650818
20,1604977570.650939,1604977570.845868
21,1604977570.846001,1604977571.045593
22,1604977571.045768,1604977571.188234
23,1604977571.188348,1604977571.44598
24,1604977571.446111,1604977571.745183
25,1604977571.745491,1604977572.045413
26,1604977572.046455,1604977572.213143
27,1604977572.213287,1604977572.445467
28,1604977572.445635,1604977572.654446
29,1604977572.654959,1604977572.846138
30,1604977572.84644,1604977573.051237
31,1604977573.051883,1604977573.234598
32,1604977573.234754,1604977573.451243
33,1604977573.451679,1604977573.650264
34,1604977573.65062,1604977573.945387
35,1604977573.945618,1604977574.259397
36,1604977574.259548,1604977574.546544
37,1604977574.546759,1604977574.934226
38,1604977574.94678,1604977575.145354
39,1604977575.145521,1604977575.284745
40,1604977575.284967,1604977575.545204
41,1604977575.545396,1604977575.750347
42,1604977575.750661,1604977575.950707
43,1604977575.950843,1604977576.147634
44,1604977576.147728,1604977576.445841
45,1604977576.446107,1604977576.645166
46,1604977576.64571,1604977576.845137
47,1604977576.845455,1604977577.145161
48,1604977577.14538,1604977577.333196
49,1604977577.33335,1604977577.545196
50,1604977577.545343,1604977577.845315
51,1604977577.845475,1604977578.15453
52,1604977578.154689,1604977578.446437
53,1604977578.447447,1604977578.845476
54,1604977578.845615,1604977579.173166
55,1604977579.173418,1604977579.445543
56,1604977579.445924,1604977579.646045
57,1604977579.646198,1604977579.845515
58,1604977579.845702,1604977580.045224
59,1604977580.045534,1604977580.202713
