id,client_send,client_rcv
1,1604977900.738386,1604977900.938255
2,1604977900.938365,1604977901.13843
3,1604977901.138584,1604977901.343587
4,1604977901.343702,1604977901.540576
5,1604977901.540654,1604977901.746654
6,1604977901.838597,1604977902.043886
7,1604977902.044097,1604977902.238267
8,1604977902.240173,1604977902.555461
9,1604977902.555573,1604977902.844937
10,1604977902.845501,1604977903.243926
11,1604977903.244032,1604977903.438278
12,1604977903.439082,1604977903.58534
13,1604977903.585569,1604977903.838337
14,1604977903.838501,1604977904.038567
15,1604977904.038762,1604977904.238249
16,1604977904.238533,1604977904.53845
17,1604977904.53863,1604977904.8385
18,1604977904.838644,1604977905.138483
19,1604977905.138683,1604977905.443689
20,1604977905.443793,1604977905.625804
21,1604977905.625918,1604977905.838512
22,1604977905.839638,1604977906.043536
23,1604977906.043627,1604977906.539958
24,1604977906.540105,1604977906.943913
25,1604977906.944086,1604977907.338293
26,1604977907.33876,1604977907.538412
27,1604977907.538625,1604977907.674913
28,1604977907.675086,1604977907.938197
29,1604977907.93834,1604977908.138229
30,1604977908.138362,1604977908.338331
31,1604977908.338528,1604977908.699845
32,1604977908.699956,1604977908.939085
33,1604977908.93926,1604977909.138242
34,1604977909.138551,1604977909.538455
35,1604977909.538567,1604977909.725741
36,1604977909.725869,1604977909.938248
37,1604977909.938513,1604977910.143668
38,1604977910.143807,1604977910.345977
39,1604977910.346354,1604977910.540968
40,1604977910.541045,1604977910.839053
41,1604977910.839183,1604977911.238236
42,1604977911.238369,1604977911.438266
43,1604977911.438406,1604977911.772849
44,1604977911.772949,1604977912.038232
45,1604977912.038414,1604977912.238611
46,1604977912.238763,1604977912.538216
47,1604977912.538379,1604977912.798127
