id,server_rcv,server_send
1,1604978833.724521,1604978833.724545
2,1604978833.928511,1604978833.928532
3,1604978834.133418,1604978834.133429
4,1604978834.338643,1604978834.338663
5,1604978834.543373,1604978834.543403
6,1604978834.74851,1604978834.748532
7,1604978834.952598,1604978834.952621
8,1604978835.157439,1604978835.157462
9,1604978835.566888,1604978835.566895
10,1604978835.771956,1604978835.771975
11,1604978836.005064,1604978836.005084
12,1604978836.386627,1604978836.386647
13,1604978836.795737,1604978836.795757
14,1604978837.205333,1604978837.205353
15,1604978837.615502,1604978837.615523
16,1604978837.820339,1604978837.820348
17,1604978838.010945,1604978838.01097
18,1604978838.22966,1604978838.22968
19,1604978838.435381,1604978838.435407
20,1604978838.639546,1604978838.639567
21,1604978838.844404,1604978838.844424
22,1604978839.04885,1604978839.048861
23,1604978839.254051,1604978839.254071
24,1604978839.458341,1604978839.458361
25,1604978839.663338,1604978839.663358
26,1604978839.803937,1604978839.803958
27,1604978840.072516,1604978840.072524
28,1604978840.27709,1604978840.277109
29,1604978840.481848,1604978840.481856
30,1604978840.686937,1604978840.686945
31,1604978841.096289,1604978841.096297
32,1604978841.506813,1604978841.506832
33,1604978841.711552,1604978841.711572
34,1604978842.121506,1604978842.121515
35,1604978842.530478,1604978842.530497
36,1604978842.73586,1604978842.735879
37,1604978842.939891,1604978842.93991
38,1604978843.348839,1604978843.348853
39,1604978843.50986,1604978843.509887
