id,server_rcv,server_send
1,1604983806.278952,1604983806.278971
2,1604983806.483935,1604983806.483954
3,1604983806.688003,1604983806.688024
4,1604983807.098201,1604983807.098219
5,1604983807.302486,1604983807.302507
6,1604983807.712432,1604983807.71244
7,1604983808.1222,1604983808.122218
8,1604983808.327722,1604983808.327741
9,1604983808.531451,1604983808.531469
10,1604983808.941433,1604983808.941455
11,1604983809.146152,1604983809.146172
12,1604983809.35059,1604983809.350611
13,1604983809.555297,1604983809.555315
14,1604983809.760632,1604983809.76065
15,1604983809.965341,1604983809.96536
16,1604983810.375393,1604983810.375412
17,1604983810.784077,1604983810.784092
18,1604983810.989433,1604983810.989451
19,1604983811.105691,1604983811.105709
20,1604983811.568799,1604983811.568817
21,1604983811.808771,1604983811.808789
22,1604983812.218733,1604983812.218751
23,1604983812.423158,1604983812.423178
24,1604983812.628099,1604983812.62812
25,1604983813.24191,1604983813.241927
26,1604983813.361175,1604983813.361194
27,1604983813.65179,1604983813.651808
28,1604983813.855878,1604983813.855896
29,1604983814.266743,1604983814.266762
30,1604983814.471519,1604983814.471537
31,1604983814.675149,1604983814.67517
32,1604983815.086048,1604983815.086066
33,1604983815.289848,1604983815.289864
34,1604983815.494988,1604983815.495006
35,1604983815.903836,1604983815.903854
36,1604983816.314674,1604983816.314693
37,1604983816.518545,1604983816.518563
38,1604983816.723498,1604983816.723508
39,1604983816.928234,1604983816.928252
40,1604983817.132821,1604983817.132842
41,1604983817.338564,1604983817.338585
42,1604983817.542299,1604983817.542318
43,1604983817.748052,1604983817.74807
44,1604983817.952891,1604983817.952909
45,1604983818.157095,1604983818.157116
46,1604983818.36195,1604983818.361971
