id,server_rcv,server_send
1,1604976266.554965,1604976266.554973
2,1604976266.970115,1604976266.970136
3,1604976267.374678,1604976267.374696
4,1604976267.579581,1604976267.579639
5,1604976267.783686,1604976267.783708
6,1604976267.988508,1604976267.988525
7,1604976268.19444,1604976268.194458
8,1604976268.602531,1604976268.602549
9,1604976269.013424,1604976269.013441
10,1604976269.422583,1604976269.422589
11,1604976269.557428,1604976269.557435
12,1604976269.832224,1604976269.832242
13,1604976270.037418,1604976270.037426
14,1604976270.446118,1604976270.446137
15,1604976270.650726,1604976270.650744
16,1604976270.856266,1604976270.856286
17,1604976271.06115,1604976271.061158
18,1604976271.675534,1604976271.675552
19,1604976271.795056,1604976271.795069
20,1604976272.010176,1604976272.010194
21,1604976272.288303,1604976272.288321
22,1604976272.492594,1604976272.492611
23,1604976272.903144,1604976272.903165
24,1604976273.313082,1604976273.3131
25,1604976273.517522,1604976273.51754
26,1604976273.926502,1604976273.926521
27,1604976274.336295,1604976274.336314
28,1604976274.540596,1604976274.540603
29,1604976274.745985,1604976274.746004
30,1604976274.950855,1604976274.950874
31,1604976275.154998,1604976275.155015
