id,client_send,client_rcv
1,1604980542.842147,1604980543.051667
2,1604980543.051768,1604980543.267094
3,1604980543.267317,1604980543.466643
4,1604980543.466808,1604980543.673932
5,1604980543.674481,1604980543.864043
6,1604980543.864161,1604980544.081484
7,1604980544.081604,1604980544.284236
8,1604980544.284725,1604980544.483502
9,1604980544.483619,1604980544.694377
10,1604980544.694496,1604980544.890892
11,1604980544.891024,1604980545.104345
12,1604980545.104538,1604980545.314177
13,1604980545.314502,1604980545.514252
14,1604980545.514727,1604980545.719086
15,1604980545.719276,1604980545.914151
16,1604980545.91428,1604980546.126255
17,1604980546.126447,1604980546.335065
18,1604980546.335189,1604980546.533417
19,1604980546.534015,1604980546.734111
20,1604980546.734208,1604980546.951404
21,1604980546.951622,1604980547.558501
22,1604980547.55862,1604980547.759202
23,1604980547.759404,1604980547.972025
24,1604980547.972145,1604980548.174554
25,1604980548.174906,1604980548.373444
