id,client_send,client_rcv
1,1604975479.023642,1604975479.42391
2,1604975479.424274,1604975479.623709
3,1604975479.623842,1604975479.762928
4,1604975479.763071,1604975479.923828
5,1604975479.924231,1604975480.22961
6,1604975480.229994,1604975480.423566
7,1604975480.423706,1604975480.62359
8,1604975480.624802,1604975480.7927
9,1604975480.792836,1604975481.029961
10,1604975481.031593,1604975481.324077
11,1604975481.324668,1604975481.817754
12,1604975481.817923,1604975482.029859
13,1604975482.030029,1604975482.528958
14,1604975482.529079,1604975482.839839
15,1604975482.839985,1604975483.123839
16,1604975483.124158,1604975483.724859
17,1604975483.72498,1604975483.929119
18,1604975483.929315,1604975484.529141
19,1604975484.529258,1604975484.724772
20,1604975484.724904,1604975484.928889
21,1604975484.929034,1604975485.123493
22,1604975485.123633,1604975485.32352
23,1604975485.323677,1604975485.523753
