#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605051481.603376,1605051482.877778,1274402.0,181171.0,86683.00000000001
1605051482.878247,1605051483.912687,1034440.0,215737.0,50941.000000000015
1605051483.913149,1605051484.141759,228610.0,65323.00000000002,33331.0
1605051484.142283,1605051484.375797,233514.0,55078.999999999985,38695.99999999998
1605051484.376332,1605051484.587041,210709.0,65398.999999999985,29107.999999999967
1605051484.587627,1605051484.809639,222012.0,61116.99999999998,28242.999999999964
1605051484.810259,1605051485.067816,257557.0,87563.99999999997,8496.999999999976
1605051485.068585,1605051485.286059,217474.0,73606.99999999997,17735.0
1605051485.286749,1605051485.511545,224796.0,59051.00000000007,37159.0
1605051485.512287,1605051485.737841,225554.0,64474.99999999995,22967.99999999999
1605051485.738636,1605051486.004317,265681.0,81776.00000000007,23632.99999999996
1605051486.005212,1605051486.222598,217386.0,86361.00000000013,14021.000000000005
1605051486.223500,1605051486.429347,205847.0,68670.00000000001,30036.99999999998
1605051486.430312,1605051486.640524,210212.0,65190.00000000008,24811.00000000003
1605051486.641553,1605051486.884981,243428.0,62611.99999999989,35710.99999999999
1605051486.886077,1605051487.129738,243661.0,57949.99999999995,32394.999999999953
1605051487.130859,1605051487.337877,207018.0,69800.99999999978,24557.00000000005
1605051487.339052,1605051487.559169,220117.0,71502.99999999987,24133.000000000073
1605051487.573707,1605051487.809587,235880.0,58729.99999999995,43424.999999999935
1605051487.811269,1605051488.017582,206313.0,89407.99999999993,5770.999999999971
1605051488.018977,1605051488.264821,245844.0,85250.99999999997,8147.0000000000155
1605051488.266981,1605051488.676479,409498.0,80589.00000000025,17249.00000000007
1605051488.678126,1605051488.880156,202030.0,47760.00000000025,44468.99999999998
1605051488.881794,1605051489.114109,232315.0,61926.000000000146,25384.999999999993
1605051489.115796,1605051489.319386,203590.0,58796.99999999977,34733.000000000015
1605051489.321191,1605051489.558087,236896.0,57020.00000000007,39157.99999999991
1605051489.560282,1605051489.790860,230578.0,59991.999999999825,38147.000000000044
1605051489.792878,1605051490.137833,344955.0,68859.99999999993,26783.0
1605051490.140075,1605051490.347161,207086.0,71473.00000000012,24570.00000000009
1605051490.349314,1605051490.764906,415592.0,82774.00000000013,13917.999999999985
1605051490.767310,1605051490.973300,205990.0,49698.999999999935,50823.000000000065
1605051490.975740,1605051491.328674,352934.0,70651.99999999994,26988.99999999993
1605051491.331474,1605051491.558912,227438.0,56121.00000000009,38275.00000000006
1605051491.561648,1605051491.795901,234253.0,79012.99999999978,13115.999999999905
1605051491.798632,1605051492.033246,234614.0,74034.00000000016,24475.000000000025
1605051492.036973,1605051492.255258,218285.0,83836.99999999994,19321.99999999984
