#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605066047.800009,1605066047.859740,59731.0,34436.99999999999,0.0
1605066047.862109,1605066047.898602,36493.0,33657.00000000001,0.0
1605066047.901059,1605066047.936221,35162.0,32169.000000000004,0.0
1605066047.938698,1605066047.973184,34486.0,28087.0,3511.9999999999995
1605066047.975440,1605066048.007126,31686.0,30723.999999999975,0.0
1605066048.009515,1605066048.040732,31217.0,30389.0,103.00000000000065
1605066048.043001,1605066048.074234,31233.0,30764.000000000015,0.0
1605066048.076604,1605066048.106759,30155.0,30081.999999999996,0.0
1605066048.109103,1605066048.139348,30245.0,30223.0,0.0
1605066048.141784,1605066048.171784,30000.0,29924.000000000007,54.00000000000023
1605066048.174233,1605066048.204355,30122.0,29947.999999999975,49.999999999999694
1605066048.206856,1605066048.236822,29966.0,29888.000000000025,42.99999999999964
1605066048.239326,1605066048.269661,30335.0,30299.999999999993,0.0
1605066048.272522,1605066048.302700,30178.0,30024.999999999967,0.0
1605066048.305317,1605066048.335607,30290.0,30223.0,0.0
1605066048.338347,1605066048.368536,30189.0,30053.999999999913,25.000000000000718
1605066048.371419,1605066048.401727,30308.0,30226.000000000087,0.0
1605066048.404617,1605066048.434805,30188.0,30136.99999999997,0.0
1605066048.437751,1605066048.467917,30166.0,30111.0,20.00000000000092
1605066048.470888,1605066048.500797,29909.0,29846.999999999956,28.00000000000025
1605066048.503863,1605066048.533932,30069.0,30045.999999999905,0.0
1605066048.537041,1605066048.566995,29954.0,29854.999999999964,0.0
1605066048.570136,1605066048.600211,30075.0,30043.000000000044,10.000000000001327
1605066048.603476,1605066048.633538,30062.0,30035.000000000033,0.0
1605066048.636856,1605066048.667213,30357.0,30322.99999999999,0.0
1605066048.670693,1605066048.700702,30009.0,29970.00000000005,16.000000000000387
1605066048.704292,1605066048.734516,30224.0,30112.999999999945,0.0
1605066048.738163,1605066048.768056,29893.0,29856.999999999913,7.999999999999327
1605066048.771757,1605066048.801743,29986.0,29962.999999999964,0.0
1605066048.805568,1605066048.835540,29972.0,29849.99999999993,98.00000000000087
1605066048.839533,1605066048.869847,30314.0,30289.00000000001,0.0
1605066048.873941,1605066048.903943,30002.0,29957.99999999993,21.999999999997716
1605066048.908259,1605066048.938496,30237.0,30202.999999999978,0.0
1605066048.942728,1605066048.972689,29961.0,29913.00000000008,24.999999999997247
1605066048.977077,1605066049.007298,30221.0,30181.000000000015,0.0
1605066049.011739,1605066049.044365,32626.0,29986.00000000007,0.0
1605066049.048965,1605066049.079669,30704.0,30637.000000000025,0.0
1605066049.084440,1605066049.114850,30410.0,30250.999999999807,0.0
1605066049.119763,1605066049.149938,30175.0,30103.99999999991,0.0
1605066049.154834,1605066049.184817,29983.0,29919.00000000003,31.999999999997307
1605066049.189878,1605066049.220105,30227.0,30125.00000000018,0.0
