#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605054266.181931,1605054266.387736,205805.0,202076.99999999919,19.00000000010227
1605054266.408543,1605054266.612879,204336.0,197620.00000000058,3928.9999999999604
1605054266.634014,1605054266.835468,201454.0,198903.99999999886,43.00000000001525
1605054266.856947,1605054267.057834,200887.0,198271.99999999933,0.0
1605054267.083472,1605054267.286255,202783.0,199023.99999999788,45.99999999999049
1605054267.308577,1605054267.511099,202522.0,191913.99999999703,7912.00000000003
1605054267.533440,1605054267.735964,202524.0,199812.00000000143,0.0
1605054267.758701,1605054267.962301,203600.0,200946.99999999933,0.0
1605054267.985554,1605054268.190018,204464.0,201695.00000000084,11.999999999900979
1605054268.213714,1605054268.416685,202971.0,200299.9999999986,82.00000000002649
1605054268.440719,1605054268.645265,204546.0,201875.00000000114,0.0
1605054268.669565,1605054268.874725,205160.0,202505.00000000215,33.99999999997849
1605054268.899563,1605054269.103777,204214.0,201553.00000000052,9.000000000036756
1605054269.128991,1605054269.332534,203543.0,200686.99999999852,0.0
1605054269.357625,1605054269.561924,204299.0,201712.00000000055,13.000000000040757
1605054269.587322,1605054269.790549,203227.0,200492.99999999802,0.0
1605054269.816389,1605054270.020887,204498.0,201816.00000000087,0.0
1605054270.047632,1605054270.252276,204644.0,201340.99999999933,0.0
1605054270.278824,1605054270.482425,203601.0,200946.00000000183,0.0
1605054270.509450,1605054270.713706,204256.0,201546.00000000044,9.99999999995449
1605054270.740969,1605054270.945269,204300.0,201578.99999999884,9.99999999995449
1605054270.973197,1605054271.177402,204205.0,201397.00000000006,5.000000000032756
1605054271.205838,1605054271.409994,204156.0,197604.99999999936,3936.999999999968
1605054271.438639,1605054271.642979,204340.0,193822.00000000081,7960.000000000078
1605054271.672040,1605054271.875473,203433.0,200673.99999999936,0.0
1605054271.904747,1605054272.108239,203492.0,200769.00000000108,0.0
1605054272.137855,1605054272.340547,202692.0,199986.9999999966,75.99999999996498
1605054272.370430,1605054272.573687,203257.0,200620.0000000007,0.0
1605054272.604206,1605054272.807485,203279.0,200756.99999999587,0.0
1605054272.838802,1605054273.044198,205396.0,202946.99999999464,0.0
1605054273.075819,1605054273.280160,204341.0,201619.00000000087,14.999999999987246
1605054273.311759,1605054273.515535,203776.0,201166.0000000006,2.9999999999752447
1605054273.547789,1605054273.751072,203283.0,200657.99999999712,0.0
1605054273.783613,1605054273.987305,203692.0,200935.99999999866,0.0
1605054274.020138,1605054274.226033,205895.0,200825.0000000018,0.0
1605054274.269903,1605054274.477489,207586.0,200785.00000000332,0.0
1605054274.510970,1605054274.714644,203674.0,200933.99999999662,0.0
1605054274.748790,1605054274.951907,203117.0,200600.00000000146,0.0
1605054274.986746,1605054275.191798,205052.0,202270.9999999961,0.0
1605054275.226961,1605054275.432402,205441.0,202674.0000000018,0.0
1605054275.467963,1605054275.672324,204361.0,201576.00000000285,17.000000000044757
1605054275.708288,1605054275.923798,215510.0,204886.9999999994,0.0
1605054275.960800,1605054276.164850,204050.0,201554.00000000157,0.0
1605054276.202426,1605054276.405758,203332.0,200665.99999999822,0.0
1605054276.443669,1605054276.646838,203169.0,200552.00000000183,0.0
1605054276.684531,1605054276.888156,203625.0,196990.99999999703,3910.9999999999977
1605054276.926471,1605054277.130173,203702.0,200968.00000000314,0.0
1605054277.168661,1605054277.371770,203109.0,200665.99999999822,0.0
1605054277.410847,1605054277.614601,203754.0,201081.00000000207,0.0
1605054277.654037,1605054277.856264,202227.0,199540.00000000605,75.99999999996498
1605054277.896077,1605054278.098513,202436.0,199747.9999999996,0.0
1605054278.138547,1605054278.377788,239241.0,204816.9999999985,0.0
1605054278.419954,1605054278.645624,225670.0,205797.99999999438,0.0
1605054278.695134,1605054278.924306,229172.0,207777.99999999758,0.0
1605054278.974257,1605054279.203341,229084.0,208327.00000000416,0.0
1605054279.246786,1605054279.476088,229302.0,209151.999999996,0.0
1605054279.526494,1605054279.752579,226085.0,203049.00000000003,3516.9999999999923
1605054279.796682,1605054279.998455,201773.0,197894.9999999955,0.0
1605054280.041303,1605054280.242058,200755.0,198341.99999999668,0.0
1605054280.285686,1605054280.487045,201359.0,199087.99999999616,81.99999999991547
1605054280.531452,1605054280.733555,202103.0,199567.00000000183,0.0
1605054280.778551,1605054280.980737,202186.0,195475.00000000183,3983.9999999999877
1605054281.025949,1605054281.228827,202878.0,199902.00000000157,106.99999999985721
1605054281.274311,1605054281.476004,201693.0,198984.9999999933,0.0
1605054281.522096,1605054281.723868,201772.0,199021.99999999936,82.00000000013752
1605054281.770762,1605054281.971577,200815.0,194282.99999999866,3948.9999999999804
1605054282.018934,1605054282.220265,201331.0,198594.9999999974,0.0
1605054282.268450,1605054282.470629,202179.0,199390.99999999854,0.0
1605054282.518564,1605054282.724719,206155.0,199387.00000000154,3981.0000000000123
1605054282.774417,1605054282.978336,203919.0,201261.00000000236,0.0
1605054283.027244,1605054283.228199,200955.0,198214.00000000012,0.0
1605054283.277537,1605054283.478643,201106.0,198430.99999999936,69.00000000009676
1605054283.528609,1605054283.729308,200699.0,198036.00000000186,0.0
1605054283.779331,1605054283.980119,200788.0,198333.0000000052,0.0
1605054284.031085,1605054284.232151,201066.0,198432.9999999943,0.0
1605054284.283584,1605054284.484280,200696.0,198195.9999999958,64.000000000064
1605054284.536609,1605054284.739586,202977.0,198917.00000000157,0.0
1605054284.791980,1605054284.993162,201182.0,198351.99999999985,70.0000000000145
1605054285.046029,1605054285.248622,202593.0,199759.99999999773,113.99999999994748
1605054285.302299,1605054285.505666,203367.0,200803.0000000005,0.0
1605054285.560334,1605054285.763766,203432.0,200730.0000000001,20.999999999826713
