memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
0,burst,False,80463,0.236221,3317267,1894851,
0,burst,False,96073,0.25318,3333301,1884847,
0,burst,False,100470,0.347448,3079991,1598368,
0,burst,False,285417,0.328131,5435994,3918156,
0,burst,False,90761,0.593052,4935128,3652484,
0,burst,False,87160,0.270358,3311385,1934180,
0,burst,False,85911,0.320265,2786655,1416563,
0,burst,False,86974,0.242556,3251770,1803806,
0,burst,False,87614,0.249576,2761847,1641708,
0,burst,False,105185,0.319987,3304386,1715376,
0,burst,False,75619,0.305893,3288217,1636726,
0,burst,False,104674,0.339948,3406792,1933401,
0,burst,False,95938,0.557497,4335924,3199379,
0,burst,False,87834,0.587405,5868459,4401320,
0,burst,False,85970,0.30586,2673886,1437760,
0,burst,False,81107,0.301838,2607195,1466861,
0,burst,False,80417,0.249862,3089307,1722956,
0,burst,False,115572,0.251354,2351490,1554787,
0,burst,False,140258,0.343534,4359741,2848465,
0,burst,False,104495,0.242978,1688337,639940,
0,burst,False,106327,0.2555,2103037,976527,
0,burst,False,98809,0.556073,5965562,4296760,
0,burst,False,93204,0.267801,3344470,1864658,
0,burst,False,82175,0.263353,2929225,1574429,
0,burst,False,103347,0.251044,2734675,1678246,
0,burst,False,174888,0.579194,2424990,1222803,
0,burst,False,93362,0.239744,3345538,1777982,
0,burst,False,86406,0.58553,5764528,4478139,
0,burst,False,121814,0.290517,1652682,684768,
0,burst,False,146756,0.232246,1142951,394027,
0,burst,False,101292,0.360888,3679005,2233409,
0,burst,False,81859,0.355364,3184422,2159528,
0,burst,False,117473,0.537423,4594953,797928,
0,burst,False,237921,0.254856,1086183,258522,
0,burst,False,93756,0.250054,2317176,1283686,
0,burst,False,92741,0.25105,2459170,1523780,
0,burst,False,88793,0.303841,518694,105867,
0,burst,False,171935,0.550452,1591265,694330,
0,burst,False,100570,0.283851,5514112,634982,
0,burst,False,82009,0.583552,5996235,4288340,
0,burst,False,111924,0.249436,2790608,1716274,
0,burst,False,102689,0.244683,2078128,980927,
0,burst,False,81882,0.33471,2802525,1986000,
0,burst,False,84055,0.305012,2748268,1588635,
0,burst,False,82258,0.557585,4598132,782501,
0,burst,False,89045,0.319831,3047153,1533969,
0,burst,False,84812,0.305302,2760738,1584353,
0,burst,False,97843,0.542472,5748117,4572850,
0,burst,False,100075,0.315291,784999,213107,
0,burst,False,92535,0.257244,3403214,2145814,
0,burst,False,78977,0.346632,2795718,1947089,
0,burst,False,80483,0.342716,2809719,1933040,
0,burst,False,87394,0.252278,3305932,1831045,
0,burst,False,114320,0.292306,1745015,802265,
0,burst,False,73565,0.304859,2836298,1550810,
0,burst,False,82059,0.263554,3200541,2057116,
0,burst,False,91792,0.587726,5983141,4292962,
0,burst,False,91476,0.30424,2685862,1376403,
0,burst,False,83619,0.235637,4143512,734448,
0,burst,False,77358,0.335498,2174719,1586556,
0,burst,False,91770,0.567255,5931980,4327653,
0,burst,False,97076,0.229933,2786182,1628176,
0,burst,False,102810,0.270486,3342475,1983332,
0,burst,False,86090,0.265975,2861199,1548411,
0,burst,False,88609,0.563852,5899554,4391440,
0,burst,False,88633,0.244807,2410837,1538961,
0,burst,False,92526,0.245208,2446812,1533579,
0,burst,False,96379,0.57765,5887823,4400050,
0,burst,False,109972,0.260522,2316550,1203459,
0,burst,False,119852,0.34161,3976729,2520131,
0,burst,False,92411,0.600944,5753864,4517908,
0,burst,False,142899,0.557112,3294549,2016771,
0,burst,False,102048,0.293332,1066685,140000,
0,burst,False,106462,0.34724,5785016,4137546,
0,burst,False,107078,0.250775,1900730,995808,
0,burst,False,108297,0.258482,2392706,1559812,
0,burst,False,85813,0.294202,2627101,1457042,
0,burst,False,99244,0.542814,4609977,790491,
0,burst,False,83165,0.339187,5372791,3913933,
0,burst,False,102322,0.259284,2794426,1601424,
0,burst,False,89037,0.302395,2620729,1479371,
0,burst,True,347693,0.531126,1450878,599840,
0,burst,False,86869,0.270459,2292143,1121930,
0,burst,False,85341,0.344091,2756585,1975070,
0,burst,False,86623,0.340887,2776318,1976962,
0,burst,False,89545,0.556162,4484104,675292,
