#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605559575.186069,1605559575.220029,33960.0,22087.999999999996,11809.999999999998
1605559575.222195,1605559575.254115,31920.0,31892.00000000002,0.0
1605559575.256237,1605559575.287807,31570.0,27520.00000000002,3931.0000000000005
1605559575.290003,1605559575.320116,30113.0,29964.00000000002,118.00000000000004
1605559575.322393,1605559575.352631,30238.0,26175.999999999978,4042.0000000000005
1605559575.354883,1605559575.384773,29890.0,29793.999999999985,61.99999999999955
1605559575.387039,1605559575.416845,29806.0,29740.000000000044,44.9999999999999
1605559575.419168,1605559575.449378,30210.0,30036.99999999998,66.00000000000009
1605559575.451735,1605559575.481649,29914.0,29889.99999999997,0.0
1605559575.485632,1605559575.515859,30227.0,30201.000000000033,0.0
1605559575.518340,1605559575.548399,30059.0,29974.0,0.0
1605559575.551018,1605559575.581236,30218.0,30186.999999999964,0.0
1605559575.583772,1605559575.613991,30219.0,28840.000000000033,1211.0000000000002
1605559575.616816,1605559575.648611,31795.0,31744.999999999967,7.000000000000062
1605559575.651457,1605559575.683491,32034.0,32011.00000000001,0.0
1605559575.686265,1605559575.716714,30449.0,30375.00000000004,43.00000000000137
1605559575.719586,1605559575.749830,30244.0,30220.99999999994,0.0
1605559575.752741,1605559575.784738,31997.0,31877.999999999964,9.000000000002062
1605559575.787802,1605559575.819507,31705.0,31683.00000000002,0.0
1605559575.822510,1605559575.852612,30102.0,30059.999999999975,18.999999999998185
1605559575.855730,1605559575.885914,30184.0,30146.999999999924,0.0
1605559575.889013,1605559575.919053,30040.0,30016.000000000044,0.0
1605559575.922342,1605559575.955004,32662.0,30052.00000000008,0.0
1605559575.958234,1605559575.988280,30046.0,30027.000000000025,0.0
1605559575.991546,1605559576.021903,30357.0,30328.000000000022,0.0
1605559576.025308,1605559576.055712,30404.0,30320.000000000015,0.0
1605559576.059276,1605559576.090410,31134.0,31007.999999999924,0.0
1605559576.094061,1605559576.124884,30823.0,30797.999999999993,0.0
1605559576.128626,1605559576.159324,30698.0,30480.99999999998,134.99999999999625
1605559576.163113,1605559576.193594,30481.0,30457.999999999873,0.0
1605559576.197451,1605559576.229342,31891.0,31747.999999999887,84.00000000000074
1605559576.233323,1605559576.263964,30641.0,30450.000000000087,0.0
1605559576.268126,1605559576.298592,30466.0,30433.99999999985,0.0
1605559576.302738,1605559576.333113,30375.0,30331.999999999804,9.999999999996124
1605559576.337393,1605559576.367896,30503.0,30477.000000000087,0.0
1605559576.372345,1605559576.403173,30828.0,30796.000000000047,0.0
1605559576.407778,1605559576.438426,30648.0,30621.999999999927,0.0
1605559576.442981,1605559576.473593,30612.0,30588.00000000006,0.0
1605559576.478308,1605559576.508892,30584.0,30513.99999999993,44.99999999999643
1605559576.513744,1605559576.544463,30719.0,30688.999999999967,0.0
1605559576.549439,1605559576.580157,30718.0,30602.00000000002,0.0
1605559576.585186,1605559576.615686,30500.0,30473.99999999989,0.0
1605559576.620806,1605559576.651290,30484.0,30451.000000000007,0.0
1605559576.656606,1605559576.688745,32139.0,28118.000000000087,3974.9999999999995
1605559576.694183,1605559576.724642,30459.0,26445.99999999997,3976.9999999999945
1605559576.730213,1605559576.760594,30381.0,30244.999999999854,1.000000000001
1605559576.766181,1605559576.796472,30291.0,30180.000000000095,81.99999999999874
1605559576.802248,1605559576.832931,30683.0,30628.999999999796,21.000000000000185
1605559576.838898,1605559576.869631,30733.0,30696.999999999975,0.0
