,memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used,cost
33,128,cold,True,7505534,0.42631199999999997,7913999.0,7533110,89.0,16.0365
34,128,cold,True,6449956,0.46011199999999997,6877555.0,6471250,89.0,13.744375
35,128,cold,True,6695661,0.570905,7056336.0,6717190,89.0,14.3695
36,128,cold,True,6689543,0.405305,7070284.0,6711140,90.0,14.3695
37,128,cold,True,6474097,0.42525799999999997,6891962.0,6495660,89.0,13.744375
38,128,cold,True,6839522,0.554075,7173585.0,6860920,89.0,14.577875
39,128,cold,True,6722661,0.542606,7105669.0,6744140,89.0,14.3695
40,128,cold,True,6280728,0.436596,6652547.0,6321920,89.0,13.536
41,128,cold,True,6466844,0.400644,6865148.0,6499870,90.0,13.744375
42,128,cold,True,6782987,0.443853,7249648.0,6804390,90.0,14.577875
43,128,cold,True,7279905,0.448991,7734112.0,7342220,89.0,15.61975
44,128,cold,True,7159093,0.435468,7508672.0,7161430,89.0,15.203000000000001
45,128,cold,True,6597998,0.429451,6992517.0,6619700,89.0,14.161125
46,128,cold,True,7973874,0.56634,8487757.0,7988600,89.0,16.87
47,128,cold,True,6529262,0.46669799999999995,6899335.0,6550300,89.0,13.95275
48,128,cold,True,6596104,0.423295,6970688.0,6617010,89.0,14.161125
49,128,cold,True,6916437,0.458796,7442807.0,6995380,89.0,14.78625
50,128,cold,True,6941460,0.443576,7340546.0,6950760,90.0,14.78625
51,128,cold,True,6512675,0.44075,6873420.0,6533570,89.0,13.95275
52,128,cold,True,6873889,0.4538,7269476.0,6881710,89.0,14.577875
53,128,cold,True,6638845,0.433712,7010462.0,6660040,89.0,14.161125
54,128,cold,True,6268107,0.42816899999999997,6644089.0,6289220,90.0,13.327625000000001
55,128,cold,True,6618251,0.43338999999999994,7027542.0,6639200,89.0,14.161125
56,128,cold,True,6445743,0.5479109999999999,6803327.0,6466790,89.0,13.744375
57,128,cold,True,7554640,0.548381,8109444.0,7575560,89.0,16.0365
58,128,cold,True,6186252,0.432713,6612530.0,6190160,89.0,13.119250000000001
59,128,cold,True,6590043,0.436763,7014697.0,6607230,89.0,14.161125
60,128,cold,True,6134073,0.421633,6520378.0,6155230,89.0,13.119250000000001
61,128,cold,True,6479804,0.470346,6884824.0,6506610,89.0,13.95275
62,128,cold,True,6380128,0.45236899999999997,6720899.0,6382620,89.0,13.536
63,128,cold,True,6119989,0.438825,6609836.0,6122220,89.0,13.119250000000001
64,128,cold,True,6452209,0.411602,6781897.0,6455890,89.0,13.744375
65,128,cold,True,7165620,0.48388000000000003,7821716.0,7187590,89.0,15.203000000000001
66,128,cold,True,6692385,0.46493100000000004,7135715.0,6696860,89.0,14.161125
67,128,cold,True,6785217,0.440513,7369234.0,7009920,90.0,14.994625000000001
68,128,cold,True,6490292,0.531663,6847051.0,6511410,90.0,13.95275
69,128,cold,True,6791776,0.419184,7155913.0,6813470,89.0,14.577875
70,128,cold,True,6129125,0.43340200000000006,6456522.0,6144170,90.0,13.119250000000001
71,128,cold,True,6258809,0.463604,6740767.0,6266510,89.0,13.327625000000001
72,128,cold,True,6575094,0.45449399999999995,6921992.0,6587720,90.0,13.95275
73,128,cold,True,6143612,0.449954,6601684.0,6165030,90.0,13.119250000000001
74,128,cold,True,7095840,0.443572,7444014.0,7098370,89.0,14.994625000000001
75,128,cold,True,6708460,0.599276,7063582.0,6729910,89.0,14.3695
76,128,cold,True,6651568,0.5837939999999999,7013630.0,6672070,89.0,14.161125
77,128,cold,True,7179149,0.5765779999999999,7558223.0,7200440,89.0,15.411375000000001
78,128,cold,True,6586869,0.548618,6950348.0,6607990,89.0,14.161125
79,128,cold,True,6593270,0.584213,6965005.0,6614570,89.0,14.161125
80,128,cold,True,6577728,0.42619700000000005,6915385.0,6598940,89.0,13.95275
81,128,cold,True,6365612,0.43066499999999996,6770477.0,6386730,90.0,13.536
82,128,cold,True,7271767,0.583091,7640376.0,7293700,89.0,15.411375000000001
83,128,cold,True,6819775,0.40769,7266001.0,6840990,90.0,14.577875
84,128,cold,True,6380701,0.570484,6723882.0,6401810,89.0,13.744375
85,128,cold,True,5953949,0.41348100000000004,6399275.0,5975190,89.0,12.7025
86,128,cold,True,6938654,0.570867,7298844.0,6960160,89.0,14.78625
87,128,cold,True,6738264,0.42298100000000005,7120447.0,6745060,89.0,14.3695
88,128,cold,True,6214390,0.405578,6631957.0,6235530,89.0,13.327625000000001
89,128,cold,True,7161975,0.388251,7628326.0,7184840,90.0,15.203000000000001
90,128,cold,True,7567354,0.446586,7958712.0,7602720,89.0,16.244875
91,128,cold,True,6439123,0.398648,6815644.0,6460770,89.0,13.744375
92,128,cold,True,6827860,0.461088,7186949.0,6849070,89.0,14.577875
93,128,cold,True,7969456,0.462088,8619837.0,7980820,89.0,16.87
94,128,cold,True,6888244,0.580363,7267970.0,6909450,89.0,14.78625
95,128,cold,True,6937468,0.43218999999999996,7330192.0,6959360,89.0,14.78625
96,128,cold,True,6932058,0.579426,7284070.0,6953410,89.0,14.78625
97,128,cold,True,6819355,0.595905,7334167.0,6840190,90.0,14.577875
98,128,cold,True,6204605,0.42948500000000006,6607981.0,6207360,89.0,13.327625000000001
99,128,cold,True,6625050,0.45111999999999997,7008487.0,6646220,90.0,14.161125
100,128,cold,True,8614587,0.461917,8961389.0,8617520,89.0,18.328625000000002
101,128,cold,True,6674764,0.408132,7167856.0,6696000,89.0,14.161125
102,128,cold,True,7041511,0.449509,7435285.0,7063990,89.0,14.994625000000001
103,128,cold,True,6771180,0.45065,7125602.0,6792880,89.0,14.3695
104,128,cold,True,6797640,0.592535,7146767.0,6818900,89.0,14.577875
105,128,cold,True,6732032,0.572459,7055414.0,6734710,90.0,14.3695
106,128,cold,True,6511900,0.557243,6875624.0,6533860,89.0,13.95275
107,128,cold,True,6394366,0.40658,6793360.0,6397480,89.0,13.536
108,128,cold,True,7731036,0.41573699999999997,8143809.0,7742210,90.0,16.45325
109,128,cold,True,6949097,0.435692,7353712.0,6986020,89.0,14.78625
110,128,cold,True,6640979,0.421353,7051977.0,6682580,89.0,14.161125
111,128,cold,True,6673082,0.456471,7027333.0,6693690,89.0,14.161125
112,128,cold,True,7363346,0.446155,7771933.0,7384910,89.0,15.61975
113,128,cold,True,6609741,0.43381400000000003,7033445.0,6631010,89.0,14.161125
114,128,cold,True,6487163,0.401582,6893458.0,6489330,89.0,13.744375
115,128,cold,True,24939306,0.397837,25464606.0,24961620,89.0,52.29375000000001
116,128,cold,True,6791236,0.552554,7164401.0,6793450,90.0,14.3695
117,128,cold,True,6627292,0.458776,6989764.0,6645860,89.0,14.161125
118,128,cold,True,7060921,0.448604,7435846.0,7081740,89.0,14.994625000000001
119,128,cold,True,7011490,0.576182,7370079.0,7014440,89.0,14.994625000000001
120,128,cold,True,6646068,0.41582700000000006,6987570.0,6667670,89.0,14.161125
121,128,cold,True,6891902,0.449479,7242776.0,6913180,89.0,14.78625
122,128,cold,True,6387532,0.393347,6795736.0,6408740,90.0,13.744375
123,128,cold,True,6420153,0.568014,6808017.0,6441520,90.0,13.744375
124,128,cold,True,6699707,0.44222100000000003,7084652.0,6752390,90.0,14.3695
125,128,cold,True,6668097,0.603262,7020400.0,6690130,89.0,14.161125
126,128,cold,True,6321208,0.46596000000000004,6679515.0,6342300,90.0,13.536
127,128,cold,True,6178536,0.434434,6621934.0,6200060,90.0,13.327625000000001
128,128,cold,True,6494718,0.41959799999999997,6878327.0,6516100,90.0,13.95275
129,128,cold,True,6780516,0.42507799999999996,7170399.0,6801730,89.0,14.577875
130,128,cold,True,6136258,0.43123500000000003,6606439.0,6138450,90.0,13.119250000000001
131,128,cold,True,5827483,0.435863,6378037.0,5830010,89.0,12.494125
132,128,cold,True,6720106,0.449772,7095531.0,6731670,89.0,14.3695
133,128,cold,True,6309873,0.472236,6673299.0,6330240,90.0,13.536
134,128,cold,True,6480993,0.460124,6841459.0,6501960,90.0,13.95275
135,128,cold,True,6209533,0.40100399999999997,6597736.0,6230790,89.0,13.327625000000001
136,128,cold,True,7162805,0.569739,7657783.0,7184360,89.0,15.203000000000001
137,128,cold,True,6958325,0.435138,7347242.0,6979570,90.0,14.78625
138,128,cold,True,6875319,0.41255299999999995,7219695.0,6877860,89.0,14.577875
139,128,cold,True,7056298,0.43762399999999996,7405965.0,7075820,89.0,14.994625000000001
140,128,cold,True,7496486,0.445637,7847181.0,7517920,89.0,16.0365
141,128,cold,True,6283238,0.560405,6667877.0,6285810,89.0,13.327625000000001
142,128,cold,True,7101200,0.42232,7475415.0,7123250,89.0,15.203000000000001
143,128,cold,True,6555832,0.418778,6867791.0,6558650,89.0,13.95275
144,128,cold,True,6515203,0.561433,6885372.0,6536660,89.0,13.95275
145,128,cold,True,6857571,0.43392200000000003,7213102.0,6879030,90.0,14.577875
146,128,cold,True,6786769,0.44124399999999997,7148344.0,6789150,89.0,14.3695
147,128,cold,True,6480107,0.471865,6853664.0,6501530,89.0,13.95275
148,128,cold,True,9534475,0.44987299999999997,9885610.0,9550290,89.0,20.204
149,128,cold,True,6666045,0.412749,7017616.0,6668210,89.0,14.161125
150,128,cold,True,6930183,0.58008,7284101.0,6939100,89.0,14.78625
151,128,cold,True,5964038,0.407359,6408284.0,5966110,89.0,12.7025
152,128,cold,True,6440953,0.415245,6791932.0,6462810,89.0,13.744375
153,128,cold,True,6372862,0.470538,6739114.0,6375630,90.0,13.536
154,128,cold,True,6595426,0.581266,6907883.0,6598250,90.0,13.95275
155,128,cold,True,6377707,0.43573599999999996,6763107.0,6398970,90.0,13.536
156,128,cold,True,6401900,0.424174,6753754.0,6423250,89.0,13.744375
157,128,cold,True,7775044,0.43044,8141011.0,7791440,89.0,16.45325
158,128,cold,True,6675237,0.572911,7030747.0,6696610,90.0,14.161125
159,128,cold,True,6920369,0.46805399999999997,7294335.0,6941700,89.0,14.78625
160,128,cold,True,7201269,0.440105,7572917.0,7205100,90.0,15.411375000000001
161,128,cold,True,6649656,0.454622,7012902.0,6670480,90.0,14.161125
162,128,cold,True,6605950,0.427009,6958847.0,6626770,89.0,14.161125
163,128,cold,True,6612460,0.40283,7094017.0,6634390,89.0,14.161125
164,128,cold,True,7165112,0.425625,7571798.0,7167430,89.0,15.203000000000001
165,128,cold,True,6601254,0.445578,6937891.0,6603570,89.0,14.161125
166,128,cold,True,6670632,0.43618199999999996,7159784.0,6672940,89.0,14.161125
167,128,cold,True,6665860,0.552607,7017848.0,6667950,89.0,14.161125
168,128,cold,True,5964920,0.5473680000000001,6327917.0,5986040,90.0,12.7025
169,128,cold,True,6870568,0.5976859999999999,7259481.0,6893170,89.0,14.577875
170,128,cold,True,7139721,0.45586899999999997,7484887.0,7161460,89.0,15.203000000000001
171,128,cold,True,6774029,0.601492,7120489.0,6776410,89.0,14.3695
172,128,cold,True,6509058,0.44047,6881064.0,6530290,90.0,13.95275
173,128,cold,True,7813140,0.407602,8251622.0,7828110,89.0,16.661625
174,128,cold,True,7099603,0.45414099999999996,7517844.0,7123170,90.0,15.203000000000001
175,128,cold,True,6898943,0.463111,7241869.0,6901430,89.0,14.78625
176,128,cold,True,7383158,0.426675,7744393.0,7404700,89.0,15.828125
177,128,cold,True,7169323,0.423001,7521203.0,7180910,90.0,15.203000000000001
178,128,cold,True,6669648,0.402395,7103893.0,6690910,89.0,14.161125
179,128,cold,True,7653733,0.435812,7981585.0,7656440,90.0,16.244875
180,128,cold,True,6736333,0.472163,7114037.0,6757890,89.0,14.3695
181,128,cold,True,6689881,0.411231,7090478.0,6723270,89.0,14.3695
182,128,cold,True,7129419,0.44578,7619335.0,7131890,89.0,15.203000000000001
183,128,cold,True,6909886,0.400534,7282239.0,6916560,89.0,14.78625
184,128,cold,True,6692330,0.407972,7091507.0,6713090,89.0,14.3695
185,128,cold,True,6709428,0.547004,7176216.0,6730880,89.0,14.3695
186,128,cold,True,6592937,0.431361,6963969.0,6594880,89.0,13.95275
187,128,cold,True,6964859,0.44754700000000003,7347400.0,6986340,89.0,14.78625
188,128,cold,True,6994590,0.538639,7348684.0,7011180,89.0,14.994625000000001
189,128,cold,True,7347122,0.58531,7692074.0,7359280,89.0,15.61975
190,128,cold,True,8585582,0.437737,8936992.0,8592050,90.0,18.120250000000002
191,128,cold,True,6332800,0.43017700000000003,6711889.0,6354090,89.0,13.536
192,128,cold,True,6722109,0.567232,7086459.0,6746110,89.0,14.3695
193,128,cold,True,6519022,0.45765500000000003,6923869.0,6540250,89.0,13.95275
194,128,cold,True,6590906,0.43007,6979466.0,6612330,89.0,14.161125
195,128,cold,True,6643229,0.589098,7002861.0,6664610,89.0,14.161125
196,128,cold,True,660127,0.407547,1081493.0,662980,92.0,1.658625
197,128,cold,True,7116898,0.43518500000000004,7536529.0,7138330,89.0,15.203000000000001
198,128,cold,True,6490520,0.57436,6851261.0,6511980,89.0,13.95275
199,128,cold,True,6660103,0.58439,7005271.0,6662660,89.0,14.161125
0,128,warm,False,1403690,0.457708,1546936.0,1406450,93.0,3.3256250000000005
1,128,warm,False,1693155,0.41052700000000003,1861990.0,1708380,93.0,3.9507500000000007
2,128,warm,False,1718963,0.406922,1849957.0,1721230,91.0,3.9507500000000007
3,128,warm,False,1795317,0.39292699999999997,1925844.0,1797820,91.0,3.9507500000000007
4,128,warm,False,1600826,0.381392,1752664.0,1620160,92.0,3.7423750000000005
5,128,warm,False,1521613,0.37616900000000003,1652633.0,1523460,93.0,3.5340000000000003
6,128,warm,False,1761327,0.373112,1924063.0,1782600,93.0,3.9507500000000007
7,128,warm,False,1605405,0.413656,1766864.0,1616190,92.0,3.7423750000000005
8,128,warm,False,1712073,0.453083,1852173.0,1714860,93.0,3.9507500000000007
9,128,warm,False,1655953,0.362026,1805831.0,1677390,94.0,3.7423750000000005
10,128,warm,False,1663146,0.426529,1800081.0,1664990,92.0,3.7423750000000005
11,128,warm,False,1568688,2.000041,1695901.0,1570410,94.0,3.5340000000000003
12,128,warm,False,1444848,0.38405100000000003,1621859.0,1466000,92.0,3.3256250000000005
13,128,warm,False,1568234,0.36034099999999997,1726469.0,1578620,92.0,3.5340000000000003
14,128,warm,False,1519279,0.370177,1676098.0,1540350,92.0,3.5340000000000003
15,128,warm,False,1533964,0.35730500000000004,1670341.0,1535860,92.0,3.5340000000000003
16,128,warm,False,1689868,0.395922,1823941.0,1691980,91.0,3.7423750000000005
17,128,warm,False,1660726,0.364453,1810103.0,1682290,93.0,3.7423750000000005
18,128,warm,False,1504266,0.353369,1665738.0,1515920,93.0,3.5340000000000003
19,128,warm,False,1452178,0.462042,1587607.0,1454010,93.0,3.3256250000000005
20,128,warm,False,1552625,0.41418,1687917.0,1557090,92.0,3.5340000000000003
21,128,warm,False,1413034,0.377242,1612422.0,1462930,93.0,3.3256250000000005
22,128,warm,False,1681878,0.398802,1855137.0,1683720,92.0,3.7423750000000005
23,128,warm,False,1525677,0.377741,1671123.0,1539020,92.0,3.5340000000000003
24,128,warm,False,1639251,0.416195,1803205.0,1660130,93.0,3.7423750000000005
25,128,warm,False,1837135,0.424083,1979308.0,1838950,92.0,4.159125
26,128,warm,False,1648723,0.432278,1793359.0,1650800,93.0,3.7423750000000005
27,128,warm,False,1658197,0.385984,1798824.0,1669840,94.0,3.7423750000000005
28,128,warm,False,1608750,0.38627,1743220.0,1610450,94.0,3.7423750000000005
29,128,warm,False,1534361,0.399905,1686907.0,1555900,92.0,3.5340000000000003
30,128,warm,False,1590655,0.375714,1730412.0,1592630,93.0,3.5340000000000003
31,128,warm,False,1847607,0.35982800000000004,2013128.0,1866770,93.0,4.159125
32,128,warm,False,1540491,0.423426,1675004.0,1542960,91.0,3.5340000000000003
33,128,warm,False,1588288,0.34941500000000003,1724524.0,1591230,92.0,3.5340000000000003
34,128,warm,False,1712143,0.425854,1852065.0,1714060,93.0,3.9507500000000007
35,128,warm,False,1688456,0.464503,1849839.0,1711490,93.0,3.9507500000000007
36,128,warm,False,1525405,0.371813,1674206.0,1546630,93.0,3.5340000000000003
37,128,warm,False,1470030,0.372311,1625776.0,1472060,93.0,3.3256250000000005
38,128,warm,False,3565263,0.38839,3714826.0,3586600,92.0,7.701500000000001
39,128,warm,False,1533080,0.366299,1667313.0,1535030,93.0,3.5340000000000003
40,128,warm,False,1574412,0.373662,1716043.0,1576410,92.0,3.5340000000000003
41,128,warm,False,1622844,0.474814,1780009.0,1643910,93.0,3.7423750000000005
42,128,warm,False,1551538,0.406465,1689788.0,1553530,92.0,3.5340000000000003
43,128,warm,False,1737764,0.406539,1911961.0,1747870,92.0,3.9507500000000007
44,128,warm,False,1661539,0.42188100000000006,1815588.0,1678770,92.0,3.7423750000000005
45,128,warm,False,1559138,0.366874,1711505.0,1580330,94.0,3.5340000000000003
46,128,warm,False,1559814,0.362865,1690760.0,1561980,94.0,3.5340000000000003
47,128,warm,False,1455612,0.39514299999999997,1630464.0,1457480,93.0,3.3256250000000005
48,128,warm,False,1703307,0.421468,1848698.0,1719360,91.0,3.9507500000000007
49,128,warm,False,1524486,0.361969,1667656.0,1538700,92.0,3.5340000000000003
50,128,warm,False,1597403,0.36693000000000003,1732812.0,1599060,93.0,3.5340000000000003
51,128,warm,False,1676776,0.38401199999999996,1814819.0,1678820,91.0,3.7423750000000005
52,128,warm,False,1467767,0.423864,1602542.0,1469620,93.0,3.3256250000000005
53,128,warm,False,1483224,0.432133,1642368.0,1504340,93.0,3.5340000000000003
54,128,warm,False,1719490,0.352574,1908100.0,1750320,92.0,3.9507500000000007
55,128,warm,False,1880571,0.41802399999999995,2027302.0,1897460,91.0,4.159125
56,128,warm,False,1634069,0.42971000000000004,1788580.0,1648310,94.0,3.7423750000000005
57,128,warm,False,1538171,0.37354899999999996,1683729.0,1552310,93.0,3.5340000000000003
58,128,warm,False,1840022,0.41684099999999996,2003113.0,1841880,92.0,4.159125
59,128,warm,False,1813555,0.378217,1967509.0,1834720,93.0,4.159125
60,128,warm,False,1844995,0.379414,1982473.0,1860230,94.0,4.159125
61,128,warm,False,1587779,0.362108,1727581.0,1589670,93.0,3.5340000000000003
62,128,warm,False,1712032,0.428275,1880240.0,1726690,93.0,3.9507500000000007
63,128,warm,False,1640021,0.47296000000000005,1800592.0,1653840,94.0,3.7423750000000005
64,128,warm,False,1702837,0.410026,1854588.0,1708370,93.0,3.9507500000000007
65,128,warm,False,1639669,0.4712,1781371.0,1648240,93.0,3.7423750000000005
66,128,warm,False,1708476,0.406888,1877928.0,1719960,92.0,3.9507500000000007
67,128,warm,False,2456604,0.413997,2615664.0,2476400,92.0,5.409375000000001
68,128,warm,False,1625027,0.378335,1763015.0,1627210,93.0,3.7423750000000005
69,128,warm,False,1806311,0.42503599999999997,1943917.0,1808740,92.0,4.159125
70,128,warm,False,1730759,0.4248,1889305.0,1745050,92.0,3.9507500000000007
71,128,warm,False,1714601,0.368515,1857312.0,1723220,92.0,3.9507500000000007
72,128,warm,False,1713236,0.401014,1875404.0,1715180,92.0,3.9507500000000007
73,128,warm,False,1363146,0.369843,1631247.0,1376790,94.0,3.1172500000000003
74,128,warm,False,1514445,0.38107199999999997,1666347.0,1535450,93.0,3.5340000000000003
75,128,warm,False,1672896,0.370764,1824278.0,1694140,93.0,3.7423750000000005
76,128,warm,False,1517466,0.41061499999999995,1691784.0,1558720,91.0,3.5340000000000003
77,128,warm,False,1757026,0.36654499999999995,1888890.0,1759820,92.0,3.9507500000000007
78,128,warm,False,1601688,0.36398800000000003,1736813.0,1603760,93.0,3.7423750000000005
79,128,warm,False,1607243,0.426572,1773742.0,1628370,92.0,3.7423750000000005
80,128,warm,False,1510563,0.43774700000000005,1669402.0,1531670,93.0,3.5340000000000003
81,128,warm,False,1781168,0.41470500000000005,1930578.0,1800660,90.0,4.159125
82,128,warm,False,1630892,0.353714,1769829.0,1632630,94.0,3.7423750000000005
83,128,warm,False,1714985,0.423363,1872368.0,1736370,92.0,3.9507500000000007
84,128,warm,False,1648276,0.359068,1784627.0,1650850,92.0,3.7423750000000005
85,128,warm,False,1799826,0.41834799999999994,1984037.0,1845990,91.0,4.159125
86,128,warm,False,1614984,0.371949,1760715.0,1635450,93.0,3.7423750000000005
87,128,warm,False,1857420,0.42748500000000006,2001839.0,1859430,92.0,4.159125
88,128,warm,False,1583190,0.419483,1738301.0,1593970,93.0,3.5340000000000003
89,128,warm,False,1879869,0.41274399999999994,2046832.0,1895980,92.0,4.159125
90,128,warm,False,1498823,0.36154400000000003,1654130.0,1518900,92.0,3.5340000000000003
91,128,warm,False,1738473,0.417127,1887491.0,1740430,92.0,3.9507500000000007
92,128,warm,False,1531493,0.443615,1670723.0,1533340,94.0,3.5340000000000003
93,128,warm,False,1527689,0.47205,1669045.0,1529470,94.0,3.5340000000000003
94,128,warm,False,1598734,0.395929,1727042.0,1600790,91.0,3.7423750000000005
95,128,warm,False,2561931,0.397839,2741888.0,2563880,92.0,5.617750000000001
96,128,warm,False,1817128,0.414023,1957171.0,1819100,91.0,4.159125
97,128,warm,False,1673045,0.40739899999999996,1827334.0,1694620,91.0,3.7423750000000005
98,128,warm,False,1560290,0.49935,1703638.0,1562120,94.0,3.5340000000000003
99,128,warm,False,1639922,0.358613,1790721.0,1655920,94.0,3.7423750000000005
100,128,warm,False,1772709,0.427421,1913039.0,1775030,92.0,3.9507500000000007
101,128,warm,False,1685273,0.380475,1824876.0,1687140,92.0,3.7423750000000005
102,128,warm,False,1284350,0.40191,1609810.0,1286700,91.0,2.9088750000000005
103,128,warm,False,19611215,0.397041,19756824.0,19627200,92.0,41.249875
104,128,warm,False,1588250,0.45536499999999996,1736517.0,1608990,93.0,3.7423750000000005
105,128,warm,False,1616533,0.363798,1760974.0,1626880,93.0,3.7423750000000005
106,128,warm,False,1480161,0.465215,1636359.0,1497630,93.0,3.3256250000000005
107,128,warm,False,1687888,0.42643100000000006,1835184.0,1689760,92.0,3.7423750000000005
108,128,warm,False,1557606,0.461111,1717540.0,1578390,93.0,3.5340000000000003
109,128,warm,False,1683870,0.478746,1835703.0,1687320,93.0,3.7423750000000005
110,128,warm,False,1642102,0.399346,1785654.0,1650270,91.0,3.7423750000000005
111,128,warm,False,1403215,0.411921,1555437.0,1405220,93.0,3.3256250000000005
112,128,warm,False,1613511,0.405141,1746503.0,1615470,92.0,3.7423750000000005
113,128,warm,False,1506717,0.414946,1638182.0,1509020,92.0,3.5340000000000003
114,128,warm,False,2085749,0.422649,2225848.0,2087679,92.0,4.575875000000001
115,128,warm,False,1506505,0.36333200000000004,1640348.0,1508390,93.0,3.5340000000000003
116,128,warm,False,1777899,0.38443499999999997,1926684.0,1799820,91.0,3.9507500000000007
117,128,warm,False,1685785,0.470179,1823424.0,1687690,93.0,3.7423750000000005
118,128,warm,False,1428782,0.356768,1641901.0,1448680,93.0,3.3256250000000005
119,128,warm,False,1822129,0.371107,1985728.0,1840770,93.0,4.159125
120,128,warm,False,1752812,0.349664,1883776.0,1754690,93.0,3.9507500000000007
121,128,warm,False,1519435,0.47061499999999995,1657768.0,1521440,93.0,3.5340000000000003
122,128,warm,False,1556174,0.410746,1693231.0,1558410,91.0,3.5340000000000003
123,128,warm,False,1441602,0.382492,1610879.0,1443340,93.0,3.3256250000000005
124,128,warm,False,1586479,0.45965500000000004,1725962.0,1588300,93.0,3.5340000000000003
125,128,warm,False,1595008,0.471238,1734476.0,1597670,93.0,3.5340000000000003
126,128,warm,False,1657174,0.400394,1903082.0,1769810,92.0,3.9507500000000007
127,128,warm,False,1687130,0.44662700000000005,1832592.0,1689010,93.0,3.7423750000000005
128,128,warm,False,1529668,0.372031,1665703.0,1535700,93.0,3.5340000000000003
129,128,warm,False,1584189,0.380525,1730315.0,1600330,93.0,3.7423750000000005
130,128,warm,False,1671924,0.42841999999999997,1816732.0,1673700,93.0,3.7423750000000005
131,128,warm,False,2060160,0.374041,2202053.0,2062010,94.0,4.575875000000001
132,128,warm,False,1446108,0.36796799999999996,1611835.0,1448270,93.0,3.3256250000000005
133,128,warm,False,3037593,0.362722,3216848.0,3048180,94.0,6.659625000000001
134,128,warm,False,1801207,0.36593000000000003,1957275.0,1822300,93.0,4.159125
135,128,warm,False,1800770,0.416965,1947485.0,1802730,92.0,4.159125
136,128,warm,False,1591408,0.387996,1740963.0,1613100,93.0,3.7423750000000005
137,128,warm,False,1558246,0.448139,1700008.0,1560600,93.0,3.5340000000000003
138,128,warm,False,1617856,0.366874,1748711.0,1622530,93.0,3.7423750000000005
139,128,warm,False,1733733,0.43053,1890835.0,1751950,93.0,3.9507500000000007
140,128,warm,False,1771025,0.373825,1916643.0,1772880,93.0,3.9507500000000007
141,128,warm,False,1610224,0.378286,1786979.0,1630790,93.0,3.7423750000000005
142,128,warm,False,1651836,0.414268,1806120.0,1653520,92.0,3.7423750000000005
143,128,warm,False,1565592,0.3557,1697656.0,1567730,91.0,3.5340000000000003
144,128,warm,False,1541365,0.462492,1674642.0,1543350,93.0,3.5340000000000003
145,128,warm,False,2953827,0.41461899999999996,3358374.0,2974990,92.0,6.451250000000001
146,128,warm,False,2088107,0.411767,2244132.0,2090730,92.0,4.575875000000001
147,128,warm,False,1437478,0.36366,1672704.0,1455590,95.0,3.3256250000000005
