,memory,type,is_cold,exec_time,connection_time,client_time,provider_time,cost
32,128,cold,True,1891449,0.086867,5069966.0,1907000,5.025000000000001
33,128,cold,True,2009656,0.12701800000000002,5407961.0,2020000,5.2562500000000005
34,128,cold,True,1903224,0.093051,4448206.0,1913000,5.025000000000001
35,128,cold,True,2355912,0.163549,5672792.0,2369000,5.950000000000001
36,128,cold,True,1974938,0.15914,5952510.0,1989000,5.025000000000001
37,128,cold,True,3022622,0.098587,5436623.0,3035000,7.568750000000001
38,128,cold,True,1785207,0.076556,5297988.0,1797000,4.562500000000001
39,128,cold,True,1936797,0.095978,4799363.0,1952000,5.025000000000001
40,128,cold,True,1843122,0.08587,4724657.0,1855000,4.79375
41,128,cold,True,1862722,0.08279299999999999,5266229.0,1876000,4.79375
42,128,cold,True,1867259,0.073511,5241032.0,1880000,4.79375
43,128,cold,True,2923324,0.116183,5888529.0,2937000,7.337500000000001
44,128,cold,True,1864381,0.07385499999999999,4940337.0,1879000,4.79375
45,128,cold,True,1855239,0.097354,4977932.0,1869000,4.79375
46,128,cold,True,1808935,0.052901,4765869.0,1821000,4.79375
47,128,cold,True,1960867,0.07338,6295661.0,1981000,5.025000000000001
48,128,cold,True,1847665,0.063526,4953908.0,1859000,4.79375
49,128,cold,True,1977036,0.089777,5560558.0,1991000,5.025000000000001
50,128,cold,True,2616652,0.079252,6219258.0,2627000,6.643750000000002
51,128,cold,True,1926549,0.05219,5202995.0,1939000,5.025000000000001
52,128,cold,True,1951052,0.13861400000000001,5815339.0,1965000,5.025000000000001
53,128,cold,True,1853529,0.11035,4380754.0,1868000,4.79375
54,128,cold,True,2001398,0.136262,6677382.0,2014000,5.2562500000000005
55,128,cold,True,2011365,0.097639,5772827.0,2025000,5.2562500000000005
56,128,cold,True,12261210,0.087408,12410873.0,12269000,28.843750000000004
57,128,cold,True,1892034,0.110126,4586599.0,1904000,5.025000000000001
58,128,cold,True,1925097,0.102494,5336221.0,1936000,5.025000000000001
59,128,cold,True,1959975,0.11522,5373520.0,1974000,5.025000000000001
60,128,cold,True,1764621,0.053279999999999994,4614156.0,1776000,4.562500000000001
61,128,cold,True,1902877,0.144757,6175530.0,1918000,5.025000000000001
62,128,cold,True,1842723,0.100887,4499556.0,1856000,4.79375
63,128,cold,True,1835350,0.10881700000000001,4894072.0,1846000,4.79375
64,128,cold,True,2075420,0.075781,5585901.0,2087000,5.2562500000000005
65,128,cold,True,1708209,0.07710700000000001,4008920.0,1719000,4.562500000000001
66,128,cold,True,1829670,0.100598,4221454.0,1840000,4.79375
67,128,cold,True,2001861,0.098077,5324622.0,2014000,5.2562500000000005
68,128,cold,True,2110508,0.079666,5433014.0,2124000,5.487500000000002
69,128,cold,True,1888819,0.08142100000000001,4446054.0,1901000,5.025000000000001
70,128,cold,True,2023751,0.088311,5154683.0,2037000,5.2562500000000005
71,128,cold,True,1940056,0.062221000000000005,4413736.0,1951000,5.025000000000001
72,128,cold,True,1941335,0.109722,4298957.0,1952000,5.025000000000001
73,128,cold,True,1912876,0.12083499999999998,6222306.0,1924000,5.025000000000001
74,128,cold,True,1756641,0.103247,4655445.0,1780000,4.562500000000001
75,128,cold,True,2056544,0.070854,5608830.0,2070000,5.2562500000000005
76,128,cold,True,2006933,0.098964,4383334.0,2017000,5.2562500000000005
77,128,cold,True,1933871,0.096958,5430146.0,1948000,5.025000000000001
78,128,cold,True,2150487,0.124155,6650406.0,2163000,5.487500000000002
79,128,cold,True,2598228,0.093425,5442806.0,2612000,6.643750000000002
80,128,cold,True,2018740,0.089046,5469682.0,2032000,5.2562500000000005
81,128,cold,True,1782408,0.08258099999999999,4020803.0,1794000,4.562500000000001
82,128,cold,True,1894334,0.091279,5807825.0,1906000,5.025000000000001
83,128,cold,True,1797646,0.11316,4380441.0,1812000,4.79375
84,128,cold,True,2255112,0.081093,5072434.0,2266000,5.71875
85,128,cold,True,1816317,0.090024,5118825.0,1827000,4.79375
86,128,cold,True,3043806,0.09856799999999999,5928369.0,3060000,7.568750000000001
87,128,cold,True,1884340,0.087298,4978236.0,1895000,4.79375
88,128,cold,True,1911837,0.10442799999999999,4412576.0,1925000,5.025000000000001
89,128,cold,True,1975992,0.14332,6453177.0,1989000,5.025000000000001
90,128,cold,True,1865204,0.093387,4265993.0,1876000,4.79375
91,128,cold,True,2056282,0.099888,5002864.0,2071000,5.2562500000000005
92,128,cold,True,1742558,0.08741900000000001,4118306.0,1752000,4.562500000000001
93,128,cold,True,1982728,0.125256,5692385.0,1995000,5.025000000000001
94,128,cold,True,1998735,0.091953,4058635.0,2010000,5.2562500000000005
95,128,cold,True,2139028,0.097795,5475373.0,2156000,5.487500000000002
96,128,cold,True,2160287,0.116521,5881794.0,2174000,5.487500000000002
97,128,cold,True,1948903,0.09697599999999999,5697330.0,1960000,5.025000000000001
98,128,cold,True,2013577,0.140323,5829091.0,2035000,5.2562500000000005
99,128,cold,True,1844019,0.090427,5164088.0,1856000,4.79375
100,128,cold,True,1762881,0.09979199999999999,4442117.0,1772000,4.562500000000001
101,128,cold,True,2286227,0.14196199999999998,5579638.0,2302000,5.950000000000001
102,128,cold,True,1791223,0.097608,4212542.0,1801000,4.79375
103,128,cold,True,2032860,0.07418999999999999,5408621.0,2049000,5.2562500000000005
104,128,cold,True,2066174,0.144271,5510606.0,2079000,5.2562500000000005
105,128,cold,True,2010002,0.06593500000000001,4434344.0,2033000,5.2562500000000005
106,128,cold,True,2557970,0.12496700000000001,5862908.0,2569000,6.4125000000000005
107,128,cold,True,2376191,0.077087,4722750.0,2387000,5.950000000000001
108,128,cold,True,1865966,0.093112,5282971.0,1877000,4.79375
109,128,cold,True,1936768,0.091351,5247761.0,1950000,5.025000000000001
110,128,cold,True,1970790,0.078576,5722647.0,1982000,5.025000000000001
111,128,cold,True,2058372,0.13776300000000002,6293384.0,2072000,5.2562500000000005
112,128,cold,True,1953078,0.095902,5894041.0,1967000,5.025000000000001
113,128,cold,True,2404481,0.08441699999999999,5804089.0,2416000,6.18125
114,128,cold,True,1876871,0.088875,4286121.0,1891000,4.79375
115,128,cold,True,2686873,0.11902599999999999,5712453.0,2698000,6.643750000000002
116,128,cold,True,2208729,0.098439,6425153.0,2221000,5.71875
117,128,cold,True,1905046,0.062095000000000004,4756421.0,1919000,5.025000000000001
118,128,cold,True,1951266,0.10650899999999999,5360825.0,1964000,5.025000000000001
119,128,cold,True,2024117,0.0966,5246449.0,2039000,5.2562500000000005
120,128,cold,True,1957711,0.070845,4240428.0,1971000,5.025000000000001
121,128,cold,True,1889408,0.115097,4397831.0,1904000,5.025000000000001
122,128,cold,True,1981130,0.07551000000000001,5068598.0,1991000,5.025000000000001
123,128,cold,True,1859286,0.10893699999999999,6211748.0,1872000,4.79375
124,128,cold,True,1836567,0.10554300000000001,5231151.0,1851000,4.79375
125,128,cold,True,1924340,0.081575,5216567.0,1939000,5.025000000000001
126,128,cold,True,2005279,0.090055,4959324.0,2021000,5.2562500000000005
127,128,cold,True,1754717,0.080303,4065400.0,1765000,4.562500000000001
128,128,cold,True,1930515,0.090788,5399570.0,1943000,5.025000000000001
129,128,cold,True,1830973,0.093507,4819459.0,1843000,4.79375
130,128,cold,True,1976809,0.114093,5680796.0,1992000,5.025000000000001
131,128,cold,True,1875608,0.093578,5371931.0,1891000,4.79375
132,128,cold,True,1907456,0.072463,4884685.0,1921000,5.025000000000001
133,128,cold,True,12464551,0.051939,12671591.0,12567000,29.5375
134,128,cold,True,1972658,0.094223,5472831.0,1986000,5.025000000000001
135,128,cold,True,2055514,0.17515,5592261.0,2068000,5.2562500000000005
136,128,cold,True,1863674,0.100616,4731786.0,1876000,4.79375
137,128,cold,True,2300382,0.159352,5839334.0,2315000,5.950000000000001
138,128,cold,True,1943019,0.068459,5182850.0,1956000,5.025000000000001
139,128,cold,True,2239628,0.16800299999999999,5805691.0,2251000,5.71875
140,128,cold,True,2247229,0.159325,5684540.0,2266000,5.71875
141,128,cold,True,9944663,0.06980499999999999,10213395.0,10047000,23.75625
142,128,cold,True,1868948,0.072612,4626751.0,1882000,4.79375
143,128,cold,True,2384956,0.138677,5695050.0,2401000,6.18125
144,128,cold,True,2544371,0.160647,5668334.0,2558000,6.4125000000000005
145,128,cold,True,1877133,0.09300399999999999,4677215.0,1890000,4.79375
146,128,cold,True,2302787,0.134844,5839526.0,2316000,5.950000000000001
147,128,cold,True,1863209,0.07413099999999999,5086962.0,1875000,4.79375
148,128,cold,True,1881818,0.069251,5199755.0,1895000,4.79375
149,128,cold,True,1911151,0.08051,5475793.0,1926000,5.025000000000001
150,128,cold,True,1927166,0.089556,4324336.0,1972000,5.025000000000001
151,128,cold,True,2178003,0.062215999999999994,5230128.0,2194000,5.487500000000002
152,128,cold,True,1866853,0.088035,4711644.0,1878000,4.79375
153,128,cold,True,2088874,0.144055,6174958.0,2102000,5.487500000000002
154,128,cold,True,1855618,0.089745,4995398.0,1868000,4.79375
155,128,cold,True,1939420,0.085253,4307500.0,1951000,5.025000000000001
156,128,cold,True,2107254,0.074623,6008073.0,2123000,5.487500000000002
157,128,cold,True,1802280,0.073003,4391481.0,1818000,4.79375
158,128,cold,True,1913866,0.09224299999999999,6065859.0,1926000,5.025000000000001
159,128,cold,True,2169194,0.140693,5706587.0,2180000,5.487500000000002
160,128,cold,True,2412372,0.141283,5508718.0,2434000,6.18125
161,128,cold,True,1974732,0.10373099999999999,6256102.0,1988000,5.025000000000001
162,128,cold,True,1949873,0.080467,5380570.0,1961000,5.025000000000001
163,128,cold,True,1879983,0.088236,4990921.0,1892000,4.79375
164,128,cold,True,1805318,0.086376,5299438.0,1818000,4.79375
165,128,cold,True,1867803,0.08392999999999999,5100267.0,1885000,4.79375
166,128,cold,True,1931318,0.086636,5858016.0,1944000,5.025000000000001
167,128,cold,True,2083632,0.14802,6045064.0,2099000,5.2562500000000005
168,128,cold,True,1899599,0.067797,4769844.0,1912000,5.025000000000001
169,128,cold,True,1985464,0.10801600000000001,5434674.0,1996000,5.025000000000001
170,128,cold,True,1900613,0.087133,5297155.0,1912000,5.025000000000001
171,128,cold,True,1921135,0.082875,5684029.0,1934000,5.025000000000001
172,128,cold,True,1669211,0.096465,4725280.0,1682000,4.331250000000001
173,128,cold,True,1788506,0.08232,4602887.0,1800000,4.562500000000001
174,128,cold,True,1770835,0.080911,4114833.0,1782000,4.562500000000001
175,128,cold,True,1898923,0.101836,4791974.0,1911000,5.025000000000001
176,128,cold,True,1944581,0.08993200000000001,5230000.0,1957000,5.025000000000001
177,128,cold,True,1862682,0.137087,5781065.0,1874000,4.79375
178,128,cold,True,1875944,0.09018,5511555.0,1889000,4.79375
179,128,cold,True,2066660,0.13359100000000002,5402598.0,2079000,5.2562500000000005
180,128,cold,True,1939647,0.10688299999999999,5474290.0,1952000,5.025000000000001
181,128,cold,True,2310027,0.084841,6370912.0,2322000,5.950000000000001
182,128,cold,True,1934395,0.068617,5530282.0,1946000,5.025000000000001
183,128,cold,True,2029002,0.09200599999999999,5695765.0,2043000,5.2562500000000005
184,128,cold,True,1819749,0.103629,4370046.0,1831000,4.79375
185,128,cold,True,2088486,0.06615399999999999,5548920.0,2111000,5.487500000000002
186,128,cold,True,2148990,0.090875,6331321.0,2162000,5.487500000000002
187,128,cold,True,2463306,0.10078,5435796.0,2475000,6.18125
188,128,cold,True,1868823,0.10543399999999999,5251762.0,1880000,4.79375
189,128,cold,True,1938416,0.143231,5682048.0,1954000,5.025000000000001
190,128,cold,True,2856131,0.083554,5405371.0,2867000,7.106250000000001
191,128,cold,True,1830250,0.079113,5121974.0,1844000,4.79375
192,128,cold,True,2583589,0.14035799999999998,5822786.0,2599000,6.4125000000000005
193,128,cold,True,2027571,0.07323500000000001,4817526.0,2040000,5.2562500000000005
194,128,cold,True,1819755,0.079623,4578539.0,1831000,4.79375
195,128,cold,True,2025075,0.095368,5254060.0,2035000,5.2562500000000005
196,128,cold,True,1756276,0.074193,4232110.0,1767000,4.562500000000001
197,128,cold,True,2159898,0.05368099999999999,5266999.0,2174000,5.487500000000002
198,128,cold,True,1837988,0.077304,4635893.0,1851000,4.79375
199,128,cold,True,2602231,0.184042,5731777.0,2614000,6.643750000000002
0,128,warm,False,3933274,0.085254,4049669.0,3940000,9.650000000000002
1,128,warm,False,4605810,0.11132,4693029.0,4637000,11.268750000000002
2,128,warm,False,4123578,0.093798,4179326.0,4129000,10.1125
3,128,warm,False,4462040,0.090566,4556801.0,4502000,11.0375
4,128,warm,False,3871825,0.072431,4143049.0,4082000,9.88125
5,128,warm,False,4673435,0.079787,4823911.0,4781000,11.500000000000002
6,128,warm,False,4180977,0.100063,4287092.0,4237000,10.343750000000002
7,128,warm,False,5116351,0.08591900000000001,5166074.0,5125000,12.425
8,128,warm,False,4685716,0.067899,4738899.0,4691000,11.268750000000002
9,128,warm,False,4974539,0.097174,5111700.0,5066000,12.193750000000001
10,128,warm,False,5302010,0.068387,5358665.0,5310000,12.887500000000003
11,128,warm,False,6599292,0.097865,6694380.0,6607000,15.89375
12,128,warm,False,6800631,0.080725,7057195.0,6940000,16.587500000000002
13,128,warm,False,6490208,0.096502,6548947.0,6498000,15.431250000000002
14,128,warm,False,4661634,0.071143,4735117.0,4670000,11.268750000000002
15,128,warm,False,4602061,0.071867,4668542.0,4623000,11.268750000000002
16,128,warm,False,4579247,0.064907,4715921.0,4672000,11.268750000000002
17,128,warm,False,4749994,0.058410000000000004,4899274.0,4851000,11.731250000000001
18,128,warm,False,6153593,0.08957999999999999,6654569.0,6233000,14.968750000000002
19,128,warm,False,4363416,0.10330999999999999,4493096.0,4442000,10.80625
20,128,warm,False,6784133,0.090611,7050589.0,6883000,16.356250000000003
21,128,warm,False,4561855,0.066049,4629192.0,4582000,11.0375
22,128,warm,False,4156999,0.075347,4209486.0,4162000,10.1125
23,128,warm,False,4798186,0.091035,4903108.0,4849000,11.731250000000001
24,128,warm,False,4605233,0.096539,4674481.0,4612000,11.268750000000002
25,128,warm,False,3864751,0.092551,4027247.0,3952000,9.650000000000002
26,128,warm,False,4267623,0.06589600000000001,4438964.0,4388000,10.575000000000003
27,128,warm,False,6204124,0.091276,6263261.0,6211000,14.968750000000002
28,128,warm,False,3979335,0.078814,4043653.0,3988000,9.650000000000002
29,128,warm,False,4563271,0.086496,4638432.0,4591000,11.0375
30,128,warm,False,4560887,0.11875,4649031.0,4598000,11.0375
31,128,warm,False,4983077,0.103676,5110301.0,5062000,12.193750000000001
32,128,warm,False,3926818,0.076058,4054894.0,3935000,9.650000000000002
33,128,warm,False,5749782,0.074647,5818895.0,5766000,13.812500000000002
34,128,warm,False,3662064,0.08064500000000001,3889300.0,3792000,9.1875
35,128,warm,False,4183818,0.09164,4237288.0,4189000,10.1125
36,128,warm,False,4055609,0.10026499999999999,4127456.0,4070000,9.88125
37,128,warm,False,5748499,0.13025699999999998,5854573.0,5801000,14.043750000000003
38,128,warm,False,4217146,0.075523,4319156.0,4267000,10.343750000000002
39,128,warm,False,4498258,0.089491,4665083.0,4623000,11.268750000000002
40,128,warm,False,3995276,0.071149,4044043.0,4001000,9.88125
41,128,warm,False,4450892,0.065775,4535676.0,4491000,10.80625
42,128,warm,False,6276697,0.094777,6336620.0,6283000,14.968750000000002
43,128,warm,False,4053141,0.08227000000000001,4111710.0,4062000,9.88125
44,128,warm,False,4258605,0.07917300000000001,4320252.0,4265000,10.343750000000002
45,128,warm,False,5996297,0.077454,6149591.0,6099000,14.506250000000001
46,128,warm,False,4401578,0.08744600000000001,4501065.0,4456000,10.80625
47,128,warm,False,4393227,0.083065,4457156.0,4413000,10.80625
48,128,warm,False,4286813,0.075769,4343809.0,4294000,10.343750000000002
49,128,warm,False,4512874,0.084965,4577412.0,4526000,11.0375
50,128,warm,False,4226313,0.110491,4326120.0,4280000,10.343750000000002
51,128,warm,False,4406491,0.07772000000000001,4460159.0,4413000,10.80625
52,128,warm,False,4212396,0.075554,4270086.0,4219000,10.343750000000002
53,128,warm,False,4319963,0.11656,4396970.0,4344000,10.575000000000003
54,128,warm,False,4588514,0.119354,4735213.0,4688000,11.268750000000002
55,128,warm,False,4667103,0.101714,4727194.0,4672000,11.268750000000002
56,128,warm,False,6269020,0.081788,6385431.0,6334000,15.200000000000003
57,128,warm,False,4591683,0.074887,4641162.0,4600000,11.0375
58,128,warm,False,4251446,0.095596,4350557.0,4300000,10.343750000000002
59,128,warm,False,4399471,0.080277,4504856.0,4457000,10.80625
60,128,warm,False,4194755,0.08932999999999999,4528849.0,4476000,10.80625
61,128,warm,False,4661236,0.07475599999999999,4717975.0,4668000,11.268750000000002
62,128,warm,False,4547317,0.10984100000000001,4604668.0,4553000,11.0375
63,128,warm,False,5576146,0.087756,5629816.0,5583000,13.35
64,128,warm,False,4301054,0.087413,4405272.0,4350000,10.575000000000003
65,128,warm,False,4503081,0.081612,4556389.0,4510000,11.0375
66,128,warm,False,4779548,0.093909,4835072.0,4786000,11.500000000000002
67,128,warm,False,4734423,0.094569,4817821.0,4774000,11.500000000000002
68,128,warm,False,4902812,0.092544,5114678.0,5065000,12.193750000000001
69,128,warm,False,4228163,0.099753,4283384.0,4234000,10.343750000000002
70,128,warm,False,6575051,0.098582,6673819.0,6618000,15.89375
71,128,warm,False,4161094,0.070413,4238188.0,4168000,10.1125
72,128,warm,False,4114050,0.088088,4188340.0,4138000,10.1125
73,128,warm,False,3695031,0.10417799999999999,3786609.0,3729000,9.1875
74,128,warm,False,4254210,0.07234600000000001,4304488.0,4260000,10.343750000000002
75,128,warm,False,4555719,0.140203,4620213.0,4563000,11.0375
76,128,warm,False,4699714,0.074357,4933048.0,4804000,11.731250000000001
77,128,warm,False,4802018,0.084908,5202191.0,5162000,12.425
78,128,warm,False,5000970,0.138477,5113812.0,5060000,12.193750000000001
79,128,warm,False,5994806,0.077695,6619020.0,6167000,14.737500000000002
80,128,warm,False,4969130,0.078354,5019105.0,4977000,11.9625
81,128,warm,False,4839588,0.082012,4910727.0,4863000,11.731250000000001
82,128,warm,False,4698899,0.111008,4796560.0,4706000,11.500000000000002
83,128,warm,False,5068658,0.083051,5198634.0,5149000,12.425
84,128,warm,False,4498556,0.094834,4576396.0,4529000,11.0375
85,128,warm,False,4705704,0.078111,4790262.0,4745000,11.500000000000002
86,128,warm,False,6042932,0.065992,6097293.0,6049000,14.506250000000001
87,128,warm,False,4362318,0.075347,4419975.0,4370000,10.575000000000003
88,128,warm,False,4469404,0.101363,4533359.0,4476000,10.80625
89,128,warm,False,6496410,0.09364299999999999,6634472.0,6502000,15.662500000000001
90,128,warm,False,4552446,0.086922,4613353.0,4566000,11.0375
91,128,warm,False,4297792,0.07946,4356443.0,4314000,10.575000000000003
92,128,warm,False,4157056,0.075178,4324389.0,4261000,10.343750000000002
93,128,warm,False,4236281,0.10945799999999999,4288098.0,4243000,10.343750000000002
94,128,warm,False,3911998,0.099436,4123249.0,4073000,9.88125
95,128,warm,False,4470722,0.087806,4529903.0,4480000,10.80625
96,128,warm,False,5753050,0.076399,5811208.0,5761000,13.812500000000002
97,128,warm,False,4557633,0.082755,4636954.0,4588000,11.0375
98,128,warm,False,6400577,0.077968,6615605.0,6510000,15.662500000000001
99,128,warm,False,4399011,0.081974,4459862.0,4412000,10.80625
100,128,warm,False,4800453,0.064208,4861308.0,4813000,11.731250000000001
101,128,warm,False,4735350,0.063111,4788458.0,4742000,11.500000000000002
102,128,warm,False,4464293,0.07871900000000001,4516267.0,4471000,10.80625
103,128,warm,False,4605151,0.06635,4672225.0,4625000,11.268750000000002
104,128,warm,False,6596886,0.08766399999999999,6744623.0,6691000,15.89375
105,128,warm,False,4140604,0.088907,4264836.0,4210000,10.343750000000002
106,128,warm,False,4855533,0.105779,4952182.0,4905000,11.9625
107,128,warm,False,7095353,0.085356,7155352.0,7104000,17.05
108,128,warm,False,4900732,0.070658,5006561.0,4960000,11.9625
109,128,warm,False,4654750,0.088749,4706359.0,4660000,11.268750000000002
110,128,warm,False,4728397,0.09884,4777120.0,4735000,11.500000000000002
111,128,warm,False,4234755,0.092047,4301279.0,4247000,10.343750000000002
112,128,warm,False,6302300,0.140233,6539446.0,6404000,15.431250000000002
113,128,warm,False,4277943,0.072556,4331306.0,4283000,10.343750000000002
114,128,warm,False,4994901,0.090405,5084125.0,5033000,12.193750000000001
115,128,warm,False,4197032,0.101878,4266307.0,4206000,10.343750000000002
116,128,warm,False,5898875,0.069565,5980093.0,5934000,14.275000000000002
117,128,warm,False,4663316,0.08110099999999999,4868370.0,4821000,11.731250000000001
118,128,warm,False,5872112,0.112443,5928695.0,5879000,14.043750000000003
119,128,warm,False,4777251,0.096589,4839039.0,4782000,11.500000000000002
120,128,warm,False,5275082,0.092717,5400694.0,5347000,12.887500000000003
121,128,warm,False,4279667,0.061952999999999994,4380405.0,4334000,10.575000000000003
122,128,warm,False,4765383,0.072994,4822648.0,4771000,11.500000000000002
123,128,warm,False,4628625,0.144985,4690113.0,4635000,11.268750000000002
124,128,warm,False,4367436,0.065049,4426202.0,4375000,10.575000000000003
125,128,warm,False,4451543,0.091487,4505658.0,4457000,10.80625
126,128,warm,False,4298999,0.08087899999999999,4412705.0,4365000,10.575000000000003
127,128,warm,False,4601608,0.072788,4748503.0,4699000,11.268750000000002
128,128,warm,False,4227005,0.07560599999999999,4278599.0,4234000,10.343750000000002
129,128,warm,False,4529433,0.08445,4676443.0,4634000,11.268750000000002
130,128,warm,False,4965544,0.098039,5041410.0,4998000,11.9625
131,128,warm,False,4799528,0.091211,4901509.0,4847000,11.731250000000001
132,128,warm,False,4625749,0.064121,4724390.0,4669000,11.268750000000002
133,128,warm,False,4399934,0.09879,4508481.0,4457000,10.80625
134,128,warm,False,4484161,0.08897000000000001,4622251.0,4574000,11.0375
135,128,warm,False,4103876,0.089279,4299530.0,4247000,10.343750000000002
136,128,warm,False,4190523,0.084307,4305956.0,4257000,10.343750000000002
137,128,warm,False,5037861,0.083024,5087136.0,5046000,12.193750000000001
138,128,warm,False,4694579,0.100187,4747117.0,4700000,11.268750000000002
139,128,warm,False,4950258,0.09452,5025573.0,4980000,11.9625
140,128,warm,False,4664648,0.088325,4891743.0,4768000,11.500000000000002
141,128,warm,False,5184346,0.078501,5244421.0,5192000,12.425
142,128,warm,False,4502279,0.09736,4585684.0,4533000,11.0375
143,128,warm,False,5452209,0.077987,5510285.0,5460000,13.11875
144,128,warm,False,4481582,0.088326,4543970.0,4491000,10.80625
145,128,warm,False,5800332,0.099749,5890116.0,5831000,14.043750000000003
146,128,warm,False,4110085,0.09827899999999999,4175422.0,4116000,10.1125
147,128,warm,False,3876475,0.07685,4032045.0,3895000,9.418750000000003
148,128,warm,False,5798149,0.077848,5853416.0,5811000,14.043750000000003
149,128,warm,False,4735313,0.116827,4815440.0,4743000,11.500000000000002
150,128,warm,False,4800406,0.07877999999999999,4957277.0,4908000,11.9625
151,128,warm,False,4099960,0.076947,4268155.0,4219000,10.343750000000002
152,128,warm,False,4297248,0.10454200000000001,4353943.0,4303000,10.575000000000003
153,128,warm,False,4181780,0.123759,4252044.0,4196000,10.1125
154,128,warm,False,4300527,0.12221099999999999,4367087.0,4318000,10.575000000000003
155,128,warm,False,4399771,0.069396,4508539.0,4405000,10.80625
156,128,warm,False,4900391,0.074504,4970227.0,4919000,11.9625
157,128,warm,False,4449358,0.06920599999999999,4503210.0,4456000,10.80625
158,128,warm,False,4206229,0.080259,4260954.0,4215000,10.343750000000002
159,128,warm,False,4500133,0.083088,4684362.0,4603000,11.268750000000002
160,128,warm,False,4597181,0.080184,4774582.0,4726000,11.500000000000002
161,128,warm,False,4699970,0.081809,4767523.0,4718000,11.500000000000002
162,128,warm,False,5104825,0.0803,5164211.0,5111000,12.425
163,128,warm,False,4702239,0.09668500000000001,4838987.0,4796000,11.500000000000002
164,128,warm,False,4138192,0.077581,4190552.0,4144000,10.1125
165,128,warm,False,4491638,0.097647,4577625.0,4529000,11.0375
166,128,warm,False,5230056,0.080259,5292815.0,5239000,12.656250000000002
167,128,warm,False,4476143,0.094468,4681402.0,4630000,11.268750000000002
168,128,warm,False,4398526,0.06814400000000001,4513707.0,4468000,10.80625
169,128,warm,False,5258645,0.06464400000000001,5366906.0,5320000,12.887500000000003
170,128,warm,False,4761208,0.101297,4817951.0,4766000,11.500000000000002
171,128,warm,False,4266481,0.074129,4365303.0,4317000,10.575000000000003
172,128,warm,False,4599397,0.06366799999999999,4778321.0,4730000,11.500000000000002
173,128,warm,False,6209512,0.100229,6269749.0,6217000,14.968750000000002
174,128,warm,False,4550082,0.084327,4608757.0,4557000,11.0375
175,128,warm,False,4099035,0.088564,4188874.0,4133000,10.1125
176,128,warm,False,6650210,0.095776,6740909.0,6690000,15.89375
177,128,warm,False,4496215,0.066414,4595609.0,4549000,11.0375
178,128,warm,False,4472633,0.093392,4564702.0,4518000,11.0375
179,128,warm,False,5399001,0.077174,5588561.0,5503000,13.35
180,128,warm,False,5062353,0.072979,5149014.0,5104000,12.425
181,128,warm,False,6250303,0.092798,6332055.0,6286000,14.968750000000002
182,128,warm,False,4554666,0.069941,4612860.0,4562000,11.0375
183,128,warm,False,4420508,0.076209,4476880.0,4428000,10.80625
184,128,warm,False,4572945,0.09471399999999999,4850126.0,4703000,11.500000000000002
185,128,warm,False,4646200,0.084191,4705398.0,4652000,11.268750000000002
186,128,warm,False,4697619,0.07297100000000001,4846534.0,4704000,11.500000000000002
