,memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used,cost
70,Dynamic,burst,False,560494,0.285466,34062662.0,29668574,,57.20679866412214
71,Dynamic,burst,False,594720,0.298325,47227853.0,46298865,,57.20679866412214
72,Dynamic,burst,False,455138,0.290031,22465308.0,21978311,,57.20679866412214
73,Dynamic,burst,False,589414,0.282503,27323196.0,24226012,,57.20679866412214
74,Dynamic,burst,False,442399,0.310673,31082596.0,30340715,,57.20679866412214
75,Dynamic,burst,False,570380,0.341221,45120662.0,44152471,,57.20679866412214
76,Dynamic,burst,False,569101,0.338052,27094860.0,26582017,,57.20679866412214
77,Dynamic,burst,False,562889,0.306936,38574855.0,37595701,,57.20679866412214
78,Dynamic,burst,False,563763,0.352392,26479466.0,26018343,,57.20679866412214
79,Dynamic,burst,False,461826,0.30841199999999996,28427854.0,27745608,,57.20679866412214
80,Dynamic,burst,False,599663,0.324184,41040884.0,40223966,,57.20679866412214
81,Dynamic,burst,False,583674,0.323319,51294290.0,26598173,,57.20679866412214
82,Dynamic,burst,False,565499,0.325034,44308888.0,43183492,,57.20679866412214
83,Dynamic,burst,False,598350,0.29281399999999996,31618119.0,30781078,,57.20679866412214
84,Dynamic,burst,False,646149,0.294683,28165804.0,27506217,,57.20679866412214
85,Dynamic,burst,False,598393,0.751942,42929575.0,23438094,,57.20679866412214
86,Dynamic,burst,False,566370,0.341065,25320879.0,24935456,,57.20679866412214
87,Dynamic,burst,False,561302,0.285046,29013320.0,25940098,,57.20679866412214
88,Dynamic,burst,False,550319,0.324316,39079372.0,34582563,,57.20679866412214
89,Dynamic,burst,False,569582,0.315236,43092528.0,38425119,,57.20679866412214
90,Dynamic,burst,False,571703,0.34587399999999996,43278570.0,42476926,,57.20679866412214
91,Dynamic,burst,True,22957548,0.303793,23248659.0,23064930,,57.20679866412214
92,Dynamic,burst,False,567919,0.325819,26914623.0,23658113,,57.20679866412214
93,Dynamic,burst,False,611795,0.279586,42087965.0,41132799,,57.20679866412214
94,Dynamic,burst,False,547928,0.781799,25580695.0,24922541,,57.20679866412214
95,Dynamic,burst,False,610708,0.26504099999999997,35874115.0,35200868,,57.20679866412214
96,Dynamic,burst,False,583859,0.2987,33459193.0,32501308,,57.20679866412214
97,Dynamic,burst,False,624268,0.32114699999999996,29775223.0,29013468,,57.20679866412214
98,Dynamic,burst,False,581418,0.33712,24847083.0,24357384,,57.20679866412214
99,Dynamic,burst,False,547609,0.301114,34706678.0,30208593,,57.20679866412214
100,Dynamic,burst,False,556363,0.33363899999999996,31809979.0,31136858,,57.20679866412214
101,Dynamic,burst,False,584246,0.342846,43888390.0,43050442,,57.20679866412214
102,Dynamic,burst,False,622771,0.283337,26119997.0,25595857,,57.20679866412214
103,Dynamic,burst,False,567672,0.277925,44432090.0,21771327,,57.20679866412214
104,Dynamic,burst,False,592105,0.8449139999999999,27365598.0,26616041,,57.20679866412214
105,Dynamic,burst,False,422623,0.27574899999999997,22106968.0,21532723,,57.20679866412214
106,Dynamic,burst,False,568619,0.259765,26329274.0,23118484,,57.20679866412214
107,Dynamic,burst,False,564361,0.34178000000000003,26079671.0,25503575,,57.20679866412214
108,Dynamic,burst,False,601545,0.284815,24964535.0,24424020,,57.20679866412214
109,Dynamic,burst,False,665166,0.325692,29999199.0,29341232,,57.20679866412214
110,Dynamic,burst,False,573084,0.330452,36329079.0,35370627,,57.20679866412214
111,Dynamic,burst,True,19023110,0.29639099999999996,36786868.0,19131117,,57.20679866412214
112,Dynamic,burst,False,555791,0.303194,38199734.0,33508374,,57.20679866412214
113,Dynamic,burst,False,474410,0.272379,20267016.0,19749230,,57.20679866412214
114,Dynamic,burst,False,641661,0.317949,24459147.0,23815618,,57.20679866412214
115,Dynamic,burst,False,557856,0.332769,46074153.0,45224278,,57.20679866412214
116,Dynamic,burst,False,567368,0.33858,29962421.0,29411542,,57.20679866412214
117,Dynamic,burst,False,578569,0.33639600000000003,33454381.0,32843596,,57.20679866412214
118,Dynamic,burst,False,552053,0.286663,29810878.0,25295673,,57.20679866412214
119,Dynamic,burst,False,590749,0.354198,39177867.0,38455335,,57.20679866412214
120,Dynamic,burst,False,599962,0.295804,49041312.0,48032613,,57.20679866412214
121,Dynamic,burst,False,762710,0.31743299999999997,43926301.0,43051451,,57.20679866412214
122,Dynamic,burst,False,548062,0.27213000000000004,44741019.0,40023006,,57.20679866412214
123,Dynamic,burst,False,571729,0.793896,26799856.0,26043612,,57.20679866412214
124,Dynamic,burst,False,596537,0.31863,51905546.0,50909700,,57.20679866412214
125,Dynamic,burst,False,690339,0.34326599999999996,52080479.0,25009521,,57.20679866412214
126,Dynamic,burst,False,549470,0.260324,47015747.0,42245525,,57.20679866412214
127,Dynamic,burst,False,594445,0.764013,24575079.0,23819233,,57.20679866412214
128,Dynamic,burst,False,564605,0.282978,47600100.0,42792073,,57.20679866412214
129,Dynamic,burst,False,607046,0.324806,39016564.0,38212567,,57.20679866412214
130,Dynamic,burst,False,594190,0.332874,27931337.0,27250005,,57.20679866412214
131,Dynamic,burst,False,592620,0.338029,35097709.0,34254191,,57.20679866412214
132,Dynamic,burst,False,576543,0.314166,50903542.0,49758430,,57.20679866412214
133,Dynamic,burst,False,682448,0.312423,54974786.0,24980811,,57.20679866412214
134,Dynamic,burst,False,578362,0.304736,32263789.0,31679768,,57.20679866412214
135,Dynamic,burst,False,594720,0.278979,32483994.0,31690937,,57.20679866412214
136,Dynamic,burst,False,461268,0.312062,37843282.0,20030726,,57.20679866412214
137,Dynamic,burst,False,460591,0.273386,33373609.0,32483967,,57.20679866412214
138,Dynamic,burst,False,482353,0.263626,36659552.0,35494955,,57.20679866412214
139,Dynamic,burst,False,582286,0.325369,40417148.0,39309880,,57.20679866412214
140,Dynamic,burst,True,18265282,0.262418,18430269.0,18349650,,57.20679866412214
141,Dynamic,burst,False,476979,0.317806,37451649.0,36410412,,57.20679866412214
142,Dynamic,burst,False,581078,0.295308,56041735.0,26128118,,57.20679866412214
143,Dynamic,burst,False,591736,0.30027600000000004,32865422.0,32267108,,57.20679866412214
144,Dynamic,burst,False,621268,0.31662399999999996,53341098.0,26276967,,57.20679866412214
145,Dynamic,burst,False,576407,0.301025,28819467.0,28285274,,57.20679866412214
146,Dynamic,burst,False,581631,0.289238,26712368.0,26087859,,57.20679866412214
147,Dynamic,burst,False,547892,0.353666,48393004.0,47423772,,57.20679866412214
148,Dynamic,burst,False,550991,0.287468,40841775.0,36239764,,57.20679866412214
149,Dynamic,burst,False,571820,0.347474,42248508.0,41350486,,57.20679866412214
150,Dynamic,burst,False,558184,0.320718,36332877.0,31851947,,57.20679866412214
151,Dynamic,burst,False,591403,0.285597,51328359.0,50332558,,57.20679866412214
152,Dynamic,burst,False,557987,0.321567,48864390.0,47760283,,57.20679866412214
153,Dynamic,burst,False,539468,0.286981,46106854.0,23453414,,57.20679866412214
154,Dynamic,burst,False,561126,0.311199,42475377.0,37820080,,57.20679866412214
155,Dynamic,burst,False,588918,0.299363,23654487.0,23369953,,57.20679866412214
156,Dynamic,burst,False,650764,0.275737,26954761.0,26250082,,57.20679866412214
157,Dynamic,burst,False,581327,0.748315,25000769.0,24380933,,57.20679866412214
158,Dynamic,burst,False,575261,0.315925,48404181.0,47226160,,57.20679866412214
159,Dynamic,burst,False,472590,0.272148,36070918.0,35037538,,57.20679866412214
160,Dynamic,burst,False,463718,0.273704,37058651.0,35944451,,57.20679866412214
161,Dynamic,burst,False,550411,0.349218,47199414.0,46325178,,57.20679866412214
162,Dynamic,burst,False,575235,0.345981,36929296.0,36208872,,57.20679866412214
163,Dynamic,burst,False,617809,0.291688,27553650.0,26843311,,57.20679866412214
164,Dynamic,burst,False,595913,0.33399999999999996,28327665.0,27724428,,57.20679866412214
165,Dynamic,burst,False,600267,0.323015,29079384.0,28385430,,57.20679866412214
166,Dynamic,burst,False,553986,0.278194,44119440.0,39467236,,57.20679866412214
167,Dynamic,burst,False,449621,0.300091,24746854.0,24184802,,57.20679866412214
168,Dynamic,burst,True,24728167,0.288425,49342397.0,24813973,,57.20679866412214
169,Dynamic,burst,False,607051,0.30540900000000004,45537703.0,44361823,,57.20679866412214
170,Dynamic,burst,False,564747,0.3087,37556398.0,36482632,,57.20679866412214
171,Dynamic,burst,False,573503,0.336508,38157257.0,37312397,,57.20679866412214
172,Dynamic,burst,False,446444,0.28802,35194403.0,34225696,,57.20679866412214
173,Dynamic,burst,False,562163,0.293989,45565485.0,44700373,,57.20679866412214
174,Dynamic,burst,False,580107,0.322601,35708469.0,34805182,,57.20679866412214
175,Dynamic,burst,False,568237,0.344804,43081070.0,42086591,,57.20679866412214
176,Dynamic,burst,False,587054,0.324204,40237273.0,35684828,,57.20679866412214
177,Dynamic,burst,False,588184,0.279517,41473713.0,40557972,,57.20679866412214
178,Dynamic,burst,False,561507,0.297025,45226631.0,40575651,,57.20679866412214
179,Dynamic,burst,False,561070,0.756825,23352372.0,22688337,,57.20679866412214
180,Dynamic,burst,False,580751,0.28071999999999997,43325368.0,42298023,,57.20679866412214
181,Dynamic,burst,False,566237,0.324241,36329908.0,35603218,,57.20679866412214
182,Dynamic,burst,False,578844,0.24142600000000003,55625883.0,25531118,,57.20679866412214
183,Dynamic,burst,False,943890,0.259996,45425223.0,44544518,,57.20679866412214
184,Dynamic,burst,False,620425,0.270785,23462532.0,20221580,,57.20679866412214
185,Dynamic,burst,False,624299,0.343021,53930673.0,26889496,,57.20679866412214
186,Dynamic,burst,False,441300,0.30944,35589766.0,34582900,,57.20679866412214
187,Dynamic,burst,False,576714,0.32676700000000003,39189087.0,38162924,,57.20679866412214
188,Dynamic,burst,True,21934452,0.717439,22371495.0,22022414,,57.20679866412214
189,Dynamic,burst,False,567096,0.3508,47777332.0,46901618,,57.20679866412214
190,Dynamic,burst,False,606825,0.295403,36453374.0,35769347,,57.20679866412214
191,Dynamic,burst,False,546184,0.273596,43728441.0,38944509,,57.20679866412214
192,Dynamic,burst,False,555563,0.251311,33700954.0,29127951,,57.20679866412214
193,Dynamic,burst,False,613896,0.315944,47132320.0,46076259,,57.20679866412214
194,Dynamic,burst,False,565915,0.347522,35286921.0,34508586,,57.20679866412214
195,Dynamic,burst,False,556624,0.295227,46683861.0,45800362,,57.20679866412214
196,Dynamic,burst,False,440422,0.275773,19450453.0,18828750,,57.20679866412214
197,Dynamic,burst,False,654198,0.28239699999999995,25523280.0,25222341,,57.20679866412214
198,Dynamic,burst,False,443283,0.292846,22909651.0,22406561,,57.20679866412214
199,Dynamic,burst,False,582250,0.33053699999999997,35912597.0,35101190,,57.20679866412214
0,Dynamic,warm,False,594557,0.254123,3616357.0,3538735,,25.060342920353982
1,Dynamic,warm,False,552218,0.189545,5799540.0,5731966,,25.060342920353982
2,Dynamic,warm,False,605405,0.192354,6041390.0,5284348,,25.060342920353982
3,Dynamic,warm,False,585519,0.278937,4801275.0,4316569,,25.060342920353982
4,Dynamic,warm,False,559737,0.28792399999999996,6506487.0,5920959,,25.060342920353982
5,Dynamic,warm,False,576129,0.23203000000000001,6556683.0,5833423,,25.060342920353982
6,Dynamic,warm,False,563261,0.25485399999999997,36308446.0,34883886,,25.060342920353982
7,Dynamic,warm,False,562604,0.22238200000000002,11099695.0,10176847,,25.060342920353982
8,Dynamic,warm,False,617519,0.164718,791287.0,645439,,25.060342920353982
9,Dynamic,warm,False,577677,0.24407600000000002,3708394.0,3169027,,25.060342920353982
10,Dynamic,warm,False,560069,0.230692,4072826.0,3990734,,25.060342920353982
11,Dynamic,warm,False,573271,0.247896,42503159.0,40937791,,25.060342920353982
12,Dynamic,warm,False,574524,0.253812,40028786.0,23653034,,25.060342920353982
13,Dynamic,warm,False,549009,0.2178,1844096.0,1770363,,25.060342920353982
14,Dynamic,warm,False,552379,0.227927,5836513.0,5100529,,25.060342920353982
15,Dynamic,warm,False,560725,0.215993,2390051.0,2336542,,25.060342920353982
16,Dynamic,warm,False,571539,0.270088,38009558.0,36559454,,25.060342920353982
17,Dynamic,warm,False,565860,0.21629400000000001,1336491.0,1238795,,25.060342920353982
18,Dynamic,warm,False,549897,0.23113000000000003,2370591.0,2287288,,25.060342920353982
19,Dynamic,warm,False,548338,0.269714,26688844.0,25387341,,25.060342920353982
20,Dynamic,warm,False,560979,0.25109899999999996,6753701.0,6638368,,25.060342920353982
21,Dynamic,warm,False,565362,0.227377,28531821.0,27084376,,25.060342920353982
22,Dynamic,warm,False,575583,0.16816199999999998,44655776.0,23340208,,25.060342920353982
23,Dynamic,warm,False,597680,0.216258,1334901.0,1261634,,25.060342920353982
24,Dynamic,warm,False,577874,0.278879,8352875.0,7615569,,25.060342920353982
25,Dynamic,warm,False,589376,0.22105100000000003,24347969.0,23146560,,25.060342920353982
26,Dynamic,warm,False,589890,0.232289,1884729.0,1833431,,25.060342920353982
27,Dynamic,warm,False,578461,0.254197,7520758.0,7399950,,25.060342920353982
28,Dynamic,warm,False,630489,0.202702,732252.0,656330,,25.060342920353982
29,Dynamic,warm,False,582214,0.236523,7882192.0,6958498,,25.060342920353982
30,Dynamic,warm,False,546698,0.266399,6779980.0,6681768,,25.060342920353982
31,Dynamic,warm,False,566861,0.276482,5332930.0,4829931,,25.060342920353982
32,Dynamic,warm,False,573539,0.25451999999999997,4191613.0,4108265,,25.060342920353982
33,Dynamic,warm,False,553502,0.26315700000000003,47348448.0,45494381,,25.060342920353982
34,Dynamic,warm,False,557067,0.23825900000000003,4590666.0,4455935,,25.060342920353982
35,Dynamic,warm,False,562806,0.26715700000000003,43673669.0,41969012,,25.060342920353982
36,Dynamic,warm,False,548367,0.256119,6220828.0,6108614,,25.060342920353982
37,Dynamic,warm,False,544050,0.266436,5250858.0,5162409,,25.060342920353982
38,Dynamic,warm,False,574554,0.23966500000000002,6847975.0,6768816,,25.060342920353982
39,Dynamic,warm,False,563838,0.187338,6868980.0,6783127,,25.060342920353982
40,Dynamic,warm,False,540730,0.264346,6006530.0,5743939,,25.060342920353982
41,Dynamic,warm,False,560561,0.223373,10256665.0,9373894,,25.060342920353982
42,Dynamic,warm,False,565275,0.268374,1914987.0,1451928,,25.060342920353982
43,Dynamic,warm,False,550344,0.221993,4787304.0,4151109,,25.060342920353982
44,Dynamic,warm,False,558700,0.18871500000000002,3013954.0,2847905,,25.060342920353982
45,Dynamic,warm,False,567143,0.185078,6318629.0,6218516,,25.060342920353982
46,Dynamic,warm,False,578782,0.274017,2494180.0,2040617,,25.060342920353982
47,Dynamic,warm,False,540500,0.20900900000000003,11892056.0,10923197,,25.060342920353982
48,Dynamic,warm,False,566119,0.247015,2542915.0,2308618,,25.060342920353982
49,Dynamic,warm,False,574320,0.16653900000000002,7327232.0,7045189,,25.060342920353982
50,Dynamic,warm,False,553294,0.22057100000000002,13512833.0,12451538,,25.060342920353982
51,Dynamic,warm,False,694272,0.204777,1353703.0,816729,,25.060342920353982
52,Dynamic,warm,False,556464,0.291045,5888271.0,5347886,,25.060342920353982
53,Dynamic,warm,False,580921,0.25014699999999995,3014169.0,2934682,,25.060342920353982
54,Dynamic,warm,False,551086,0.173808,1237640.0,1184905,,25.060342920353982
55,Dynamic,warm,False,572783,0.176476,6701379.0,6460706,,25.060342920353982
56,Dynamic,warm,False,563127,0.195433,10956448.0,9908223,,25.060342920353982
57,Dynamic,warm,False,564168,0.17873499999999998,2400742.0,2326664,,25.060342920353982
58,Dynamic,warm,False,553920,0.18400999999999998,5186675.0,5124643,,25.060342920353982
59,Dynamic,warm,False,554783,0.240641,37426622.0,35982769,,25.060342920353982
60,Dynamic,warm,False,591925,0.177314,1882301.0,1823154,,25.060342920353982
61,Dynamic,warm,False,726975,0.270831,46739342.0,44946611,,25.060342920353982
62,Dynamic,warm,False,578890,0.265502,35279645.0,33781406,,25.060342920353982
63,Dynamic,warm,False,559715,0.248401,30150391.0,28732515,,25.060342920353982
64,Dynamic,warm,False,551807,0.24805700000000003,6393128.0,6283170,,25.060342920353982
65,Dynamic,warm,False,673397,0.152847,791550.0,746563,,25.060342920353982
66,Dynamic,warm,False,601725,0.22632600000000003,13001478.0,11828278,,25.060342920353982
67,Dynamic,warm,False,553738,0.241971,27941589.0,26502680,,25.060342920353982
68,Dynamic,warm,False,569716,0.251207,9315163.0,8738402,,25.060342920353982
69,Dynamic,warm,False,547923,0.249415,9367681.0,8830448,,25.060342920353982
70,Dynamic,warm,False,597950,0.222439,26292839.0,24876391,,25.060342920353982
71,Dynamic,warm,False,611092,0.185379,3655509.0,3590416,,25.060342920353982
72,Dynamic,warm,False,572540,0.23794899999999997,2554974.0,2378228,,25.060342920353982
73,Dynamic,warm,False,546807,0.193511,4655422.0,4010775,,25.060342920353982
74,Dynamic,warm,False,579871,0.257421,23211613.0,22018474,,25.060342920353982
75,Dynamic,warm,False,580808,0.23155900000000001,34664941.0,33206345,,25.060342920353982
76,Dynamic,warm,False,575396,0.22099000000000002,23831292.0,22566031,,25.060342920353982
77,Dynamic,warm,False,586963,0.195975,4817200.0,4744753,,25.060342920353982
78,Dynamic,warm,False,541383,0.204229,11367317.0,10419850,,25.060342920353982
79,Dynamic,warm,False,597146,0.249984,8761390.0,8196641,,25.060342920353982
80,Dynamic,warm,False,575067,0.240089,5010034.0,4739691,,25.060342920353982
81,Dynamic,warm,False,1266349,0.24502600000000002,3083154.0,3019788,,25.060342920353982
82,Dynamic,warm,False,546858,0.178584,4038207.0,3944247,,25.060342920353982
83,Dynamic,warm,False,560736,0.168546,1246432.0,1181749,,25.060342920353982
84,Dynamic,warm,False,551474,0.182005,3506163.0,3440634,,25.060342920353982
85,Dynamic,warm,False,587622,0.251749,7593032.0,7048098,,25.060342920353982
86,Dynamic,warm,False,638167,0.24229299999999998,730911.0,674398,,25.060342920353982
87,Dynamic,warm,False,585922,0.222737,3039659.0,2971055,,25.060342920353982
88,Dynamic,warm,False,550003,0.223708,6150858.0,6050550,,25.060342920353982
89,Dynamic,warm,False,566851,0.180543,6940939.0,6835193,,25.060342920353982
90,Dynamic,warm,False,570101,0.25651399999999996,4769801.0,4677876,,25.060342920353982
91,Dynamic,warm,False,548355,0.182232,2399652.0,2283766,,25.060342920353982
92,Dynamic,warm,False,567534,0.19100799999999998,3196972.0,2439309,,25.060342920353982
93,Dynamic,warm,False,590326,0.178283,3050527.0,2988306,,25.060342920353982
94,Dynamic,warm,False,553671,0.233161,1342946.0,1211328,,25.060342920353982
95,Dynamic,warm,False,551430,0.236517,4042183.0,3948432,,25.060342920353982
96,Dynamic,warm,False,578163,0.26469699999999996,6015072.0,5810544,,25.060342920353982
97,Dynamic,warm,False,539960,0.234846,1774664.0,1732170,,25.060342920353982
98,Dynamic,warm,False,615943,0.253972,7952952.0,7461487,,25.060342920353982
99,Dynamic,warm,False,558541,0.29393800000000003,8351290.0,7752409,,25.060342920353982
100,Dynamic,warm,False,554679,0.241351,31712087.0,30393927,,25.060342920353982
101,Dynamic,warm,False,552529,0.181281,1817983.0,1772336,,25.060342920353982
102,Dynamic,warm,False,553283,0.22526,2963180.0,2826570,,25.060342920353982
103,Dynamic,warm,False,562237,0.208954,7407865.0,7323634,,25.060342920353982
104,Dynamic,warm,False,591035,0.24509,32288242.0,30953361,,25.060342920353982
105,Dynamic,warm,False,553153,0.234986,2962741.0,2851160,,25.060342920353982
106,Dynamic,warm,False,572249,0.24230100000000002,43264551.0,41403874,,25.060342920353982
107,Dynamic,warm,False,605144,0.25860700000000003,7077696.0,6982754,,25.060342920353982
108,Dynamic,warm,False,578715,0.173251,1294699.0,1240405,,25.060342920353982
109,Dynamic,warm,False,581458,0.226215,3532948.0,3454406,,25.060342920353982
110,Dynamic,warm,False,557081,0.26021,29555736.0,28190978,,25.060342920353982
111,Dynamic,warm,False,546665,0.246869,31194551.0,29853015,,25.060342920353982
112,Dynamic,warm,False,569551,0.190717,3005141.0,2908911,,25.060342920353982
113,Dynamic,warm,False,543188,0.256013,3467432.0,3388298,,25.060342920353982
114,Dynamic,warm,False,569497,0.267527,7126523.0,6475506,,25.060342920353982
115,Dynamic,warm,False,579862,0.185978,5731955.0,5642680,,25.060342920353982
116,Dynamic,warm,False,552231,0.259203,7170906.0,6668954,,25.060342920353982
117,Dynamic,warm,False,551719,0.21477100000000002,2432518.0,1889960,,25.060342920353982
118,Dynamic,warm,False,551617,0.28898,7704339.0,7223859,,25.060342920353982
119,Dynamic,warm,False,561852,0.2018,9418105.0,8572710,,25.060342920353982
120,Dynamic,warm,False,553267,0.209175,13401177.0,12337158,,25.060342920353982
121,Dynamic,warm,False,579478,0.160573,3701583.0,3089321,,25.060342920353982
122,Dynamic,warm,False,556385,0.24362899999999998,44282121.0,42480544,,25.060342920353982
123,Dynamic,warm,False,564442,0.195712,6370387.0,6286624,,25.060342920353982
124,Dynamic,warm,False,588077,0.226093,6648311.0,6458862,,25.060342920353982
125,Dynamic,warm,False,592573,0.19383699999999998,3198826.0,2545471,,25.060342920353982
126,Dynamic,warm,False,590637,0.234459,7252927.0,7038541,,25.060342920353982
127,Dynamic,warm,False,548760,0.252813,4594576.0,4543612,,25.060342920353982
128,Dynamic,warm,False,655962,0.167797,784795.0,687325,,25.060342920353982
129,Dynamic,warm,False,573642,0.231818,25674641.0,24297154,,25.060342920353982
130,Dynamic,warm,False,636467,0.27369299999999996,3744144.0,3261902,,25.060342920353982
131,Dynamic,warm,False,571408,0.225908,5184599.0,5080570,,25.060342920353982
132,Dynamic,warm,False,566335,0.232711,30595777.0,29296612,,25.060342920353982
133,Dynamic,warm,False,555346,0.20238499999999998,10128504.0,9108528,,25.060342920353982
134,Dynamic,warm,False,663645,0.213775,771392.0,727505,,25.060342920353982
135,Dynamic,warm,False,596002,0.189085,6087037.0,5895880,,25.060342920353982
136,Dynamic,warm,False,560464,0.23581300000000002,3062361.0,2588638,,25.060342920353982
137,Dynamic,warm,False,553782,0.17422,1287304.0,1233775,,25.060342920353982
138,Dynamic,warm,False,566278,0.258189,32846574.0,31501768,,25.060342920353982
139,Dynamic,warm,False,597336,0.253289,39602772.0,23082371,,25.060342920353982
