,memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used,cost
53,512,cold,True,19693706,0.633375,20371498.0,19696080,512.0,164.3995
54,512,cold,True,16200782,0.465355,23749434.0,16206690,421.0,136.0605
55,512,cold,True,19384127,0.6422220000000001,20297003.0,19386770,512.0,161.899
56,512,cold,True,19587955,0.418179,20348115.0,19591270,512.0,163.566
57,512,cold,True,20596460,0.367155,21425459.0,20600970,512.0,172.7345
58,512,cold,True,16940230,0.454689,24153164.0,16946650,427.0,141.895
59,512,cold,True,16748129,0.43961400000000006,24153739.0,16774189,409.0,140.228
60,512,cold,True,20574948,0.6470020000000001,22222230.0,20608070,512.0,172.7345
61,512,cold,True,19138138,0.642921,19986770.0,19140660,512.0,160.232
62,512,cold,True,16009338,0.42784399999999995,23557726.0,16028750,427.0,134.39350000000002
63,512,cold,True,19766890,0.650572,20587264.0,19768970,512.0,165.233
64,512,cold,True,19789052,0.441125,20705752.0,19792780,512.0,165.233
65,512,cold,True,16876813,0.402574,24147665.0,16900810,416.0,141.895
66,512,cold,True,16614143,0.41338500000000006,24095245.0,16631430,414.0,139.3945
67,512,cold,True,16171086,0.42022200000000004,24149808.0,16189230,426.0,135.227
68,512,cold,True,16458066,0.395894,23712834.0,16477200,422.0,137.7275
69,512,cold,True,15745309,0.38672,23024795.0,15764440,432.0,131.893
70,512,cold,True,19859359,0.445107,20924232.0,19865150,512.0,166.0665
71,512,cold,True,18384495,0.6062569999999999,19372373.0,18387670,512.0,153.564
72,512,cold,True,19900121,0.407346,20825106.0,19919020,512.0,166.9
73,512,cold,True,19954864,0.419779,20958140.0,19957610,512.0,166.9
74,512,cold,True,19714240,0.47492700000000004,20901753.0,19716240,512.0,165.233
75,512,cold,True,19997812,0.419677,20891974.0,20000600,512.0,167.7335
76,512,cold,True,19601976,0.45772700000000005,20757745.0,19621160,512.0,164.3995
77,512,cold,True,18968249,0.367917,19655140.0,18970790,512.0,158.565
78,512,cold,True,19851988,0.444047,20668065.0,19854960,512.0,166.0665
79,512,cold,True,18729191,0.363176,19508837.0,18747890,512.0,156.898
80,512,cold,True,16164884,0.429084,23416402.0,16188330,431.0,135.227
81,512,cold,True,19722469,0.55462,20658528.0,19742990,512.0,165.233
82,512,cold,True,19572465,0.437859,20487100.0,19575630,512.0,163.566
83,512,cold,True,19444325,0.627302,20239733.0,19463840,512.0,162.73250000000002
84,512,cold,True,19874751,0.663383,20681129.0,19877960,512.0,166.0665
85,512,cold,True,19608799,0.632965,20564260.0,19612140,512.0,164.3995
86,512,cold,True,16846682,0.45738500000000004,24794497.0,16865100,416.0,141.0615
87,512,cold,True,17786106,0.42285500000000004,18718888.0,17788710,512.0,148.563
88,512,cold,True,19847916,0.424896,20632386.0,19851300,512.0,166.0665
89,512,cold,True,16235884,0.413416,23589805.0,16255220,420.0,136.0605
90,512,cold,True,19624214,0.468707,20591627.0,19627080,512.0,164.3995
91,512,cold,True,16044679,0.432792,23155978.0,16064640,422.0,134.39350000000002
92,512,cold,True,20109409,0.665506,21305714.0,20127970,512.0,168.567
93,512,cold,True,19730282,0.4086,20560154.0,19753780,512.0,165.233
94,512,cold,True,20120415,0.654848,21402909.0,20123620,512.0,168.567
95,512,cold,True,19677507,0.442851,20547133.0,19698410,512.0,164.3995
96,512,cold,True,19490670,0.370573,20353800.0,19493580,512.0,162.73250000000002
97,512,cold,True,19894997,0.452954,20856521.0,19914400,512.0,166.9
98,512,cold,True,17026804,0.43135,24366696.0,17054840,409.0,142.7285
99,512,cold,True,19939232,0.42965200000000003,20732347.0,19942490,512.0,166.9
100,512,cold,True,20400098,0.455867,21214776.0,20414670,512.0,171.0675
101,512,cold,True,19301139,0.660706,20084254.0,19303540,512.0,161.899
102,512,cold,True,17841863,0.351321,18766121.0,17844320,512.0,149.3965
103,512,cold,True,19600831,0.447543,20838427.0,19605060,512.0,164.3995
104,512,cold,True,16461855,0.41323699999999997,23635230.0,16496050,421.0,137.7275
105,512,cold,True,15862703,0.41811800000000005,22996435.0,15881820,427.0,132.7265
106,512,cold,True,18792813,0.5846680000000001,19551211.0,18811930,512.0,157.7315
107,512,cold,True,18810502,0.456855,19666429.0,18813810,512.0,157.7315
108,512,cold,True,19523933,0.65589,20265724.0,19526970,512.0,163.566
109,512,cold,True,18313653,0.4335,19333248.0,18315980,512.0,153.564
110,512,cold,True,18821657,0.425547,19741255.0,18824420,512.0,157.7315
111,512,cold,True,17732465,0.42101400000000005,18669721.0,17750810,512.0,148.563
112,512,cold,True,16495182,0.43231899999999995,23755826.0,16517669,423.0,138.561
113,512,cold,True,20057818,0.399954,20939513.0,20079810,512.0,167.7335
114,512,cold,True,16028436,0.426695,23284501.0,16048640,423.0,134.39350000000002
115,512,cold,True,19799479,0.632684,20665006.0,19801240,512.0,166.0665
116,512,cold,True,18884346,0.6161909999999999,19601464.0,18887450,512.0,157.7315
117,512,cold,True,20197148,0.395662,21012124.0,20200230,512.0,169.4005
118,512,cold,True,19827552,0.6566029999999999,20560447.0,19843310,512.0,166.0665
119,512,cold,True,16554253,0.465554,23800716.0,16576340,426.0,138.561
120,512,cold,True,16261977,0.422893,23581118.0,16268150,415.0,136.0605
121,512,cold,True,20072793,0.449412,21048796.0,20075770,512.0,167.7335
122,512,cold,True,20047093,0.63379,20853625.0,20049830,512.0,167.7335
123,512,cold,True,16499158,0.422728,23815781.0,16505700,424.0,138.561
124,512,cold,True,19326820,0.632649,20302407.0,19329760,512.0,161.899
125,512,cold,True,19815305,0.420588,20558080.0,19818770,512.0,166.0665
126,512,cold,True,19577017,0.65232,21204074.0,19580040,512.0,163.566
127,512,cold,True,19910276,0.451122,20781937.0,19912420,512.0,166.9
128,512,cold,True,20057203,0.411577,20878026.0,20060080,512.0,167.7335
129,512,cold,True,18866301,0.372494,19780083.0,18885940,512.0,157.7315
130,512,cold,True,17939274,0.381742,18729580.0,17941610,512.0,150.23
131,512,cold,True,19469478,0.642413,20343815.0,19472370,512.0,162.73250000000002
132,512,cold,True,19283601,0.424817,19991465.0,19286140,512.0,161.06550000000001
133,512,cold,True,19823677,0.47092,20564916.0,19827480,512.0,166.0665
134,512,cold,True,20144000,0.620156,21140664.0,20147840,512.0,168.567
135,512,cold,True,18904716,0.407936,19877672.0,18910540,512.0,158.565
136,512,cold,True,18719240,0.415867,19681957.0,18721250,512.0,156.898
137,512,cold,True,16175781,0.43342700000000006,23435717.0,16193880,421.0,135.227
138,512,cold,True,16088513,0.42444,23543903.0,16107910,416.0,135.227
139,512,cold,True,20197907,0.647988,21052265.0,20200890,512.0,169.4005
140,512,cold,True,20003204,0.452171,20913999.0,20006370,512.0,167.7335
141,512,cold,True,19834907,0.644115,20758123.0,19838780,512.0,166.0665
142,512,cold,True,18692446,0.634049,19400154.0,18711370,512.0,156.898
143,512,cold,True,19235721,0.424465,19946857.0,19237560,512.0,161.06550000000001
144,512,cold,True,19896256,0.44817399999999996,20702828.0,19900860,512.0,166.9
145,512,cold,True,19834044,0.422579,20647954.0,19837270,512.0,166.0665
146,512,cold,True,19021752,0.6104069999999999,19741488.0,19024940,512.0,159.3985
147,512,cold,True,19411933,0.36801999999999996,20209208.0,19414740,512.0,162.73250000000002
148,512,cold,True,19643431,0.38208400000000003,20626684.0,19646310,512.0,164.3995
149,512,cold,True,20299266,0.649204,22187012.0,20302230,512.0,170.234
150,512,cold,True,21041203,0.618941,22285530.0,21044580,512.0,176.0685
151,512,cold,True,18979783,0.618464,19754535.0,18982570,512.0,158.565
152,512,cold,True,16615649,0.41312600000000005,23889986.0,16622360,422.0,139.3945
153,512,cold,True,18879344,0.380126,19730478.0,18882250,512.0,157.7315
154,512,cold,True,22576493,0.45353699999999997,23405888.0,22579600,512.0,188.571
155,512,cold,True,19801677,0.410286,20539053.0,19804380,512.0,166.0665
156,512,cold,True,16383445,0.422313,23625712.0,16402509,421.0,137.7275
157,512,cold,True,16155839,0.42228699999999997,23283161.0,16174860,421.0,135.227
158,512,cold,True,16020843,0.42921000000000004,23115982.0,16040230,407.0,134.39350000000002
159,512,cold,True,19162449,0.429004,20092309.0,19165230,512.0,160.232
160,512,cold,True,19978527,0.41374799999999995,20739977.0,19997750,512.0,166.9
161,512,cold,True,20019001,0.426227,20991566.0,20023150,512.0,167.7335
162,512,cold,True,19369319,0.436554,20259262.0,19373080,512.0,161.899
163,512,cold,True,18697310,0.43439799999999995,19668978.0,18716470,512.0,156.898
164,512,cold,True,19777249,0.641634,20906124.0,19784000,512.0,165.233
165,512,cold,True,20139060,0.443935,21134759.0,20143010,512.0,168.567
166,512,cold,True,19710089,0.363253,20622335.0,19713180,512.0,165.233
167,512,cold,True,18665160,0.646968,19413866.0,18667820,512.0,156.0645
168,512,cold,True,15849005,0.427076,23399768.0,15868590,423.0,132.7265
169,512,cold,True,18440156,0.620063,19716838.0,18442150,512.0,154.3975
170,512,cold,True,18938902,0.405939,19753895.0,18941700,512.0,158.565
171,512,cold,True,20060694,0.45022700000000004,20926317.0,20071950,512.0,167.7335
172,512,cold,True,19409170,0.46443500000000004,20628925.0,19412100,512.0,162.73250000000002
173,512,cold,True,19957719,0.430183,20756249.0,19976540,512.0,166.9
174,512,cold,True,15053655,0.379923,22008061.0,15071800,427.0,126.05850000000001
175,512,cold,True,19637275,0.644584,20418648.0,19656340,512.0,164.3995
176,512,cold,True,19935168,0.6166229999999999,20863484.0,19938030,512.0,166.9
177,512,cold,True,18888965,0.44579399999999997,19692476.0,18892040,512.0,157.7315
178,512,cold,True,19089956,0.41488500000000006,20377317.0,19107950,512.0,160.232
179,512,cold,True,16789621,0.432371,24127982.0,16808120,421.0,141.0615
180,512,cold,True,19762040,0.450671,20782352.0,19768200,512.0,165.233
181,512,cold,True,16957613,0.433436,24840303.0,16976530,424.0,141.895
182,512,cold,True,19573603,0.426001,20771353.0,19576270,512.0,163.566
183,512,cold,True,16839776,0.406469,24162531.0,16849140,428.0,141.0615
184,512,cold,True,20030311,0.420626,20792518.0,20032510,512.0,167.7335
185,512,cold,True,19536878,0.41353,20426117.0,19540270,512.0,163.566
186,512,cold,True,19646949,0.39469699999999996,20486487.0,19648940,512.0,164.3995
187,512,cold,True,19750686,0.624326,20839300.0,19753890,512.0,165.233
188,512,cold,True,18347652,0.406067,19240866.0,18349320,512.0,153.564
189,512,cold,True,19887271,0.8937200000000001,20919192.0,19890480,512.0,166.0665
190,512,cold,True,18783232,0.404702,19759969.0,18785810,512.0,156.898
191,512,cold,True,15958678,0.42008900000000005,23133663.0,15978720,427.0,133.56
192,512,cold,True,19576479,0.431229,20543235.0,19579300,512.0,163.566
193,512,cold,True,18562407,0.618631,19865592.0,18565170,512.0,155.231
194,512,cold,True,20022381,0.41098199999999996,20834860.0,20039480,512.0,167.7335
195,512,cold,True,18530272,0.37385300000000005,19400030.0,18533090,512.0,155.231
196,512,cold,True,16121694,0.406961,23498599.0,16139800,420.0,135.227
197,512,cold,True,18996734,0.585183,19873471.0,18999220,512.0,158.565
198,512,cold,True,19816976,0.456788,20571659.0,19820150,512.0,166.0665
199,512,cold,True,19489333,0.465412,21103083.0,19492030,512.0,162.73250000000002
0,512,warm,False,1948344,0.488133,2101199.0,1968720,512.0,16.87
1,512,warm,False,1833429,0.383592,1985409.0,1852520,512.0,16.0365
2,512,warm,False,1890945,0.489316,2160718.0,1909290,512.0,16.87
3,512,warm,False,1922605,0.566487,2158000.0,1943220,512.0,16.87
4,512,warm,False,1885933,0.47476999999999997,2161536.0,1904800,512.0,16.87
5,512,warm,False,2033513,0.5538890000000001,2207796.0,2054449,512.0,17.703500000000002
6,512,warm,False,1753657,0.39659,1950107.0,1772500,512.0,15.203000000000001
7,512,warm,False,1882173,0.556106,2173123.0,1884200,512.0,16.0365
8,512,warm,False,1872102,0.500721,2014037.0,1890260,512.0,16.0365
9,512,warm,False,1822343,0.422559,1984919.0,1842940,512.0,16.0365
10,512,warm,False,1914027,0.578304,2147834.0,1933360,512.0,16.87
11,512,warm,False,1899591,0.52627,2133767.0,1919760,512.0,16.87
12,512,warm,False,1766211,0.589282,2126419.0,1784280,512.0,15.203000000000001
13,512,warm,False,1842542,0.500817,2131342.0,1844420,512.0,16.0365
14,512,warm,False,1806817,0.39377399999999996,1968734.0,1825790,512.0,16.0365
15,512,warm,False,1669778,0.509908,1880234.0,1707840,512.0,15.203000000000001
16,512,warm,False,1856737,0.474887,2160191.0,1874960,512.0,16.0365
17,512,warm,False,1899820,0.371678,2041511.0,1901710,512.0,16.87
18,512,warm,False,1759634,0.543877,1911160.0,1777650,512.0,15.203000000000001
19,512,warm,False,1920509,0.48629700000000003,2164661.0,1940750,512.0,16.87
20,512,warm,False,1935271,0.601406,2132676.0,1973370,512.0,16.87
21,512,warm,False,2004243,0.432392,2239551.0,2042140,512.0,17.703500000000002
22,512,warm,False,1883313,0.5792,2158277.0,1885320,512.0,16.0365
23,512,warm,False,1821034,0.374874,2007435.0,1860190,512.0,16.0365
24,512,warm,False,1735480,0.528845,2121486.0,1755100,512.0,15.203000000000001
25,512,warm,False,1881153,0.539275,2197302.0,1902020,512.0,16.87
26,512,warm,False,1931884,0.555891,2180534.0,1970150,512.0,16.87
27,512,warm,False,1877252,0.38063800000000003,2037879.0,1895690,512.0,16.0365
28,512,warm,False,1873735,0.585439,2153885.0,1891020,512.0,16.0365
29,512,warm,False,1874885,0.46410100000000004,2044311.0,1894160,512.0,16.0365
30,512,warm,False,1832320,0.39662800000000004,1983351.0,1852380,512.0,16.0365
31,512,warm,False,1739878,0.5165529999999999,2125221.0,1758470,512.0,15.203000000000001
32,512,warm,False,2100871,0.561871,2303345.0,2138470,512.0,18.537
33,512,warm,False,1807916,0.515263,1942432.0,1809880,512.0,16.0365
34,512,warm,False,1917600,0.351955,2069009.0,1939350,512.0,16.87
35,512,warm,False,1868020,0.493746,2144939.0,1870000,512.0,16.0365
36,512,warm,False,1865740,0.502042,2151711.0,1905680,512.0,16.87
37,512,warm,False,1819272,0.51344,1974662.0,1837270,512.0,16.0365
38,512,warm,False,1831868,0.573205,2156531.0,1870550,512.0,16.0365
39,512,warm,False,2008787,0.419425,2227600.0,2028300,512.0,17.703500000000002
40,512,warm,False,1904126,0.367552,2059602.0,1923220,512.0,16.87
41,512,warm,False,2023747,0.42758,2236251.0,2026230,512.0,17.703500000000002
42,512,warm,False,1770649,0.382202,1966638.0,1772570,512.0,15.203000000000001
43,512,warm,False,1862242,0.38721300000000003,2034131.0,1901160,512.0,16.87
44,512,warm,False,1861866,0.348777,2023705.0,1880800,512.0,16.0365
45,512,warm,False,1938360,0.597169,2132218.0,1940450,512.0,16.87
46,512,warm,False,1932433,0.561802,2180993.0,1953470,512.0,16.87
47,512,warm,False,1887600,0.507509,2020988.0,1889550,512.0,16.0365
48,512,warm,False,1882691,0.496084,2015647.0,1884780,512.0,16.0365
49,512,warm,False,1744536,0.553754,2120332.0,1763060,512.0,15.203000000000001
50,512,warm,False,1916787,0.39142899999999997,2072325.0,1935400,512.0,16.87
51,512,warm,False,1817455,0.49190900000000004,1962544.0,1835880,512.0,16.0365
52,512,warm,False,1874477,0.479786,2039568.0,1894380,512.0,16.0365
53,512,warm,False,1779057,0.516814,1929043.0,1798390,512.0,15.203000000000001
54,512,warm,False,1830176,0.492534,1999511.0,1868400,512.0,16.0365
55,512,warm,False,1702299,0.609262,2114103.0,1741070,512.0,15.203000000000001
56,512,warm,False,1891600,0.560753,2171067.0,1910510,512.0,16.87
57,512,warm,False,1851128,0.48765600000000003,2004119.0,1872250,512.0,16.0365
58,512,warm,False,1773791,0.601887,2122391.0,1792580,512.0,15.203000000000001
59,512,warm,False,1827198,0.5915520000000001,2138558.0,1865670,512.0,16.0365
60,512,warm,False,1804384,0.523705,1970568.0,1843010,512.0,16.0365
61,512,warm,False,1868240,0.60873,2134373.0,1870130,512.0,16.0365
62,512,warm,False,1828831,0.509667,1982266.0,1846930,512.0,16.0365
63,512,warm,False,1822083,0.374197,1970457.0,1824230,512.0,16.0365
64,512,warm,False,1935305,0.355539,2084738.0,1953250,512.0,16.87
65,512,warm,False,1923247,0.562491,2153760.0,1961450,512.0,16.87
66,512,warm,False,1848530,0.5595899999999999,2165195.0,1868190,512.0,16.0365
67,512,warm,False,1930003,0.526777,2203768.0,1952820,512.0,16.87
68,512,warm,False,1892622,0.5739489999999999,2163705.0,1894570,512.0,16.0365
69,512,warm,False,1818960,0.513235,1964852.0,1839040,512.0,16.0365
70,512,warm,False,2000626,0.368641,2141095.0,2002590,512.0,17.703500000000002
71,512,warm,False,1823100,0.361964,2004485.0,1841780,512.0,16.0365
72,512,warm,False,1875962,0.48413,2021709.0,1894480,512.0,16.0365
73,512,warm,False,2014501,0.527311,2161274.0,2034480,512.0,17.703500000000002
74,512,warm,False,1939614,0.496909,2142871.0,1960000,512.0,16.87
75,512,warm,False,1970347,0.53133,2104654.0,1972300,512.0,16.87
76,512,warm,False,1976132,0.367885,2133169.0,1996740,512.0,16.87
77,512,warm,False,1827887,0.5146609999999999,2136244.0,1829900,512.0,16.0365
78,512,warm,False,1846707,0.481133,2167787.0,1866180,512.0,16.0365
79,512,warm,False,2060340,0.44663500000000006,2206774.0,2081929,512.0,17.703500000000002
80,512,warm,False,1922074,0.46753500000000003,2066570.0,1940850,512.0,16.87
81,512,warm,False,1844998,0.48093,2022423.0,1883650,512.0,16.0365
82,512,warm,False,1890595,0.537884,2135645.0,1910220,512.0,16.87
83,512,warm,False,1987753,0.363563,2119757.0,1989700,512.0,16.87
84,512,warm,False,1861093,0.3725,2008072.0,1879380,512.0,16.0365
85,512,warm,False,1843979,0.615899,2119958.0,1862720,512.0,16.0365
86,512,warm,False,1868744,0.47379899999999997,2039008.0,1907220,512.0,16.87
87,512,warm,False,1833734,0.517428,2153758.0,1835600,512.0,16.0365
88,512,warm,False,1890199,0.570988,2162123.0,1911170,512.0,16.87
89,512,warm,False,1915048,0.501278,2092699.0,1952830,512.0,16.87
90,512,warm,False,1873303,0.525055,2148676.0,1875510,512.0,16.0365
91,512,warm,False,1821990,0.511502,2129512.0,1841810,512.0,16.0365
92,512,warm,False,1986200,0.48779300000000003,2143230.0,2007160,512.0,17.703500000000002
93,512,warm,False,1878876,0.36337600000000003,2027227.0,1898060,512.0,16.0365
94,512,warm,False,1831826,0.5195960000000001,2118958.0,1851350,512.0,16.0365
95,512,warm,False,1909950,0.482045,2188640.0,1948000,512.0,16.87
96,512,warm,False,1907652,0.485393,2146110.0,1926350,512.0,16.87
97,512,warm,False,1767063,0.5206689999999999,2119240.0,1768850,512.0,15.203000000000001
98,512,warm,False,1677877,0.39315500000000003,1953239.0,1697740,512.0,14.3695
99,512,warm,False,1923879,0.49595600000000006,2058184.0,1925870,512.0,16.87
100,512,warm,False,1886548,0.43236,2037039.0,1906870,512.0,16.87
101,512,warm,False,1866228,0.48416800000000004,2173275.0,1886070,512.0,16.0365
102,512,warm,False,1805510,0.38713000000000003,1970845.0,1825400,512.0,16.0365
103,512,warm,False,1932576,0.368191,2074105.0,1934570,512.0,16.87
104,512,warm,False,1842163,0.57848,2137211.0,1863520,512.0,16.0365
105,512,warm,False,1807250,0.5187609999999999,1956730.0,1827450,512.0,16.0365
106,512,warm,False,1913365,0.531712,2206799.0,1933770,512.0,16.87
107,512,warm,False,1871703,0.537612,2127021.0,1890880,512.0,16.0365
108,512,warm,False,1882995,0.48269700000000004,2152283.0,1903060,512.0,16.87
109,512,warm,False,1956477,0.380631,2100222.0,1958920,512.0,16.87
110,512,warm,False,1826594,0.47182399999999997,2157778.0,1844700,512.0,16.0365
111,512,warm,False,1892533,0.5637810000000001,2156366.0,1911340,512.0,16.87
112,512,warm,False,2127318,0.357605,2259327.0,2129410,512.0,18.537
113,512,warm,False,1827345,0.441504,1980350.0,1845880,512.0,16.0365
114,512,warm,False,1770244,0.508134,1929878.0,1788860,512.0,15.203000000000001
115,512,warm,False,1857435,0.38656399999999996,1997640.0,1859610,512.0,16.0365
116,512,warm,False,1867436,0.365492,2013150.0,1869270,512.0,16.0365
117,512,warm,False,1968281,0.469771,2175405.0,1970660,512.0,16.87
118,512,warm,False,1984689,0.564649,2180272.0,2002810,512.0,17.703500000000002
119,512,warm,False,1880135,0.378775,2014253.0,1882950,512.0,16.0365
120,512,warm,False,1889389,0.5987020000000001,2123587.0,1891470,512.0,16.0365
121,512,warm,False,1799355,0.385522,1958116.0,1818230,512.0,16.0365
122,512,warm,False,1902161,0.36486199999999996,2085905.0,1940910,512.0,16.87
123,512,warm,False,1898697,0.5069239999999999,2046331.0,1917640,512.0,16.87
124,512,warm,False,1859355,0.388851,2011448.0,1877510,512.0,16.0365
125,512,warm,False,1887762,0.37454899999999997,2025045.0,1889660,512.0,16.0365
126,512,warm,False,1840187,0.490108,2151902.0,1858360,512.0,16.0365
127,512,warm,False,1869926,0.5089670000000001,2003603.0,1872090,512.0,16.0365
128,512,warm,False,1858899,0.37885599999999997,1996679.0,1860800,512.0,16.0365
129,512,warm,False,1975594,0.475238,2139998.0,1996970,512.0,16.87
130,512,warm,False,1755601,0.5191859999999999,1922517.0,1793240,512.0,15.203000000000001
131,512,warm,False,1865682,0.492647,2037611.0,1904180,512.0,16.87
132,512,warm,False,2028735,0.534533,2194088.0,2030930,512.0,17.703500000000002
133,512,warm,False,1891013,0.36714,2040281.0,1909930,512.0,16.87
134,512,warm,False,1847881,0.357515,2003092.0,1850250,512.0,16.0365
135,512,warm,False,1831523,0.602398,2131603.0,1851930,512.0,16.0365
136,512,warm,False,1909802,0.5588390000000001,2172617.0,1911890,512.0,16.87
137,512,warm,False,1891198,0.373722,2066472.0,1929780,512.0,16.87
138,512,warm,False,2064184,0.5375800000000001,2198836.0,2066250,512.0,17.703500000000002
139,512,warm,False,2034284,0.517987,2170997.0,2036330,512.0,17.703500000000002
140,512,warm,False,1958093,0.458268,2179490.0,1976950,512.0,16.87
141,512,warm,False,1953430,0.540241,2192466.0,1990850,512.0,16.87
142,512,warm,False,1922335,0.566697,2165291.0,1941330,512.0,16.87
143,512,warm,False,1869844,0.381261,2028156.0,1890050,512.0,16.0365
144,512,warm,False,1823356,0.49736,2148728.0,1844080,512.0,16.0365
145,512,warm,False,1865015,0.49823500000000004,2145256.0,1883300,512.0,16.0365
146,512,warm,False,1821206,0.5181640000000001,1972569.0,1840140,512.0,16.0365
147,512,warm,False,1720477,0.516467,2150410.0,1741280,512.0,15.203000000000001
148,512,warm,False,1972427,0.57805,2155229.0,1989990,512.0,16.87
149,512,warm,False,1848063,0.48827600000000004,2164028.0,1849990,512.0,16.0365
150,512,warm,False,1845528,0.376271,2020986.0,1884260,512.0,16.0365
151,512,warm,False,1815465,0.351072,2030992.0,1835690,512.0,16.0365
152,512,warm,False,1959151,0.5637260000000001,2175625.0,1961390,512.0,16.87
153,512,warm,False,1829275,0.47363900000000003,2012883.0,1847980,512.0,16.0365
154,512,warm,False,1813677,0.48846999999999996,1968238.0,1831710,512.0,16.0365
155,512,warm,False,1859002,0.46712200000000004,1988446.0,1861040,512.0,16.0365
156,512,warm,False,1790889,0.512968,1941276.0,1810410,512.0,16.0365
157,512,warm,False,1890522,0.390314,2063201.0,1929500,512.0,16.87
158,512,warm,False,1833084,0.49374399999999996,1991657.0,1851130,512.0,16.0365
159,512,warm,False,1902477,0.383154,2060381.0,1923000,512.0,16.87
160,512,warm,False,1762252,0.37364200000000003,1969258.0,1800310,512.0,16.0365
161,512,warm,False,1857192,0.5225390000000001,2019457.0,1876930,512.0,16.0365
162,512,warm,False,1927806,0.386666,2083244.0,1948090,512.0,16.87
163,512,warm,False,1936939,0.5686640000000001,2163525.0,1957730,512.0,16.87
164,512,warm,False,1892365,0.362153,2074231.0,1930520,512.0,16.87
