id,client_send,client_rcv
1,1597935659.307934,1597935659.425096
2,1597935659.425187,1597935659.54458
3,1597935659.544671,1597935659.662793
4,1597935659.662928,1597935659.779652
5,1597935659.779738,1597935659.898066
6,1597935659.898154,1597935660.017123
7,1597935660.017216,1597935660.134058
8,1597935660.134162,1597935660.252425
9,1597935660.252515,1597935660.371621
10,1597935660.371714,1597935660.489367
11,1597935660.489462,1597935660.607003
12,1597935660.607101,1597935660.723686
13,1597935660.723776,1597935660.842124
14,1597935660.842215,1597935660.959605
15,1597935660.959696,1597935661.082287
16,1597935661.0824,1597935661.204582
17,1597935661.204686,1597935661.33015
18,1597935661.330242,1597935661.447744
19,1597935661.447835,1597935661.564437
20,1597935661.564529,1597935661.681349
21,1597935661.681453,1597935661.798047
22,1597935661.798136,1597935661.917197
23,1597935661.917292,1597935662.034217
24,1597935662.034327,1597935662.150929
25,1597935662.151029,1597935662.268623
26,1597935662.268718,1597935662.386758
27,1597935662.386876,1597935662.503051
28,1597935662.503182,1597935662.622949
29,1597935662.623046,1597935662.741887
30,1597935662.742001,1597935662.860393
31,1597935662.860488,1597935662.977259
32,1597935662.977358,1597935663.094959
33,1597935663.095196,1597935663.214087
34,1597935663.21418,1597935663.331777
35,1597935663.331873,1597935663.448642
36,1597935663.448739,1597935663.566905
37,1597935663.566996,1597935663.684506
38,1597935663.684598,1597935663.804086
39,1597935663.804181,1597935663.923823
40,1597935663.923919,1597935664.040559
41,1597935664.040655,1597935664.157308
42,1597935664.1574,1597935664.276475
43,1597935664.276567,1597935664.393333
44,1597935664.393431,1597935664.51008
45,1597935664.510176,1597935664.627761
46,1597935664.628625,1597935664.74527
47,1597935664.745373,1597935664.864433
