id,server_rcv,server_send
1,1597935973.343636,1597935973.343655
2,1597935973.460547,1597935973.460565
3,1597935973.578896,1597935973.578915
4,1597935973.698577,1597935973.698596
5,1597935973.815963,1597935973.815986
6,1597935973.932714,1597935973.932737
7,1597935974.05325,1597935974.053258
8,1597935974.17045,1597935974.17047
9,1597935974.289863,1597935974.289885
10,1597935974.408282,1597935974.4083
11,1597935974.526379,1597935974.526426
12,1597935974.645885,1597935974.645904
13,1597935974.762592,1597935974.762611
14,1597935974.879332,1597935974.879354
15,1597935974.995952,1597935974.995965
16,1597935975.112794,1597935975.112802
17,1597935975.230426,1597935975.230444
18,1597935975.347943,1597935975.347961
19,1597935975.465434,1597935975.465453
20,1597935975.583764,1597935975.583784
21,1597935975.702814,1597935975.702836
22,1597935975.8219,1597935975.821922
23,1597935975.942182,1597935975.942193
24,1597935976.06024,1597935976.060248
25,1597935976.178453,1597935976.178472
