id,client_send,client_rcv
1,1597936480.530902,1597936480.666061
2,1597936480.666156,1597936480.803703
3,1597936480.803794,1597936480.939638
4,1597936480.939728,1597936481.076298
5,1597936481.076385,1597936481.210714
6,1597936481.210806,1597936481.346823
7,1597936481.346913,1597936481.482745
8,1597936481.482838,1597936481.61801
9,1597936481.618102,1597936481.75345
10,1597936481.753538,1597936481.889134
11,1597936481.889226,1597936482.024465
12,1597936482.024551,1597936482.159621
13,1597936482.159704,1597936482.301266
14,1597936482.301359,1597936482.442679
15,1597936482.44277,1597936482.578794
16,1597936482.578887,1597936482.715593
17,1597936482.715691,1597936482.851641
18,1597936482.851732,1597936482.986684
19,1597936482.986773,1597936483.123701
20,1597936483.12379,1597936483.261255
21,1597936483.261343,1597936483.402065
22,1597936483.402153,1597936483.539649
23,1597936483.539743,1597936483.675625
24,1597936483.675718,1597936483.813226
25,1597936483.813327,1597936483.949874
