id,client_send,client_rcv
1,1597935839.757957,1597935839.885831
2,1597935839.885921,1597935840.015553
3,1597935840.015645,1597935840.141857
4,1597935840.141954,1597935840.269114
5,1597935840.269208,1597935840.397201
6,1597935840.397327,1597935840.524375
7,1597935840.524463,1597935840.65069
8,1597935840.650782,1597935840.777149
9,1597935840.777238,1597935840.905878
10,1597935840.905966,1597935841.03483
11,1597935841.034921,1597935841.161889
12,1597935841.161977,1597935841.289153
13,1597935841.289248,1597935841.417147
14,1597935841.417237,1597935841.545136
15,1597935841.545226,1597935841.673894
16,1597935841.673983,1597935841.802622
17,1597935841.802711,1597935841.929839
18,1597935841.92993,1597935842.058671
19,1597935842.058761,1597935842.185123
20,1597935842.185212,1597935842.313118
21,1597935842.313211,1597935842.441102
22,1597935842.441208,1597935842.569826
23,1597935842.569918,1597935842.701122
