id,server_rcv,server_send
1,1597936024.660575,1597936024.660594
2,1597936024.781817,1597936024.781825
3,1597936024.90173,1597936024.901748
4,1597936025.021433,1597936025.02145
5,1597936025.141089,1597936025.141105
6,1597936025.261789,1597936025.261797
7,1597936025.382305,1597936025.382324
8,1597936025.502546,1597936025.502566
9,1597936025.622521,1597936025.622542
10,1597936025.741374,1597936025.741381
11,1597936025.862168,1597936025.862187
12,1597936025.980859,1597936025.980877
13,1597936026.100719,1597936026.100727
14,1597936026.221176,1597936026.221194
15,1597936026.339797,1597936026.339805
16,1597936026.462643,1597936026.462652
17,1597936026.589066,1597936026.589084
18,1597936026.707654,1597936026.707672
19,1597936026.828639,1597936026.828655
20,1597936026.94765,1597936026.947669
21,1597936027.067513,1597936027.067523
22,1597936027.186418,1597936027.186438
23,1597936027.306967,1597936027.306987
24,1597936027.426008,1597936027.426026
25,1597936027.545875,1597936027.545893
26,1597936027.665425,1597936027.665443
