payload_size,repetition,is_cold,connection_time,start_timestamp,finish_timestamp,request_id,clock_drift_mean,clock_drift_std,invocation_time
1645754.5263157897,2,1,0.476016,1597935966.590526,1597935969.662019,49ec8547-2350-4cf6-b3c8-321eb6215cb5,-0.002325277328491211,0.0006202456831083832,2.5931516330566406
1645754.5263157897,3,1,0.384041,1597935978.67092,1597935981.543898,57c748d7-7a0c-4ab6-9d3a-9c28fcc7de47,-0.0017434775829315186,0.00037439542287739594,2.487193732866287
1645754.5263157897,4,1,0.410867,1597935990.226764,1597935993.132418,109942a4-75ce-496f-b91e-3453b316ae18,-0.0020075460960125103,0.000624549584958536,2.4927794074562333
1974700.6315789474,0,1,0.42225,1597936002.063593,1597936005.401573,f4003457-2b31-4cf5-9bf4-d955b506da06,-0.0006551521795767325,0.0009261221445713509,2.9150748797875865
1974700.6315789474,1,1,0.402733,1597936017.754528,1597936021.040441,1a9dd8fa-4591-45af-90f2-788f3ab3116d,-0.0012753926790677584,0.0007063823223724389,2.8819045978910007
1974700.6315789474,2,1,0.453867,1597936030.017835,1597936033.29191,0144a63d-5ba7-4dcb-b2a4-8eb0ff38d3fc,-0.0019526765460059757,0.000580084549024657,2.8182553547345117
1974700.6315789474,3,1,0.393945,1597936041.308584,1597936044.633987,0292fd25-5cd1-4e23-ac81-8d05e3a43bcd,-0.0023976280575706845,0.0008225860247299107,2.929060347024827
1974700.6315789474,4,1,0.406354,1597936053.237238,1597936057.0458,3d975067-9092-4551-86a8-e81d68f5f442,-0.0020889817057429135,0.0004762682130000731,3.4001190586232366
2303646.7368421056,0,1,0.434375,1597936068.143592,1597936071.779524,81bc0a95-8abc-456b-aaf4-8e632fd215e2,-0.002213988985334124,0.0010788072948239508,3.1993432181222095
2303646.7368421056,1,1,0.423612,1597936080.022399,1597936083.732879,1c7d010f-1836-424b-96cd-a0a676f61f11,-0.005709326267242432,0.0019141726753560226,3.2811586484794617
2303646.7368421056,2,1,0.458335,1597936093.402565,1597936097.869077,43ac2a57-9330-4b40-88ee-b591bba707ce,0.002751600174676804,0.0006413874536356588,4.010928564972651
2303646.7368421056,3,1,0.425335,1597936106.517947,1597936110.178896,657346de-350d-4b12-8673-c78ae2a59f8b,-0.002741636113917574,0.00046031425389461033,3.2328723556615953
2303646.7368421056,4,1,0.407599,1597936122.405533,1597936126.007401,e79c938c-4646-43d5-bdab-1cc3707fb8ab,0.002232696699059528,0.0009124019968280585,3.196501610898889
2632592.8421052634,0,1,0.428764,1597936137.645508,1597936141.58607,30c4607c-d6e0-42da-8054-9e6c895c515c,-0.0023055718495295597,0.0009372381612095745,3.5094924379618715
2632592.8421052634,1,1,0.418716,1597936158.144422,1597936161.97043,e283bce4-f682-46ee-b135-57b443058bf0,-0.002319021224975586,0.0005263072086636659,3.4049728217926027
2632592.8421052634,2,1,0.386685,1597936171.055485,1597936174.856014,e864f133-21e0-4975-8f3e-f74eeccb9acd,-0.006108186461708762,0.0007093246110016993,3.4077358166816016
2632592.8421052634,3,1,0.425891,1597936183.695958,1597936187.679106,ec6a24b3-6f10-4c90-8d7f-925a78f4ed7d,-0.007184274312926502,0.0006559837153561868,3.5500728236790167
2632592.8421052634,4,1,0.405877,1597936203.675232,1597936207.724612,c81e0031-1741-46aa-8a61-3a2b586dea46,0.002018365595075819,0.0010583855818842246,3.645521429605696
2961538.947368421,0,1,0.376734,1597936218.031874,1597936222.25936,dd35c3dd-d089-4f41-b735-e7e3dcfe912d,-0.002258105278015137,0.0008887961376288535,3.8484940282974245
2961538.947368421,1,1,0.442325,1597936231.723062,1597936236.178688,ae2a4e5b-dd10-4879-8cf9-0d7da4067c7a,-0.0026972539284650016,0.0009507896226759416,4.01060375696631
2961538.947368421,2,1,0.424924,1597936246.595234,1597936250.87967,73047ef7-76b3-402d-8ac4-8a5df6ff844c,-0.0036156085821298454,0.0006004475016860788,3.8558963788904044
2961538.947368421,3,1,0.406339,1597936260.266652,1597936264.632524,2835a7f8-647a-433f-bad0-652cdc1e08cb,-0.0025501873182213826,0.0005330562509437238,3.9569827189622964
2961538.947368421,4,1,0.366518,1597936276.586872,1597936280.686091,00ab45c5-8789-4d3f-a72f-3e4c2dca1547,0.0018043168659867912,0.0005248612007294345,3.734505162233418
3290485.0526315793,0,1,0.467475,1597936293.819226,1597936298.528238,cfcde317-7423-4c8e-b6b7-8d44d622bf7e,0.0017730991045633953,0.0005752733181205377,4.243310130659739
3290485.0526315793,1,1,0.419575,1597936311.565012,1597936316.263524,a5a364a4-4599-4efa-96e5-cce24fcfc702,-0.007073975526369535,0.0010816188956156738,4.271863101805174
3290485.0526315793,2,1,0.398089,1597936328.908964,1597936333.541627,798092d0-655e-4a49-9e6d-3745e7c425fb,-0.0031113187472025555,0.0008590434114676069,4.231462692803701
3290485.0526315793,3,1,0.406077,1597936343.493044,1597936348.175216,a61e068b-97cb-4736-992f-a5c767b0e683,0.0024127858750363613,0.000543001381504547,4.278507845887854
3290485.0526315793,4,1,0.471357,1597936360.027938,1597936364.660623,b0e57efa-c163-4fbc-8716-02d9babbfd2c,-0.002647122821292362,0.0005934108958118012,4.158681061657467
3619431.157894737,0,1,0.394017,1597936375.00989,1597936379.931827,0f794ef7-8944-48e3-ad2a-65fcc330241d,-0.0032624508205213046,0.0006292011642989964,4.524657538010045
3619431.157894737,1,1,0.392999,1597936391.031154,1597936396.143557,915a216a-cad0-42d9-ab57-f345f780b75e,0.001050823075430734,0.0009701908415361407,4.7204549774486
3619431.157894737,2,1,0.400571,1597936406.785409,1597936411.909907,051413e3-4a94-4dee-9c62-40121dbf12bd,-0.0030202540484341707,0.0006133395628850269,4.720906874842557
3619431.157894737,3,1,0.379244,1597936420.783866,1597936425.513864,fa976dd1-b292-4856-b838-93418cfd1aed,-0.008227112158289496,0.0006143566456716783,4.342526999566564
3619431.157894737,4,1,0.471992,1597936437.736253,1597936442.639741,fbdb239e-85d7-4cc1-8bb8-bb3bec5a43fa,-0.0033176638863303444,0.001005215922110274,4.428178256874778
3948377.263157895,0,1,0.397134,1597936455.909685,1597936461.227402,73d2a332-439d-4a45-93e5-0c3ae944ba68,-0.003246531342015122,0.001272203502922875,4.917336544005885
3948377.263157895,1,1,0.402121,1597936471.62826,1597936477.015604,5a1108e6-0ef9-41f9-ad7a-4a1899c74127,-0.003361363410949707,0.0010055887776845443,4.981861758522034
3948377.263157895,2,1,0.373051,1597936486.252952,1597936491.393436,cbecba40-7739-45d2-9cd7-6fcaaf455bb4,-0.0022651076316833494,0.0009789544277216847,4.765167748569488
3948377.263157895,3,1,0.466363,1597936501.054338,1597936506.429909,af9eab59-b5ce-48ea-b462-df947b4d068b,0.0019014279047648113,0.0019420831144209738,4.911109440401713
3948377.263157895,4,1,0.383539,1597936515.513421,1597936520.713784,b9001433-e276-4e9e-ad21-13da9ac287c6,0.0007103934432521011,0.0010361138761940103,4.8175343142043605
4277323.368421053,0,1,0.411993,1597936530.685151,1597936536.324908,b7c7504f-6d30-4365-815e-f9a6e3f64316,-0.0036615942205701557,0.0017851552093313128,5.224102323732922
4277323.368421053,1,1,0.407337,1597936546.290664,1597936551.961824,eec35094-d005-4c7c-bc39-33a5a9a04a0b,-0.0032906568411624794,0.0010848715099178088,5.260532325840112
4277323.368421053,2,1,0.426969,1597936566.77752,1597936572.596071,d670eb5c-f5d3-470d-910b-2a519eb65603,0.001331178041604849,0.0008399164677657344,5.392913241579203
4277323.368421053,3,1,0.37195,1597936581.731793,1597936589.50501,f7c51874-32f9-49a3-9ce9-5a9d173c6361,-0.0024705108474282656,0.0005560638874590965,7.398796451966903
4277323.368421053,4,1,0.433214,1597936599.386048,1597936605.044468,dac70c1c-a4aa-47be-b742-99ed686bd1ab,-0.0032602006738836117,0.0005738558156665828,5.22194564681452
4606269.473684211,0,1,0.40626,1597936615.344949,1597936621.271522,441ba356-53e1-40ea-b113-775ae6b3c1e3,-0.0033273696899414062,0.0007920182763222013,5.516985668411255
4606269.473684211,1,1,0.488527,1597936631.573039,1597936637.618717,86c7c665-1f33-4683-8539-e116c018d438,-0.008110670939735744,0.0010620417221927133,5.549040229374595
4606269.473684211,2,1,0.389048,1597936649.00552,1597936654.917475,99e069c7-da3e-4e5a-9e06-e4bec55e70d5,-0.008047112822532653,0.0014654557330262934,5.514859766938209
4606269.473684211,3,1,0.396606,1597936665.861239,1597936671.878086,11174f7a-eb70-4b53-9214-f2b47cadd757,0.0007923418475735572,0.0014435866986298787,5.621033475484048
4606269.473684211,4,1,0.437906,1597936682.043724,1597936687.999145,2b59d8a9-5cd8-4c40-9d33-729c344ba68c,-0.0033801893393198648,0.0006808956062055698,5.514134781577428
4935215.578947369,0,1,0.452676,1597936696.720619,1597936703.073489,63f72467-c24c-4d89-87e9-2f844c4715fc,-0.004050352881031651,0.001088416253993745,5.896143634606761
4935215.578947369,1,1,0.435993,1597936716.276524,1597936722.623773,1c58a1ba-259b-4fe5-a21c-e7d789793c76,0.00016253193219502768,0.0009316439091112474,5.911418562999089
4935215.578947369,2,1,0.376214,1597936731.782146,1597936738.000222,d9684db8-dc56-468f-91f9-b292dcb95b79,-0.007703672755848278,0.0021362477504023327,5.834158317921031
4935215.578947369,3,1,0.409967,1597936748.244914,1597936754.97736,e2e60432-5997-4ed8-8c3d-192ba04e02a9,-0.007915523919192228,0.0009764933308641794,6.314563431357297
4935215.578947369,4,1,0.424724,1597936763.571261,1597936769.939928,967a223c-6922-435b-a2e4-6321b6b9d056,-0.00804038669752038,0.000624009081091646,5.9359027390043835
5264161.684210527,0,1,0.368579,1597936785.432916,1597936791.951503,845fd4aa-f6c2-49df-8700-ea739130576a,-0.0031320850054423013,0.0008161861293267884,6.146876027421315
5264161.684210527,1,1,0.396287,1597936802.903713,1597936809.619925,0949ffe0-f33a-4d06-98a4-d2592ef18f0e,0.0017573224173651801,0.0007123189789101344,6.321682356642829
5264161.684210527,2,1,0.437839,1597936821.39991,1597936828.142215,6eb01813-a3ff-4f74-862d-44c9c0fc4a27,0.0023116594137147415,0.0009220555404801252,6.306777699773211
5264161.684210527,3,1,0.465252,1597936839.945885,1597936846.655233,b2a76070-806c-43eb-bb4f-ad4d3c1d5e28,-0.0030392989879701195,0.0007347286447076199,6.241056664345161
5264161.684210527,4,1,0.407662,1597936858.049642,1597936864.792916,605dd89a-ca17-4403-8825-9d673828424c,-0.002174381286867203,0.0005988976064991649,6.3334375921780985
5593107.7894736845,0,1,0.407143,1597936875.032337,1597936881.928268,171c2039-10bd-4e3d-bebd-b852943bae0d,-0.0022837133968577664,0.0015732917628253113,6.486504292081048
5593107.7894736845,1,1,0.376705,1597936891.641527,1597936898.453329,8c20bd75-1698-4fa8-92a6-64a04327f90f,-0.006106653521137853,0.0006999802342364629,6.428990495297832
5593107.7894736845,2,1,0.429077,1597936907.940324,1597936914.919884,e4e19548-ff0a-4379-aef4-f0403232a259,-0.0013952022645531631,0.00046857510330295434,6.549087696111911
5593107.7894736845,3,1,0.398471,1597936925.874498,1597936932.936608,b2c8b7e0-7c4a-4176-9c01-7d3867681935,-0.00012446301324026926,0.0006058228014051076,6.6635147226099285
5593107.7894736845,4,1,0.401283,1597936942.40958,1597936949.510023,732ebfa3-16a0-460f-bb48-1e3f19bdbf07,-0.001145300411042713,0.0007287880610288514,6.698014824360075
5922053.894736842,0,1,0.386417,1597936960.657518,1597936967.799134,f94376c1-8426-41ed-a9c4-14cc10ddbde2,-0.005486377802762119,0.0006945281659797902,6.749712728230564
5922053.894736842,1,1,0.467822,1597936980.583098,1597936987.967083,426a06be-2469-4cd1-9aa9-72c845db639f,-0.0007252305746078491,0.0007912756745055651,6.915437811997414
5922053.894736842,2,1,0.380906,1597936999.397774,1597937006.614659,db14282f-25ec-47fa-900e-e59fef0c291a,-0.00021994836402661872,0.0018746951097321361,6.83575914151024
5922053.894736842,3,1,0.401041,1597937016.904204,1597937024.117291,916cc00a-50cf-4080-bae0-d91d68ea984a,-0.0009289364660939862,0.0006546504207966974,6.811117145443085
5922053.894736842,4,1,0.386991,1597937034.092223,1597937041.297528,82219591-1ddc-4615-9821-02505fc2d03c,-0.0012381200132698849,0.0006884888795690707,6.817075979474034
6251000.0,0,1,0.43943,1597937050.589259,1597937058.200849,dd63652e-9145-4908-83bd-16cbdf40f30a,-0.0039875662845114,0.0009814682795939395,7.168172580733922
6251000.0,1,1,0.395723,1597937067.011736,1597937074.552123,70b43b79-491b-44a5-9afe-d1ea1e604603,-0.004487651586532593,0.0007847925138851037,7.140176502038956
6251000.0,2,1,0.402449,1597937085.484356,1597937093.241501,a2c486f9-bcb9-4ac9-9561-e55be90db128,-8.133149916125882e-05,0.0010329564765089324,7.354614834897934
6251000.0,3,1,0.404898,1597937103.708968,1597937111.429866,c30c277a-40bb-40f0-8b1f-8914cfca38cb,-0.00038004838503324066,0.000607220921618325,7.315620103012671
6251000.0,4,1,0.469442,1597937120.563504,1597937128.276596,78fde494-b2e2-4df1-84ad-714b871539a3,0.0006132986810472277,0.0008983149157227948,7.244263387380388
