id,server_rcv,server_send
1,1597935702.745116,1597935702.745136
2,1597935702.872773,1597935702.872813
3,1597935703.002189,1597935703.002212
4,1597935703.130254,1597935703.130261
5,1597935703.259022,1597935703.259041
6,1597935703.389037,1597935703.389057
7,1597935703.516669,1597935703.516688
8,1597935703.643826,1597935703.643835
9,1597935703.772162,1597935703.772181
10,1597935703.900897,1597935703.900916
11,1597935704.027714,1597935704.027736
12,1597935704.155826,1597935704.155834
13,1597935704.281965,1597935704.281984
14,1597935704.407928,1597935704.407947
15,1597935704.537108,1597935704.537126
16,1597935704.66443,1597935704.664449
17,1597935704.792298,1597935704.79232
18,1597935704.922898,1597935704.922919
19,1597935705.048398,1597935705.048408
20,1597935705.176399,1597935705.176414
