id,server_rcv,server_send
1,1597936813.390688,1597936813.390706
2,1597936813.51711,1597936813.517118
3,1597936813.645146,1597936813.645162
4,1597936813.771186,1597936813.771198
5,1597936813.899497,1597936813.899514
6,1597936814.024496,1597936814.024512
7,1597936814.152282,1597936814.152292
8,1597936814.278574,1597936814.278584
9,1597936814.40668,1597936814.406697
10,1597936814.534594,1597936814.534613
11,1597936814.664189,1597936814.664207
12,1597936814.789486,1597936814.789498
13,1597936814.917747,1597936814.917764
14,1597936815.043687,1597936815.043695
15,1597936815.172105,1597936815.172121
16,1597936815.298664,1597936815.298673
17,1597936815.426687,1597936815.426705
18,1597936815.552561,1597936815.552578
19,1597936815.678609,1597936815.678627
20,1597936815.805149,1597936815.805165
21,1597936815.932909,1597936815.932926
22,1597936816.060548,1597936816.060555
23,1597936816.188656,1597936816.188673
24,1597936816.316139,1597936816.31615
25,1597936816.442037,1597936816.442044
26,1597936816.56695,1597936816.566967
27,1597936816.694886,1597936816.694893
28,1597936816.822498,1597936816.822515
29,1597936816.947602,1597936816.947609
30,1597936817.073213,1597936817.073221
31,1597936817.200206,1597936817.200213
32,1597936817.326569,1597936817.326585
33,1597936817.451935,1597936817.451953
34,1597936817.579307,1597936817.579325
35,1597936817.705021,1597936817.70504
36,1597936817.830621,1597936817.830639
37,1597936817.963463,1597936817.963481
38,1597936818.090759,1597936818.090767
39,1597936818.217495,1597936818.217512
40,1597936818.345845,1597936818.345862
41,1597936818.473515,1597936818.473535
42,1597936818.59921,1597936818.599226
43,1597936818.725044,1597936818.725061
44,1597936818.85323,1597936818.853246
45,1597936818.982811,1597936818.98283
