id,server_rcv,server_send
1,1597936593.067448,1597936593.067456
2,1597936593.187433,1597936593.187447
3,1597936593.308125,1597936593.308141
4,1597936593.426778,1597936593.426795
5,1597936593.546942,1597936593.546957
6,1597936593.666762,1597936593.66677
7,1597936593.789075,1597936593.789092
8,1597936593.909365,1597936593.909382
9,1597936594.028787,1597936594.028796
10,1597936594.150879,1597936594.150893
11,1597936594.272367,1597936594.272383
12,1597936594.393831,1597936594.393847
13,1597936594.515209,1597936594.515226
14,1597936594.635927,1597936594.635937
15,1597936594.754783,1597936594.7548
16,1597936594.875413,1597936594.875421
17,1597936594.996187,1597936594.996193
18,1597936595.118984,1597936595.118999
19,1597936595.240496,1597936595.240504
20,1597936595.360246,1597936595.360262
21,1597936595.482027,1597936595.482044
22,1597936595.601902,1597936595.601919
23,1597936595.723505,1597936595.723515
24,1597936595.842069,1597936595.842089
25,1597936595.964039,1597936595.964056
26,1597936596.083368,1597936596.083375
27,1597936596.203378,1597936596.203396
28,1597936596.322795,1597936596.322814
29,1597936596.44347,1597936596.443486
30,1597936596.564565,1597936596.564582
31,1597936596.686424,1597936596.686441
32,1597936596.806323,1597936596.806331
33,1597936596.926517,1597936596.926523
34,1597936597.046294,1597936597.046302
